country_val_str,country,facet_id,var,year,value
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2004,50.677020874158934
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2005,51.810223756610775
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2006,51.760057606468536
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2007,50.05325659457226
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2008,50.996816909182314
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2009,50.67603359643643
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2010,49.938223158983384
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2011,49.09487041241612
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2012,48.840018864694294
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2013,50.50712329258026
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2014,51.455002395713244
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2015,52.631193774919666
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2016,54.45784135753439
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2017,54.808459155465776
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2018,56.64775675444809
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2019,59.47434399628175
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2020,61.28948393396427
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2021,60.49319595544433
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2022,60.94549338865945
Hungary (+9.6%),Hungary,% of EU8-2004,% of EU8,2023,60.24920130432741
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2004,67.77323337892811
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2005,68.97791325306292
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2006,69.94440345771883
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2007,72.17810156957604
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2008,74.00055626546282
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2009,72.08792817046908
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2010,69.52301599836414
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2011,67.53501044716407
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2012,65.25024535660016
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2013,64.7383932598707
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2014,66.38432738228684
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2015,65.75548676460072
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2016,67.42794383671163
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2017,69.60765408468278
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2018,71.72766404149695
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2019,72.85388839983877
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2020,74.21838177580877
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2021,74.27115038381773
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2022,73.70105223337194
Slovenia (+7.2%),Slovenia,% of EU8-2004,% of EU8,2023,75.01332644042107
