STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,hhtyp,Type of household,indic_il,Income and living conditions indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2015,,20384,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2016,,21350,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2017,,20955,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2018,,21641,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2019,,22371,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2020,,21796,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2021,,22899,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2022,,23244,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2023,,22817,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),DK,Denmark,2024,,24297,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2004,,4150,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2005,,4724,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2006,,5623,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2007,,6490,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2008,,7556,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2009,,8101,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2010,,7413,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2011,,7491,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2012,,7887,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2013,,8613,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2014,,9232,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2015,,10423,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2016,,11871,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2017,,12420,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2018,,13374,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2019,,14237,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2020,,14314,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2021,,14805,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2022,,17075,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2023,,15457,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2024,,16414,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EE,Estonia,2025,,17145,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EU27_2020,European Union - 27 countries (from 2020),2018,,16948,,e,estimated,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EU27_2020,European Union - 27 countries (from 2020),2019,,17503,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EU27_2020,European Union - 27 countries (from 2020),2020,,17936,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EU27_2020,European Union - 27 countries (from 2020),2021,,18042,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EU27_2020,European Union - 27 countries (from 2020),2022,,18737,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EU27_2020,European Union - 27 countries (from 2020),2023,,19931,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),EU27_2020,European Union - 27 countries (from 2020),2024,,21272,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2004,,13175,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2005,,14123,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2006,,14810,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2007,,15241,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2008,,16556,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2009,,17368,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2010,,17211,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2011,,17933,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2012,,18576,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2013,,19178,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2014,,19250,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2015,,19430,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2016,,19997,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2017,,19827,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2018,,20048,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2019,,20362,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2020,,20290,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2021,,20078,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2022,,20941,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2023,,21691,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2024,,23045,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FI,Finland,2025,,24091,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2004,,13843,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2005,,14496,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2006,,15004,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2007,,15166,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2008,,17493,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2009,,17752,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2010,,17782,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2011,,18170,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2012,,18786,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2013,,19185,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2014,,19314,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2015,,19885,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2016,,20627,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2017,,20361,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2018,,20260,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2019,,20491,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2020,,19516,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2021,,20100,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2022,,20575,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2023,,21875,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),FR,France,2024,,23222,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2010,,7609,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2011,,7421,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2012,,7409,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2013,,7359,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2014,,7632,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2015,,8253,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2016,,8985,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2017,,9444,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2018,,9870,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2019,,10734,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2020,,11090,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2021,,11385,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2022,,12277,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2023,,13438,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HR,Croatia,2024,,16277,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2005,,5561,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2006,,6077,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2007,,6490,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2008,,6597,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2009,,6836,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2010,,6708,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2011,,7135,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2012,,7604,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2013,,7277,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2014,,7559,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2015,,7938,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2016,,8274,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2017,,8339,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2018,,8634,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2019,,9373,,b,break in time series,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2020,,9083,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2021,,9967,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2022,,10623,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2023,,10924,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),HU,Hungary,2024,,11207,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2005,,3845,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2006,,4620,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2007,,5708,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2008,,6850,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2009,,7149,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2010,,6013,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2011,,6068,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2012,,6724,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2013,,7282,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2014,,7592,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2015,,8251,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2016,,9363,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2017,,9820,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2018,,10702,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2019,,11506,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2020,,12546,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2021,,13742,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2022,,14202,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2023,,14312,,,,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LT,Lithuania,2024,,15110,,p,provisional,,
dataflow,ESTAT:ILC_DI04(1.0),Mean and median income by household type,A,Annual,TOTAL,Total,MED_E,Median equivalised net income,PPS,Purchasing power standard (PPS),LV,Latvia,2005,,3906,,,,,
