STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ppp,Purchasing power parities indicator,ppp_cat18,Analytical categories for purchasing power parities (PPPs) calculation (based on COICOP18),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2014,,18200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2015,,18600,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2016,,19100,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2017,,19700,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2018,,20200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2019,,20700,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2020,,19100,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2021,,20700,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2022,,23500,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2023,,25100,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,IT,Italy,2024,,25800,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2004,,15300,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2005,,16600,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2006,,17100,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2007,,17600,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2008,,17900,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2009,,17700,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2010,,18200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2011,,18700,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2012,,19400,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2013,,20800,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2014,,20600,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2015,,20800,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2016,,19000,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2017,,19400,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2018,,19800,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2019,,19000,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2020,,18500,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2021,,19200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2022,,20400,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,JP,Japan,2023,,21600,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2004,,8300,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2005,,9300,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2006,,10100,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2007,,11500,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2008,,12500,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2009,,11200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2010,,11400,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2011,,12500,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2012,,13300,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2013,,14000,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2014,,14700,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2015,,15400,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2016,,16000,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2017,,17000,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2018,,17700,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2019,,18700,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2020,,18200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2021,,20000,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2022,,21200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2023,,21800,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LT,Lithuania,2024,,23200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LU,Luxembourg,2004,,24200,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LU,Luxembourg,2005,,24900,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LU,Luxembourg,2006,,26300,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_PPS_EU27_2020_HAB,Real expenditure per capita (in PPS_EU27_2020),A01,Actual individual consumption,LU,Luxembourg,2007,,26500,,,,,
