country,year,value,pop,start_val,end_val,diff_end_start,country_val_str,facet_id,var
Slovakia,2004,100.87190031421288,5379075,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,101.34780077933416,5385027,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,101.72345494036422,5391807,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,102.42652646556324,5398048,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,102.63981934106918,5404834,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,103.09456568019273,5410370,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,103.54526982963517,5415184,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,103.27862005033872,5420221,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,104.04003384660159,5427217,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,104.0459623914672,5435643,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,104.10659523668367,5443188,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,104.6742534075659,5450575,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,103.566693434945,5454981,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,100.5024441773605,5442712,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,103.7975024657357,5473145,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovakia,2004,105.55693289426169,5518008,100,105.55693289426169,5.556932894261692,Slovakia (+6%),rel_val-2004,rel_val
Slovenia,2004,100,1993503,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,100.74221486795464,1996858,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,101.15491753095921,2003069,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,101.75947818785185,2014110,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,102.1617820435996,2025041,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,102.72331763546721,2035555,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,103.07921681383145,2044566,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,103.45305393471368,2048754,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,103.68286757508913,2053274,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,104.10297938826416,2056403,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,104.31524504139375,2058351,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,104.63721811108266,2059899,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,104.65359623251213,2061329,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,104.78917068212276,2062366,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,105.10724419909037,2069431,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,105.29702243152711,2083395,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,104.46134828335188,2102370,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,104.55220786175825,2113450,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,105.01924429267963,2115184,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Slovenia,2004,106.07225351252211,2118353,100,106.07225351252211,6.07225351252211,Slovenia (+6%),rel_val-2004,rel_val
Bulgaria,2010,100,7437542,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,100.4813450023031,7379973,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,100.70894410274474,7316974,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,101.37331671498632,7264556,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,100.88384317338175,7223406,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,101.09301758474002,7177463,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,101.37250386105617,7127389,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,101.3326740184789,7075586,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,101.5152952014523,7024687,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
Bulgaria,2010,101.72514699108571,6975420,100,102.46877286151681,2.468772861516811,Bulgaria (+2%),rel_val-2010,rel_val
