megye,telepules,part,part_full,osszes_vp,osszes_szavazo,ervenyes,ervenytelen,reszvetel_pct,szavazat,szavazat_pct
VESZPRÉM,Pécsely,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,465,346,341,5,74.4086,176,51.6129
VESZPRÉM,Pécsely,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,465,346,341,5,74.4086,22,6.4516
VESZPRÉM,Pécsely,Megoldas,MEGOLDÁS MOZGALOM,465,346,341,5,74.4086,2,0.5865
VESZPRÉM,Pécsely,Mi_Hazank,MI HAZÁNK MOZGALOM,465,346,341,5,74.4086,49,14.3695
VESZPRÉM,Pécsely,NEP,NORMÁLIS ÉLET PÁRTJA,465,346,341,5,74.4086,1,0.2933
VESZPRÉM,Pécsely,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,465,346,341,5,74.4086,91,26.6862
VESZPRÉM,Pénzesgyőr,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,280,222,219,3,79.2857,146,66.6667
VESZPRÉM,Pénzesgyőr,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,280,222,219,3,79.2857,5,2.2831
VESZPRÉM,Pénzesgyőr,Megoldas,MEGOLDÁS MOZGALOM,280,222,219,3,79.2857,0,0.0
VESZPRÉM,Pénzesgyőr,Mi_Hazank,MI HAZÁNK MOZGALOM,280,222,219,3,79.2857,11,5.0228
VESZPRÉM,Pénzesgyőr,NEP,NORMÁLIS ÉLET PÁRTJA,280,222,219,3,79.2857,2,0.9132
VESZPRÉM,Pénzesgyőr,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,280,222,219,3,79.2857,51,23.2877
VESZPRÉM,Pétfürdő,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,3668,2457,2438,19,66.9847,1166,47.8261
VESZPRÉM,Pétfürdő,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,3668,2457,2438,19,66.9847,93,3.8146
VESZPRÉM,Pétfürdő,Megoldas,MEGOLDÁS MOZGALOM,3668,2457,2438,19,66.9847,21,0.8614
VESZPRÉM,Pétfürdő,Mi_Hazank,MI HAZÁNK MOZGALOM,3668,2457,2438,19,66.9847,187,7.6702
VESZPRÉM,Pétfürdő,NEP,NORMÁLIS ÉLET PÁRTJA,3668,2457,2438,19,66.9847,27,1.1075
VESZPRÉM,Pétfürdő,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,3668,2457,2438,19,66.9847,942,38.6382
VESZPRÉM,Raposka,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,204,163,160,3,79.902,104,65.0
VESZPRÉM,Raposka,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,204,163,160,3,79.902,3,1.875
VESZPRÉM,Raposka,Megoldas,MEGOLDÁS MOZGALOM,204,163,160,3,79.902,1,0.625
VESZPRÉM,Raposka,Mi_Hazank,MI HAZÁNK MOZGALOM,204,163,160,3,79.902,24,15.0
VESZPRÉM,Raposka,NEP,NORMÁLIS ÉLET PÁRTJA,204,163,160,3,79.902,0,0.0
VESZPRÉM,Raposka,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,204,163,160,3,79.902,28,17.5
VESZPRÉM,Rigács,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,148,92,89,3,62.1622,66,74.1573
VESZPRÉM,Rigács,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,148,92,89,3,62.1622,2,2.2472
VESZPRÉM,Rigács,Megoldas,MEGOLDÁS MOZGALOM,148,92,89,3,62.1622,0,0.0
VESZPRÉM,Rigács,Mi_Hazank,MI HAZÁNK MOZGALOM,148,92,89,3,62.1622,7,7.8652
VESZPRÉM,Rigács,NEP,NORMÁLIS ÉLET PÁRTJA,148,92,89,3,62.1622,5,5.618
VESZPRÉM,Rigács,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,148,92,89,3,62.1622,9,10.1124
VESZPRÉM,Révfülöp,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,942,706,698,8,74.9469,375,53.7249
VESZPRÉM,Révfülöp,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,942,706,698,8,74.9469,26,3.7249
VESZPRÉM,Révfülöp,Megoldas,MEGOLDÁS MOZGALOM,942,706,698,8,74.9469,6,0.8596
VESZPRÉM,Révfülöp,Mi_Hazank,MI HAZÁNK MOZGALOM,942,706,698,8,74.9469,26,3.7249
VESZPRÉM,Révfülöp,NEP,NORMÁLIS ÉLET PÁRTJA,942,706,698,8,74.9469,6,0.8596
VESZPRÉM,Révfülöp,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,942,706,698,8,74.9469,257,36.8195
VESZPRÉM,Salföld,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,58,44,44,0,75.8621,20,45.4545
VESZPRÉM,Salföld,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,58,44,44,0,75.8621,3,6.8182
VESZPRÉM,Salföld,Megoldas,MEGOLDÁS MOZGALOM,58,44,44,0,75.8621,1,2.2727
VESZPRÉM,Salföld,Mi_Hazank,MI HAZÁNK MOZGALOM,58,44,44,0,75.8621,1,2.2727
VESZPRÉM,Salföld,NEP,NORMÁLIS ÉLET PÁRTJA,58,44,44,0,75.8621,2,4.5455
VESZPRÉM,Salföld,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,58,44,44,0,75.8621,17,38.6364
VESZPRÉM,Somlójenő,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,231,135,133,2,58.4416,93,69.9248
VESZPRÉM,Somlójenő,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,231,135,133,2,58.4416,2,1.5038
VESZPRÉM,Somlójenő,Megoldas,MEGOLDÁS MOZGALOM,231,135,133,2,58.4416,0,0.0
VESZPRÉM,Somlójenő,Mi_Hazank,MI HAZÁNK MOZGALOM,231,135,133,2,58.4416,13,9.7744
VESZPRÉM,Somlójenő,NEP,NORMÁLIS ÉLET PÁRTJA,231,135,133,2,58.4416,1,0.7519
VESZPRÉM,Somlójenő,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,231,135,133,2,58.4416,24,18.0451
VESZPRÉM,Somlószőlős,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,504,371,362,9,73.6111,225,62.1547
VESZPRÉM,Somlószőlős,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,504,371,362,9,73.6111,10,2.7624
VESZPRÉM,Somlószőlős,Megoldas,MEGOLDÁS MOZGALOM,504,371,362,9,73.6111,1,0.2762
VESZPRÉM,Somlószőlős,Mi_Hazank,MI HAZÁNK MOZGALOM,504,371,362,9,73.6111,29,8.011
VESZPRÉM,Somlószőlős,NEP,NORMÁLIS ÉLET PÁRTJA,504,371,362,9,73.6111,7,1.9337
VESZPRÉM,Somlószőlős,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,504,371,362,9,73.6111,90,24.8619
VESZPRÉM,Somlóvecse,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,73,49,48,1,67.1233,36,75.0
VESZPRÉM,Somlóvecse,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,73,49,48,1,67.1233,0,0.0
VESZPRÉM,Somlóvecse,Megoldas,MEGOLDÁS MOZGALOM,73,49,48,1,67.1233,0,0.0
VESZPRÉM,Somlóvecse,Mi_Hazank,MI HAZÁNK MOZGALOM,73,49,48,1,67.1233,5,10.4167
VESZPRÉM,Somlóvecse,NEP,NORMÁLIS ÉLET PÁRTJA,73,49,48,1,67.1233,0,0.0
VESZPRÉM,Somlóvecse,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,73,49,48,1,67.1233,7,14.5833
VESZPRÉM,Somlóvásárhely,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,863,509,500,9,58.9803,356,71.2
VESZPRÉM,Somlóvásárhely,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,863,509,500,9,58.9803,10,2.0
VESZPRÉM,Somlóvásárhely,Megoldas,MEGOLDÁS MOZGALOM,863,509,500,9,58.9803,5,1.0
VESZPRÉM,Somlóvásárhely,Mi_Hazank,MI HAZÁNK MOZGALOM,863,509,500,9,58.9803,23,4.6
VESZPRÉM,Somlóvásárhely,NEP,NORMÁLIS ÉLET PÁRTJA,863,509,500,9,58.9803,5,1.0
VESZPRÉM,Somlóvásárhely,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,863,509,500,9,58.9803,101,20.2
VESZPRÉM,Szentantalfa,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,363,223,220,3,61.4325,132,60.0
VESZPRÉM,Szentantalfa,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,363,223,220,3,61.4325,7,3.1818
VESZPRÉM,Szentantalfa,Megoldas,MEGOLDÁS MOZGALOM,363,223,220,3,61.4325,0,0.0
VESZPRÉM,Szentantalfa,Mi_Hazank,MI HAZÁNK MOZGALOM,363,223,220,3,61.4325,13,5.9091
VESZPRÉM,Szentantalfa,NEP,NORMÁLIS ÉLET PÁRTJA,363,223,220,3,61.4325,1,0.4545
VESZPRÉM,Szentantalfa,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,363,223,220,3,61.4325,66,30.0
VESZPRÉM,Szentbékkálla,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,174,153,153,0,87.931,82,53.5948
VESZPRÉM,Szentbékkálla,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,174,153,153,0,87.931,13,8.4967
VESZPRÉM,Szentbékkálla,Megoldas,MEGOLDÁS MOZGALOM,174,153,153,0,87.931,0,0.0
VESZPRÉM,Szentbékkálla,Mi_Hazank,MI HAZÁNK MOZGALOM,174,153,153,0,87.931,11,7.1895
VESZPRÉM,Szentbékkálla,NEP,NORMÁLIS ÉLET PÁRTJA,174,153,153,0,87.931,1,0.6536
VESZPRÉM,Szentbékkálla,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,174,153,153,0,87.931,46,30.0654
VESZPRÉM,Szentgál,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,2162,1428,1410,16,66.05,865,61.3475
VESZPRÉM,Szentgál,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,2162,1428,1410,16,66.05,38,2.695
VESZPRÉM,Szentgál,Megoldas,MEGOLDÁS MOZGALOM,2162,1428,1410,16,66.05,16,1.1348
VESZPRÉM,Szentgál,Mi_Hazank,MI HAZÁNK MOZGALOM,2162,1428,1410,16,66.05,125,8.8652
VESZPRÉM,Szentgál,NEP,NORMÁLIS ÉLET PÁRTJA,2162,1428,1410,16,66.05,15,1.0638
VESZPRÉM,Szentgál,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,2162,1428,1410,16,66.05,349,24.7518
VESZPRÉM,Szentimrefalva,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,151,96,93,3,63.5762,62,66.6667
VESZPRÉM,Szentimrefalva,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,151,96,93,3,63.5762,1,1.0753
VESZPRÉM,Szentimrefalva,Megoldas,MEGOLDÁS MOZGALOM,151,96,93,3,63.5762,0,0.0
VESZPRÉM,Szentimrefalva,Mi_Hazank,MI HAZÁNK MOZGALOM,151,96,93,3,63.5762,11,11.828
VESZPRÉM,Szentimrefalva,NEP,NORMÁLIS ÉLET PÁRTJA,151,96,93,3,63.5762,0,0.0
VESZPRÉM,Szentimrefalva,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,151,96,93,3,63.5762,19,20.4301
VESZPRÉM,Szentjakabfa,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,92,67,66,1,72.8261,35,53.0303
VESZPRÉM,Szentjakabfa,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,92,67,66,1,72.8261,7,10.6061
VESZPRÉM,Szentjakabfa,Megoldas,MEGOLDÁS MOZGALOM,92,67,66,1,72.8261,0,0.0
VESZPRÉM,Szentjakabfa,Mi_Hazank,MI HAZÁNK MOZGALOM,92,67,66,1,72.8261,1,1.5152
VESZPRÉM,Szentjakabfa,NEP,NORMÁLIS ÉLET PÁRTJA,92,67,66,1,72.8261,0,0.0
VESZPRÉM,Szentjakabfa,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,92,67,66,1,72.8261,11,16.6667
VESZPRÉM,Szentkirályszabadja,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,1626,1202,1188,13,73.9237,600,50.5051
VESZPRÉM,Szentkirályszabadja,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,1626,1202,1188,13,73.9237,62,5.2189
VESZPRÉM,Szentkirályszabadja,Megoldas,MEGOLDÁS MOZGALOM,1626,1202,1188,13,73.9237,17,1.431
VESZPRÉM,Szentkirályszabadja,Mi_Hazank,MI HAZÁNK MOZGALOM,1626,1202,1188,13,73.9237,78,6.5657
VESZPRÉM,Szentkirályszabadja,NEP,NORMÁLIS ÉLET PÁRTJA,1626,1202,1188,13,73.9237,19,1.5993
VESZPRÉM,Szentkirályszabadja,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,1626,1202,1188,13,73.9237,412,34.6801
VESZPRÉM,Szigliget,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,749,543,540,3,72.4967,282,52.2222
VESZPRÉM,Szigliget,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,749,543,540,3,72.4967,23,4.2593
VESZPRÉM,Szigliget,Megoldas,MEGOLDÁS MOZGALOM,749,543,540,3,72.4967,6,1.1111
VESZPRÉM,Szigliget,Mi_Hazank,MI HAZÁNK MOZGALOM,749,543,540,3,72.4967,31,5.7407
VESZPRÉM,Szigliget,NEP,NORMÁLIS ÉLET PÁRTJA,749,543,540,3,72.4967,2,0.3704
VESZPRÉM,Szigliget,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,749,543,540,3,72.4967,196,36.2963
VESZPRÉM,Szápár,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,386,285,283,2,73.8342,150,53.0035
VESZPRÉM,Szápár,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,386,285,283,2,73.8342,5,1.7668
VESZPRÉM,Szápár,Megoldas,MEGOLDÁS MOZGALOM,386,285,283,2,73.8342,2,0.7067
VESZPRÉM,Szápár,Mi_Hazank,MI HAZÁNK MOZGALOM,386,285,283,2,73.8342,44,15.5477
VESZPRÉM,Szápár,NEP,NORMÁLIS ÉLET PÁRTJA,386,285,283,2,73.8342,1,0.3534
VESZPRÉM,Szápár,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,386,285,283,2,73.8342,63,22.2615
VESZPRÉM,Szőc,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,330,187,183,3,56.6667,136,74.3169
VESZPRÉM,Szőc,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,330,187,183,3,56.6667,4,2.1858
VESZPRÉM,Szőc,Megoldas,MEGOLDÁS MOZGALOM,330,187,183,3,56.6667,0,0.0
VESZPRÉM,Szőc,Mi_Hazank,MI HAZÁNK MOZGALOM,330,187,183,3,56.6667,16,8.7432
VESZPRÉM,Szőc,NEP,NORMÁLIS ÉLET PÁRTJA,330,187,183,3,56.6667,1,0.5464
VESZPRÉM,Szőc,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,330,187,183,3,56.6667,26,14.2077
VESZPRÉM,Sáska,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,226,178,177,1,78.7611,116,65.5367
VESZPRÉM,Sáska,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,226,178,177,1,78.7611,5,2.8249
VESZPRÉM,Sáska,Megoldas,MEGOLDÁS MOZGALOM,226,178,177,1,78.7611,2,1.1299
VESZPRÉM,Sáska,Mi_Hazank,MI HAZÁNK MOZGALOM,226,178,177,1,78.7611,7,3.9548
VESZPRÉM,Sáska,NEP,NORMÁLIS ÉLET PÁRTJA,226,178,177,1,78.7611,0,0.0
VESZPRÉM,Sáska,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,226,178,177,1,78.7611,47,26.5537
VESZPRÉM,Sóly,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,421,322,321,1,76.4846,187,58.2555
VESZPRÉM,Sóly,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,421,322,321,1,76.4846,17,5.296
VESZPRÉM,Sóly,Megoldas,MEGOLDÁS MOZGALOM,421,322,321,1,76.4846,5,1.5576
VESZPRÉM,Sóly,Mi_Hazank,MI HAZÁNK MOZGALOM,421,322,321,1,76.4846,15,4.6729
VESZPRÉM,Sóly,NEP,NORMÁLIS ÉLET PÁRTJA,421,322,321,1,76.4846,4,1.2461
VESZPRÉM,Sóly,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,421,322,321,1,76.4846,93,28.972
VESZPRÉM,Sümeg,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,4747,3303,3275,27,69.5808,1969,60.1221
VESZPRÉM,Sümeg,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,4747,3303,3275,27,69.5808,82,2.5038
VESZPRÉM,Sümeg,Megoldas,MEGOLDÁS MOZGALOM,4747,3303,3275,27,69.5808,13,0.3969
VESZPRÉM,Sümeg,Mi_Hazank,MI HAZÁNK MOZGALOM,4747,3303,3275,27,69.5808,229,6.9924
VESZPRÉM,Sümeg,NEP,NORMÁLIS ÉLET PÁRTJA,4747,3303,3275,27,69.5808,16,0.4885
VESZPRÉM,Sümeg,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,4747,3303,3275,27,69.5808,966,29.4962
VESZPRÉM,Sümegprága,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,485,339,336,3,69.8969,225,66.9643
VESZPRÉM,Sümegprága,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,485,339,336,3,69.8969,9,2.6786
VESZPRÉM,Sümegprága,Megoldas,MEGOLDÁS MOZGALOM,485,339,336,3,69.8969,4,1.1905
VESZPRÉM,Sümegprága,Mi_Hazank,MI HAZÁNK MOZGALOM,485,339,336,3,69.8969,29,8.631
VESZPRÉM,Sümegprága,NEP,NORMÁLIS ÉLET PÁRTJA,485,339,336,3,69.8969,3,0.8929
VESZPRÉM,Sümegprága,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,485,339,336,3,69.8969,66,19.6429
VESZPRÉM,Tagyon,FIDESZ_KDNP,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,78,63,62,1,80.7692,32,51.6129
VESZPRÉM,Tagyon,MKKP,MAGYAR KÉTFARKÚ KUTYA PÁRT,78,63,62,1,80.7692,0,0.0
VESZPRÉM,Tagyon,Megoldas,MEGOLDÁS MOZGALOM,78,63,62,1,80.7692,0,0.0
VESZPRÉM,Tagyon,Mi_Hazank,MI HAZÁNK MOZGALOM,78,63,62,1,80.7692,5,8.0645
VESZPRÉM,Tagyon,NEP,NORMÁLIS ÉLET PÁRTJA,78,63,62,1,80.7692,0,0.0
VESZPRÉM,Tagyon,ellenzeki_osszefogas_2022,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,78,63,62,1,80.7692,12,19.3548
