EV,MEGYE,TELEPÜLÉS,n_valpolg_nevjegyz,n_valpolg_megjel,n_ervtelen_szav,n_erv_szav,LISTA,SZAVAZAT
2009,Zala,Sármellék,1481,397,7,390,FIDESZ-KDNP,268
2009,Zala,Sármellék,1481,397,7,390,SZDSZ,7
2009,Zala,Sármellék,1481,397,7,390,MCF ROMA Ö.,0
2009,Zala,Sármellék,1481,397,7,390,MUNKÁSPÁRT,1
2009,Zala,Sármellék,1481,397,7,390,MSZP,38
2009,Zala,Sármellék,1481,397,7,390,Jobbik,54
2009,Zala,Sármellék,1481,397,7,390,LMP,4
2009,Zala,Sármellék,1481,397,7,390,MDF,18
2009,Zala,Semjénháza,548,157,4,153,FIDESZ-KDNP,98
2009,Zala,Semjénháza,548,157,4,153,SZDSZ,7
2009,Zala,Semjénháza,548,157,4,153,MCF ROMA Ö.,0
2009,Zala,Semjénháza,548,157,4,153,MUNKÁSPÁRT,2
2009,Zala,Semjénháza,548,157,4,153,MSZP,23
2009,Zala,Semjénháza,548,157,4,153,Jobbik,19
2009,Zala,Semjénháza,548,157,4,153,LMP,1
2009,Zala,Semjénháza,548,157,4,153,MDF,3
2009,Zala,Sénye,32,22,0,22,FIDESZ-KDNP,16
2009,Zala,Sénye,32,22,0,22,SZDSZ,0
2009,Zala,Sénye,32,22,0,22,MCF ROMA Ö.,0
2009,Zala,Sénye,32,22,0,22,MUNKÁSPÁRT,0
2009,Zala,Sénye,32,22,0,22,MSZP,3
2009,Zala,Sénye,32,22,0,22,Jobbik,3
2009,Zala,Sénye,32,22,0,22,LMP,0
2009,Zala,Sénye,32,22,0,22,MDF,0
2009,Zala,Sormás,774,214,1,213,FIDESZ-KDNP,144
2009,Zala,Sormás,774,214,1,213,SZDSZ,4
2009,Zala,Sormás,774,214,1,213,MCF ROMA Ö.,0
2009,Zala,Sormás,774,214,1,213,MUNKÁSPÁRT,0
2009,Zala,Sormás,774,214,1,213,MSZP,20
2009,Zala,Sormás,774,214,1,213,Jobbik,38
2009,Zala,Sormás,774,214,1,213,LMP,1
2009,Zala,Sormás,774,214,1,213,MDF,6
2009,Zala,Söjtör,1282,362,6,356,FIDESZ-KDNP,220
2009,Zala,Söjtör,1282,362,6,356,SZDSZ,4
2009,Zala,Söjtör,1282,362,6,356,MCF ROMA Ö.,5
2009,Zala,Söjtör,1282,362,6,356,MUNKÁSPÁRT,1
2009,Zala,Söjtör,1282,362,6,356,MSZP,39
2009,Zala,Söjtör,1282,362,6,356,Jobbik,69
2009,Zala,Söjtör,1282,362,6,356,LMP,8
2009,Zala,Söjtör,1282,362,6,356,MDF,10
2009,Zala,Surd,515,151,2,149,FIDESZ-KDNP,91
2009,Zala,Surd,515,151,2,149,SZDSZ,0
2009,Zala,Surd,515,151,2,149,MCF ROMA Ö.,1
2009,Zala,Surd,515,151,2,149,MUNKÁSPÁRT,3
2009,Zala,Surd,515,151,2,149,MSZP,38
2009,Zala,Surd,515,151,2,149,Jobbik,10
2009,Zala,Surd,515,151,2,149,LMP,1
2009,Zala,Surd,515,151,2,149,MDF,5
2009,Zala,Sümegcsehi,506,263,1,262,FIDESZ-KDNP,213
2009,Zala,Sümegcsehi,506,263,1,262,SZDSZ,3
2009,Zala,Sümegcsehi,506,263,1,262,MCF ROMA Ö.,0
2009,Zala,Sümegcsehi,506,263,1,262,MUNKÁSPÁRT,1
2009,Zala,Sümegcsehi,506,263,1,262,MSZP,9
2009,Zala,Sümegcsehi,506,263,1,262,Jobbik,29
2009,Zala,Sümegcsehi,506,263,1,262,LMP,1
2009,Zala,Sümegcsehi,506,263,1,262,MDF,6
2009,Zala,Szalapa,193,50,0,50,FIDESZ-KDNP,25
2009,Zala,Szalapa,193,50,0,50,SZDSZ,1
2009,Zala,Szalapa,193,50,0,50,MCF ROMA Ö.,0
2009,Zala,Szalapa,193,50,0,50,MUNKÁSPÁRT,0
2009,Zala,Szalapa,193,50,0,50,MSZP,10
2009,Zala,Szalapa,193,50,0,50,Jobbik,10
2009,Zala,Szalapa,193,50,0,50,LMP,0
2009,Zala,Szalapa,193,50,0,50,MDF,4
2009,Zala,Szentgyörgyvár,254,116,2,114,FIDESZ-KDNP,97
2009,Zala,Szentgyörgyvár,254,116,2,114,SZDSZ,1
2009,Zala,Szentgyörgyvár,254,116,2,114,MCF ROMA Ö.,0
2009,Zala,Szentgyörgyvár,254,116,2,114,MUNKÁSPÁRT,2
2009,Zala,Szentgyörgyvár,254,116,2,114,MSZP,4
2009,Zala,Szentgyörgyvár,254,116,2,114,Jobbik,3
2009,Zala,Szentgyörgyvár,254,116,2,114,LMP,1
2009,Zala,Szentgyörgyvár,254,116,2,114,MDF,6
2009,Zala,Szentgyörgyvölgy,371,103,0,103,FIDESZ-KDNP,90
2009,Zala,Szentgyörgyvölgy,371,103,0,103,SZDSZ,0
2009,Zala,Szentgyörgyvölgy,371,103,0,103,MCF ROMA Ö.,1
2009,Zala,Szentgyörgyvölgy,371,103,0,103,MUNKÁSPÁRT,0
2009,Zala,Szentgyörgyvölgy,371,103,0,103,MSZP,9
2009,Zala,Szentgyörgyvölgy,371,103,0,103,Jobbik,1
2009,Zala,Szentgyörgyvölgy,371,103,0,103,LMP,0
2009,Zala,Szentgyörgyvölgy,371,103,0,103,MDF,2
2009,Zala,Szentkozmadombja,61,23,0,23,FIDESZ-KDNP,17
2009,Zala,Szentkozmadombja,61,23,0,23,SZDSZ,0
2009,Zala,Szentkozmadombja,61,23,0,23,MCF ROMA Ö.,0
2009,Zala,Szentkozmadombja,61,23,0,23,MUNKÁSPÁRT,0
2009,Zala,Szentkozmadombja,61,23,0,23,MSZP,2
2009,Zala,Szentkozmadombja,61,23,0,23,Jobbik,3
2009,Zala,Szentkozmadombja,61,23,0,23,LMP,0
2009,Zala,Szentkozmadombja,61,23,0,23,MDF,1
2009,Zala,Szentliszló,266,74,1,73,FIDESZ-KDNP,49
2009,Zala,Szentliszló,266,74,1,73,SZDSZ,0
2009,Zala,Szentliszló,266,74,1,73,MCF ROMA Ö.,0
2009,Zala,Szentliszló,266,74,1,73,MUNKÁSPÁRT,0
2009,Zala,Szentliszló,266,74,1,73,MSZP,6
2009,Zala,Szentliszló,266,74,1,73,Jobbik,10
2009,Zala,Szentliszló,266,74,1,73,LMP,3
2009,Zala,Szentliszló,266,74,1,73,MDF,5
2009,Zala,Szentmargitfalva,76,24,0,24,FIDESZ-KDNP,14
2009,Zala,Szentmargitfalva,76,24,0,24,SZDSZ,0
2009,Zala,Szentmargitfalva,76,24,0,24,MCF ROMA Ö.,0
2009,Zala,Szentmargitfalva,76,24,0,24,MUNKÁSPÁRT,0
2009,Zala,Szentmargitfalva,76,24,0,24,MSZP,3
2009,Zala,Szentmargitfalva,76,24,0,24,Jobbik,6
2009,Zala,Szentmargitfalva,76,24,0,24,LMP,0
2009,Zala,Szentmargitfalva,76,24,0,24,MDF,1
2009,Zala,Szentpéterfölde,134,34,0,34,FIDESZ-KDNP,24
2009,Zala,Szentpéterfölde,134,34,0,34,SZDSZ,0
2009,Zala,Szentpéterfölde,134,34,0,34,MCF ROMA Ö.,0
2009,Zala,Szentpéterfölde,134,34,0,34,MUNKÁSPÁRT,2
2009,Zala,Szentpéterfölde,134,34,0,34,MSZP,6
2009,Zala,Szentpéterfölde,134,34,0,34,Jobbik,0
2009,Zala,Szentpéterfölde,134,34,0,34,LMP,0
2009,Zala,Szentpéterfölde,134,34,0,34,MDF,2
2009,Zala,Szentpéterúr,723,117,1,116,FIDESZ-KDNP,82
2009,Zala,Szentpéterúr,723,117,1,116,SZDSZ,1
2009,Zala,Szentpéterúr,723,117,1,116,MCF ROMA Ö.,0
2009,Zala,Szentpéterúr,723,117,1,116,MUNKÁSPÁRT,2
2009,Zala,Szentpéterúr,723,117,1,116,MSZP,3
2009,Zala,Szentpéterúr,723,117,1,116,Jobbik,24
2009,Zala,Szentpéterúr,723,117,1,116,LMP,2
2009,Zala,Szentpéterúr,723,117,1,116,MDF,2
2009,Zala,Szepetnek,1370,255,4,251,FIDESZ-KDNP,156
2009,Zala,Szepetnek,1370,255,4,251,SZDSZ,4
2009,Zala,Szepetnek,1370,255,4,251,MCF ROMA Ö.,0
2009,Zala,Szepetnek,1370,255,4,251,MUNKÁSPÁRT,0
2009,Zala,Szepetnek,1370,255,4,251,MSZP,38
2009,Zala,Szepetnek,1370,255,4,251,Jobbik,34
2009,Zala,Szepetnek,1370,255,4,251,LMP,6
2009,Zala,Szepetnek,1370,255,4,251,MDF,13
2009,Zala,Szécsisziget,195,65,1,64,FIDESZ-KDNP,33
2009,Zala,Szécsisziget,195,65,1,64,SZDSZ,0
2009,Zala,Szécsisziget,195,65,1,64,MCF ROMA Ö.,0
2009,Zala,Szécsisziget,195,65,1,64,MUNKÁSPÁRT,0
2009,Zala,Szécsisziget,195,65,1,64,MSZP,15
2009,Zala,Szécsisziget,195,65,1,64,Jobbik,9
2009,Zala,Szécsisziget,195,65,1,64,LMP,1
2009,Zala,Szécsisziget,195,65,1,64,MDF,6
2009,Zala,Szijártóháza,25,16,0,16,FIDESZ-KDNP,10
2009,Zala,Szijártóháza,25,16,0,16,SZDSZ,0
2009,Zala,Szijártóháza,25,16,0,16,MCF ROMA Ö.,0
2009,Zala,Szijártóháza,25,16,0,16,MUNKÁSPÁRT,1
2009,Zala,Szijártóháza,25,16,0,16,MSZP,1
2009,Zala,Szijártóháza,25,16,0,16,Jobbik,2
2009,Zala,Szijártóháza,25,16,0,16,LMP,0
2009,Zala,Szijártóháza,25,16,0,16,MDF,2
2009,Zala,Szilvágy,172,79,0,79,FIDESZ-KDNP,58
2009,Zala,Szilvágy,172,79,0,79,SZDSZ,0
2009,Zala,Szilvágy,172,79,0,79,MCF ROMA Ö.,0
2009,Zala,Szilvágy,172,79,0,79,MUNKÁSPÁRT,0
2009,Zala,Szilvágy,172,79,0,79,MSZP,11
2009,Zala,Szilvágy,172,79,0,79,Jobbik,3
2009,Zala,Szilvágy,172,79,0,79,LMP,0
2009,Zala,Szilvágy,172,79,0,79,MDF,7
2009,Zala,Teskánd,909,357,0,357,FIDESZ-KDNP,225
2009,Zala,Teskánd,909,357,0,357,SZDSZ,2
2009,Zala,Teskánd,909,357,0,357,MCF ROMA Ö.,1
2009,Zala,Teskánd,909,357,0,357,MUNKÁSPÁRT,2
2009,Zala,Teskánd,909,357,0,357,MSZP,46
2009,Zala,Teskánd,909,357,0,357,Jobbik,38
2009,Zala,Teskánd,909,357,0,357,LMP,10
2009,Zala,Teskánd,909,357,0,357,MDF,33
2009,Zala,Tilaj,162,88,1,87,FIDESZ-KDNP,69
2009,Zala,Tilaj,162,88,1,87,SZDSZ,0
2009,Zala,Tilaj,162,88,1,87,MCF ROMA Ö.,1
2009,Zala,Tilaj,162,88,1,87,MUNKÁSPÁRT,2
2009,Zala,Tilaj,162,88,1,87,MSZP,0
2009,Zala,Tilaj,162,88,1,87,Jobbik,6
2009,Zala,Tilaj,162,88,1,87,LMP,4
2009,Zala,Tilaj,162,88,1,87,MDF,5
2009,Zala,Tormafölde,321,110,4,106,FIDESZ-KDNP,82
2009,Zala,Tormafölde,321,110,4,106,SZDSZ,1
2009,Zala,Tormafölde,321,110,4,106,MCF ROMA Ö.,1
2009,Zala,Tormafölde,321,110,4,106,MUNKÁSPÁRT,0
2009,Zala,Tormafölde,321,110,4,106,MSZP,14
2009,Zala,Tormafölde,321,110,4,106,Jobbik,4
2009,Zala,Tormafölde,321,110,4,106,LMP,0
2009,Zala,Tormafölde,321,110,4,106,MDF,4
2009,Zala,Tornyiszentmiklós,516,148,0,148,FIDESZ-KDNP,107
2009,Zala,Tornyiszentmiklós,516,148,0,148,SZDSZ,1
2009,Zala,Tornyiszentmiklós,516,148,0,148,MCF ROMA Ö.,0
2009,Zala,Tornyiszentmiklós,516,148,0,148,MUNKÁSPÁRT,0
2009,Zala,Tornyiszentmiklós,516,148,0,148,MSZP,19
2009,Zala,Tornyiszentmiklós,516,148,0,148,Jobbik,17
2009,Zala,Tornyiszentmiklós,516,148,0,148,LMP,0
2009,Zala,Tornyiszentmiklós,516,148,0,148,MDF,4
2009,Zala,Tófej,579,182,3,179,FIDESZ-KDNP,137
2009,Zala,Tófej,579,182,3,179,SZDSZ,1
2009,Zala,Tófej,579,182,3,179,MCF ROMA Ö.,2
2009,Zala,Tófej,579,182,3,179,MUNKÁSPÁRT,6
2009,Zala,Tófej,579,182,3,179,MSZP,13
2009,Zala,Tófej,579,182,3,179,Jobbik,16
2009,Zala,Tófej,579,182,3,179,LMP,1
2009,Zala,Tófej,579,182,3,179,MDF,3
2009,Zala,Tótszentmárton,790,205,0,205,FIDESZ-KDNP,161
2009,Zala,Tótszentmárton,790,205,0,205,SZDSZ,2
2009,Zala,Tótszentmárton,790,205,0,205,MCF ROMA Ö.,0
2009,Zala,Tótszentmárton,790,205,0,205,MUNKÁSPÁRT,0
2009,Zala,Tótszentmárton,790,205,0,205,MSZP,15
2009,Zala,Tótszentmárton,790,205,0,205,Jobbik,17
2009,Zala,Tótszentmárton,790,205,0,205,LMP,1
2009,Zala,Tótszentmárton,790,205,0,205,MDF,9
2009,Zala,Tótszerdahely,985,330,6,324,FIDESZ-KDNP,236
2009,Zala,Tótszerdahely,985,330,6,324,SZDSZ,10
2009,Zala,Tótszerdahely,985,330,6,324,MCF ROMA Ö.,0
2009,Zala,Tótszerdahely,985,330,6,324,MUNKÁSPÁRT,2
2009,Zala,Tótszerdahely,985,330,6,324,MSZP,44
2009,Zala,Tótszerdahely,985,330,6,324,Jobbik,26
2009,Zala,Tótszerdahely,985,330,6,324,LMP,2
2009,Zala,Tótszerdahely,985,330,6,324,MDF,4
2009,Zala,Türje,1412,274,1,273,FIDESZ-KDNP,143
2009,Zala,Türje,1412,274,1,273,SZDSZ,2
2009,Zala,Türje,1412,274,1,273,MCF ROMA Ö.,0
2009,Zala,Türje,1412,274,1,273,MUNKÁSPÁRT,4
2009,Zala,Türje,1412,274,1,273,MSZP,66
2009,Zala,Türje,1412,274,1,273,Jobbik,38
2009,Zala,Türje,1412,274,1,273,LMP,6
2009,Zala,Türje,1412,274,1,273,MDF,14
2009,Zala,Újudvar,805,241,4,237,FIDESZ-KDNP,154
2009,Zala,Újudvar,805,241,4,237,SZDSZ,0
2009,Zala,Újudvar,805,241,4,237,MCF ROMA Ö.,4
2009,Zala,Újudvar,805,241,4,237,MUNKÁSPÁRT,0
2009,Zala,Újudvar,805,241,4,237,MSZP,21
2009,Zala,Újudvar,805,241,4,237,Jobbik,45
2009,Zala,Újudvar,805,241,4,237,LMP,3
2009,Zala,Újudvar,805,241,4,237,MDF,10
2009,Zala,Valkonya,57,24,1,23,FIDESZ-KDNP,12
2009,Zala,Valkonya,57,24,1,23,SZDSZ,1
2009,Zala,Valkonya,57,24,1,23,MCF ROMA Ö.,1
2009,Zala,Valkonya,57,24,1,23,MUNKÁSPÁRT,0
2009,Zala,Valkonya,57,24,1,23,MSZP,3
2009,Zala,Valkonya,57,24,1,23,Jobbik,6
2009,Zala,Valkonya,57,24,1,23,LMP,0
2009,Zala,Valkonya,57,24,1,23,MDF,0
2009,Zala,Vasboldogasszony,480,172,1,171,FIDESZ-KDNP,135
2009,Zala,Vasboldogasszony,480,172,1,171,SZDSZ,1
2009,Zala,Vasboldogasszony,480,172,1,171,MCF ROMA Ö.,0
2009,Zala,Vasboldogasszony,480,172,1,171,MUNKÁSPÁRT,0
2009,Zala,Vasboldogasszony,480,172,1,171,MSZP,19
2009,Zala,Vasboldogasszony,480,172,1,171,Jobbik,11
2009,Zala,Vasboldogasszony,480,172,1,171,LMP,2
2009,Zala,Vasboldogasszony,480,172,1,171,MDF,3
2009,Zala,Vaspör,331,209,1,208,FIDESZ-KDNP,180
2009,Zala,Vaspör,331,209,1,208,SZDSZ,2
2009,Zala,Vaspör,331,209,1,208,MCF ROMA Ö.,0
2009,Zala,Vaspör,331,209,1,208,MUNKÁSPÁRT,0
2009,Zala,Vaspör,331,209,1,208,MSZP,14
2009,Zala,Vaspör,331,209,1,208,Jobbik,10
2009,Zala,Vaspör,331,209,1,208,LMP,1
2009,Zala,Vaspör,331,209,1,208,MDF,1
2009,Zala,Vállus,120,44,0,44,FIDESZ-KDNP,39
2009,Zala,Vállus,120,44,0,44,SZDSZ,0
2009,Zala,Vállus,120,44,0,44,MCF ROMA Ö.,0
2009,Zala,Vállus,120,44,0,44,MUNKÁSPÁRT,0
2009,Zala,Vállus,120,44,0,44,MSZP,0
2009,Zala,Vállus,120,44,0,44,Jobbik,3
2009,Zala,Vállus,120,44,0,44,LMP,0
2009,Zala,Vállus,120,44,0,44,MDF,2
2009,Zala,Várfölde,165,33,1,32,FIDESZ-KDNP,17
2009,Zala,Várfölde,165,33,1,32,SZDSZ,2
2009,Zala,Várfölde,165,33,1,32,MCF ROMA Ö.,2
2009,Zala,Várfölde,165,33,1,32,MUNKÁSPÁRT,1
2009,Zala,Várfölde,165,33,1,32,MSZP,5
2009,Zala,Várfölde,165,33,1,32,Jobbik,3
2009,Zala,Várfölde,165,33,1,32,LMP,0
2009,Zala,Várfölde,165,33,1,32,MDF,2
2009,Zala,Várvölgy,878,294,1,293,FIDESZ-KDNP,245
2009,Zala,Várvölgy,878,294,1,293,SZDSZ,0
2009,Zala,Várvölgy,878,294,1,293,MCF ROMA Ö.,1
2009,Zala,Várvölgy,878,294,1,293,MUNKÁSPÁRT,2
2009,Zala,Várvölgy,878,294,1,293,MSZP,6
2009,Zala,Várvölgy,878,294,1,293,Jobbik,34
2009,Zala,Várvölgy,878,294,1,293,LMP,2
2009,Zala,Várvölgy,878,294,1,293,MDF,3
2009,Zala,Vindornyafok,110,56,0,56,FIDESZ-KDNP,51
2009,Zala,Vindornyafok,110,56,0,56,SZDSZ,0
2009,Zala,Vindornyafok,110,56,0,56,MCF ROMA Ö.,0
2009,Zala,Vindornyafok,110,56,0,56,MUNKÁSPÁRT,0
2009,Zala,Vindornyafok,110,56,0,56,MSZP,0
2009,Zala,Vindornyafok,110,56,0,56,Jobbik,0
2009,Zala,Vindornyafok,110,56,0,56,LMP,0
2009,Zala,Vindornyafok,110,56,0,56,MDF,5
2009,Zala,Vindornyalak,72,28,0,28,FIDESZ-KDNP,19
