country,Code,varname,cntr_region,era,era_col,scale_type,value,value_end,change_val,pop,trans_rec_end_yr,era_num,era_low,era_high,scaling,change_val_lab,change_lab,change_sign
Russia,RUS,% of G7,USSR: Russia,1975-1989,socialism,log,-0.655736833416029,-0.8863341744937845,-0.23059734107775554,134136049,1998,2,1.5,2.5,0.01,-0.23,-0.23,divergence
Russia,RUS,% of G7,USSR: Russia,1989-1998,transition,log,-0.8863341744937845,-1.441634567415207,-0.5553003929214224,148281823,1998,3,2.5,3.5,0.01,-0.56,-0.56,divergence
Russia,RUS,% of G7,USSR: Russia,1998-2022,capitalism,log,-1.441634567415207,-0.6404960499735775,0.8011385174416294,147635488,1998,4,3.5,4.5,0.01,0.8,+0.8,convergence
Serbia,SRB,% of G7,Yugosl.: Serbia,1952-1979,socialism,log,-1.625862523028175,-0.8341785895524348,0.7916839334757401,6127217,1993,1,0.5,1.5,0.01,0.79,+0.79,convergence
Serbia,SRB,% of G7,Yugosl.: Serbia,1979-1989,socialism,log,-0.8341785895524348,-1.038593594635247,-0.20441500508281207,7758172,1993,2,1.5,2.5,0.01,-0.2,-0.2,divergence
Serbia,SRB,% of G7,Yugosl.: Serbia,1989-1993,transition,log,-1.038593594635247,-1.9281553577101138,-0.8895617630748669,7881211,1993,3,2.5,3.5,0.01,-0.89,-0.89,divergence
Serbia,SRB,% of G7,Yugosl.: Serbia,1993-2022,capitalism,log,-1.9281553577101138,-1.0377619307112065,0.8903934269989073,7849677,1993,4,3.5,4.5,0.01,0.89,+0.89,convergence
Slovakia,SVK,% of G7,CEE: Slovakia,1985-1989,socialism,log,-0.8447781024431996,-0.8888439797328164,-0.04406587728961675,5151107,1992,1,0.5,1.5,0.01,-0.04,-0.04,divergence
Slovakia,SVK,% of G7,CEE: Slovakia,1989-1992,transition,log,-0.8888439797328164,-1.1764802777227235,-0.2876362979899071,5249882,1992,2,1.5,2.5,0.01,-0.29,-0.29,divergence
Slovakia,SVK,% of G7,CEE: Slovakia,1992-2022,capitalism,log,-1.1764802777227235,-0.5618179591263136,0.6146623185964099,5306409,1992,3,2.5,3.5,0.01,0.61,+0.61,convergence
Slovenia,SVN,% of G7,Yugosl.: Slovenia,1952-1979,socialism,log,-0.9652263327775432,-0.14928108874093604,0.8159452440366072,1479622,1992,1,0.5,1.5,0.01,0.82,+0.82,convergence
Slovenia,SVN,% of G7,Yugosl.: Slovenia,1979-1989,socialism,log,-0.14928108874093604,-0.44557068058167854,-0.2962895918407425,1885870,1992,2,1.5,2.5,0.01,-0.3,-0.3,divergence
Slovenia,SVN,% of G7,Yugosl.: Slovenia,1989-1992,transition,log,-0.44557068058167854,-0.7243639079765388,-0.2787932273948603,1995417,1992,3,2.5,3.5,0.01,-0.28,-0.28,divergence
Slovenia,SVN,% of G7,Yugosl.: Slovenia,1992-2022,capitalism,log,-0.7243639079765388,-0.39013269292689157,0.33423121504964726,1995805,1992,4,3.5,4.5,0.01,0.33,+0.33,convergence
Ukraine,UKR,% of G7,USSR: Ukraine,1973-1989,socialism,log,-1.017222671197118,-1.122367905667211,-0.10514523447009294,48277070,1998,1,0.5,1.5,0.01,-0.11,-0.11,divergence
Ukraine,UKR,% of G7,USSR: Ukraine,1989-1998,transition,log,-1.122367905667211,-2.0536848213049095,-0.9313169156376986,51917779,1998,2,1.5,2.5,0.01,-0.93,-0.93,divergence
Ukraine,UKR,% of G7,USSR: Ukraine,1998-2022,capitalism,log,-2.0536848213049095,-1.8291284074549947,0.22455641384991476,50379676,1998,3,2.5,3.5,0.01,0.22,+0.22,convergence
Belarus,BLR,% of S_EUR4,USSR: Belarus,1973-1989,socialism,log,-0.5424485555139618,-0.5913290220498693,-0.048880466535907496,9205662,1995,1,0.5,1.5,0.01,-0.05,-0.05,divergence
Belarus,BLR,% of S_EUR4,USSR: Belarus,1989-1995,transition,log,-0.5913290220498693,-1.2502127206203173,-0.658883698570448,10158729,1995,2,1.5,2.5,0.01,-0.66,-0.66,divergence
Belarus,BLR,% of S_EUR4,USSR: Belarus,1995-2022,capitalism,log,-1.2502127206203173,-0.5968356561121039,0.6533770645082134,10197421,1995,3,2.5,3.5,0.01,0.65,+0.65,convergence
Bulgaria,BGR,% of S_EUR4,CEE: Bulgaria,1950-1975,socialism,log,-0.5363558231686137,-0.4570112647875982,0.07934455838101556,7248464,1999,1,0.5,1.5,0.01,0.08,+0.08,convergence
Bulgaria,BGR,% of S_EUR4,CEE: Bulgaria,1975-1989,socialism,log,-0.4570112647875982,-0.7739365021678642,-0.31692523738026607,8723102,1999,2,1.5,2.5,0.01,-0.32,-0.32,divergence
Bulgaria,BGR,% of S_EUR4,CEE: Bulgaria,1989-1999,transition,log,-0.7739365021678642,-1.2477555772950446,-0.47381907512718036,8936335,1999,3,2.5,3.5,0.01,-0.47,-0.47,divergence
Bulgaria,BGR,% of S_EUR4,CEE: Bulgaria,1999-2022,capitalism,log,-1.2477555772950446,-0.5004236846825213,0.7473318926125233,8067415,1999,4,3.5,4.5,0.01,0.75,+0.75,convergence
Croatia,HRV,% of S_EUR4,Yugosl.: Croatia,1952-1979,socialism,log,-0.6284420386224377,-0.18842599323538523,0.4400160453870525,3957359,1993,1,0.5,1.5,0.01,0.44,+0.44,convergence
Croatia,HRV,% of S_EUR4,Yugosl.: Croatia,1979-1989,socialism,log,-0.18842599323538523,-0.4311545522643561,-0.2427285590289709,4626900,1993,2,1.5,2.5,0.01,-0.24,-0.24,divergence
Croatia,HRV,% of S_EUR4,Yugosl.: Croatia,1989-1993,transition,log,-0.4311545522643561,-0.9647667420862285,-0.5336121898218724,4820680,1993,3,2.5,3.5,0.01,-0.53,-0.53,divergence
Croatia,HRV,% of S_EUR4,Yugosl.: Croatia,1993-2022,capitalism,log,-0.9647667420862285,-0.2300023523303934,0.7347643897558351,4729691,1993,4,3.5,4.5,0.01,0.73,+0.73,convergence
Czechia,CZE,% of S_EUR4,CEE: Czechia,1970-1975,socialism,log,-0.3591375181226318,-0.2927831995994759,0.06635431852315588,9801206,1992,1,0.5,1.5,0.01,0.07,+0.07,convergence
Czechia,CZE,% of S_EUR4,CEE: Czechia,1975-1989,socialism,log,-0.2927831995994759,-0.4262949700574431,-0.1335117704579672,10030738,1992,2,1.5,2.5,0.01,-0.13,-0.13,divergence
Czechia,CZE,% of S_EUR4,CEE: Czechia,1989-1992,transition,log,-0.4262949700574431,-0.589044908538925,-0.1627499384814819,10305562,1992,3,2.5,3.5,0.01,-0.16,-0.16,divergence
Czechia,CZE,% of S_EUR4,CEE: Czechia,1992-2022,capitalism,log,-0.589044908538925,-0.05191116646628462,0.5371337420726404,10312408,1992,4,3.5,4.5,0.01,0.54,+0.54,convergence
Estonia,EST,% of S_EUR4,Baltics: Estonia,1973-1989,socialism,log,-0.03903554300401918,-0.13453978956890808,-0.0955042465648889,1399299,1994,1,0.5,1.5,0.01,-0.1,-0.1,divergence
Estonia,EST,% of S_EUR4,Baltics: Estonia,1989-1994,transition,log,-0.13453978956890808,-0.6695128025541602,-0.5349730129852521,1567538,1994,2,1.5,2.5,0.01,-0.53,-0.53,divergence
Estonia,EST,% of S_EUR4,Baltics: Estonia,1994-2022,capitalism,log,-0.6695128025541602,-0.12190706919791779,0.5476057333562424,1475669,1994,3,2.5,3.5,0.01,0.55,+0.55,convergence
Hungary,HUN,% of S_EUR4,CEE: Hungary,1950-1975,socialism,log,-0.1296250523171362,-0.46154006269411213,-0.3319150103769759,9337826,1992,1,0.5,1.5,0.01,-0.33,-0.33,divergence
Hungary,HUN,% of S_EUR4,CEE: Hungary,1975-1989,socialism,log,-0.46154006269411213,-0.6691110509072018,-0.20757098821308967,10515605,1992,2,1.5,2.5,0.01,-0.21,-0.21,divergence
Hungary,HUN,% of S_EUR4,CEE: Hungary,1989-1992,transition,log,-0.6691110509072018,-0.9251224354451806,-0.2560113845379788,10403359,1992,3,2.5,3.5,0.01,-0.26,-0.26,divergence
Hungary,HUN,% of S_EUR4,CEE: Hungary,1992-2022,capitalism,log,-0.9251224354451806,-0.14259153502239835,0.7825309004227823,10371431,1992,4,3.5,4.5,0.01,0.78,+0.78,convergence
Latvia,LVA,% of S_EUR4,Baltics: Latvia,1973-1989,socialism,log,-0.13742313962833025,-0.3161054683106807,-0.17868232868235046,2415721,1994,1,0.5,1.5,0.01,-0.18,-0.18,divergence
Latvia,LVA,% of S_EUR4,Baltics: Latvia,1989-1994,transition,log,-0.3161054683106807,-0.9964275263087844,-0.6803220579981037,2664789,1994,2,1.5,2.5,0.01,-0.68,-0.68,divergence
Latvia,LVA,% of S_EUR4,Baltics: Latvia,1994-2022,capitalism,log,-0.9964275263087844,-0.2213853025694705,0.7750422237393139,2521185,1994,3,2.5,3.5,0.01,0.78,+0.78,convergence
Lithuania,LTU,% of S_EUR4,Baltics: Lithuania,1973-1989,socialism,log,-0.1701783130169697,-0.3799078239011683,-0.20972951088419858,3236175,1994,1,0.5,1.5,0.01,-0.21,-0.21,divergence
Lithuania,LTU,% of S_EUR4,Baltics: Lithuania,1989-1994,transition,log,-0.3799078239011683,-1.1022776918457105,-0.7223698679445422,3696048,1994,2,1.5,2.5,0.01,-0.72,-0.72,divergence
Lithuania,LTU,% of S_EUR4,Baltics: Lithuania,1994-2022,capitalism,log,-1.1022776918457105,-0.09578000747211965,1.0064976843735909,3654839,1994,3,2.5,3.5,0.01,1.01,+1.01,convergence
Poland,POL,% of S_EUR4,CEE: Poland,1950-1975,socialism,log,-0.14312328349608391,-0.4609998433519265,-0.3178765598558426,24780120,1991,1,0.5,1.5,0.01,-0.32,-0.32,divergence
Poland,POL,% of S_EUR4,CEE: Poland,1975-1989,socialism,log,-0.4609998433519265,-0.8634098937400894,-0.40241005038816285,33964338,1991,2,1.5,2.5,0.01,-0.4,-0.4,divergence
Poland,POL,% of S_EUR4,CEE: Poland,1989-1991,transition,log,-0.8634098937400894,-1.091285551609523,-0.22787565786943365,37938044,1991,3,2.5,3.5,0.01,-0.23,-0.23,divergence
Poland,POL,% of S_EUR4,CEE: Poland,1991-2022,capitalism,log,-1.091285551609523,-0.04508106100778833,1.0462044906017347,38152898,1991,4,3.5,4.5,0.01,1.05,+1.05,convergence
Romania,ROU,% of S_EUR4,CEE: Romania,1950-1975,socialism,log,-0.8707149747783871,-0.8954869209912542,-0.024771946212867046,16397220,1992,1,0.5,1.5,0.01,-0.02,-0.02,divergence
Romania,ROU,% of S_EUR4,CEE: Romania,1975-1989,socialism,log,-0.8954869209912542,-1.22972524447259,-0.33423832348133575,21268014,1992,2,1.5,2.5,0.01,-0.33,-0.33,divergence
Romania,ROU,% of S_EUR4,CEE: Romania,1989-1992,transition,log,-1.22972524447259,-1.5668827486095378,-0.3371575041369479,22887592,1992,3,2.5,3.5,0.01,-0.34,-0.34,divergence
Romania,ROU,% of S_EUR4,CEE: Romania,1992-2022,capitalism,log,-1.5668827486095378,-0.25966902368489564,1.307213724924642,22912341,1992,4,3.5,4.5,0.01,1.31,+1.31,convergence
Russia,RUS,% of S_EUR4,USSR: Russia,1950-1975,socialism,log,-0.30689950380695513,-0.2737935702869297,0.03310593352002544,103392314,1998,1,0.5,1.5,0.01,0.03,+0.03,convergence
Russia,RUS,% of S_EUR4,USSR: Russia,1975-1989,socialism,log,-0.2737935702869297,-0.5204936269611119,-0.2467000566741822,134136049,1998,2,1.5,2.5,0.01,-0.25,-0.25,divergence
Russia,RUS,% of S_EUR4,USSR: Russia,1989-1998,transition,log,-0.5204936269611119,-1.1377807680716423,-0.6172871411105304,148281823,1998,3,2.5,3.5,0.01,-0.62,-0.62,divergence
Russia,RUS,% of S_EUR4,USSR: Russia,1998-2022,capitalism,log,-1.1377807680716423,-0.2891394177997585,0.8486413502718838,147635488,1998,4,3.5,4.5,0.01,0.85,+0.85,convergence
Serbia,SRB,% of S_EUR4,Yugosl.: Serbia,1952-1979,socialism,log,-0.9266492357724594,-0.45010448460973773,0.47654475116272166,6127217,1993,1,0.5,1.5,0.01,0.48,+0.48,convergence
Serbia,SRB,% of S_EUR4,Yugosl.: Serbia,1979-1989,socialism,log,-0.45010448460973773,-0.6727530471025743,-0.2226485624928366,7758172,1993,2,1.5,2.5,0.01,-0.22,-0.22,divergence
Serbia,SRB,% of S_EUR4,Yugosl.: Serbia,1989-1993,transition,log,-0.6727530471025743,-1.5906857451166296,-0.9179326980140553,7881211,1993,3,2.5,3.5,0.01,-0.92,-0.92,divergence
Serbia,SRB,% of S_EUR4,Yugosl.: Serbia,1993-2022,capitalism,log,-1.5906857451166296,-0.6864052985373874,0.9042804465792422,7849677,1993,4,3.5,4.5,0.01,0.9,+0.9,convergence
Slovakia,SVK,% of S_EUR4,CEE: Slovakia,1985-1989,socialism,log,-0.44358197958721074,-0.5230034322001439,-0.07942145261293315,5151107,1992,1,0.5,1.5,0.01,-0.08,-0.08,divergence
Slovakia,SVK,% of S_EUR4,CEE: Slovakia,1989-1992,transition,log,-0.5230034322001439,-0.8529897984071892,-0.32998636620704536,5249882,1992,2,1.5,2.5,0.01,-0.33,-0.33,divergence
Slovakia,SVK,% of S_EUR4,CEE: Slovakia,1992-2022,capitalism,log,-0.8529897984071892,-0.21046132695249478,0.6425284714546945,5306409,1992,3,2.5,3.5,0.01,0.64,+0.64,convergence
Slovenia,SVN,% of S_EUR4,Yugosl.: Slovenia,1952-1979,socialism,log,-0.2660130455218276,0.234793016201761,0.5008060617235885,1479622,1992,1,0.5,1.5,0.01,0.5,+0.5,convergence
Slovenia,SVN,% of S_EUR4,Yugosl.: Slovenia,1979-1989,socialism,log,0.234793016201761,-0.07973013304900593,-0.3145231492507669,1885870,1992,2,1.5,2.5,0.01,-0.31,-0.31,divergence
Slovenia,SVN,% of S_EUR4,Yugosl.: Slovenia,1989-1992,transition,log,-0.07973013304900593,-0.40087342866100484,-0.3211432956119989,1995417,1992,3,2.5,3.5,0.01,-0.32,-0.32,divergence
Slovenia,SVN,% of S_EUR4,Yugosl.: Slovenia,1992-2022,capitalism,log,-0.40087342866100484,-0.03877606075307253,0.3620973679079323,1995805,1992,4,3.5,4.5,0.01,0.36,+0.36,convergence
Ukraine,UKR,% of S_EUR4,USSR: Ukraine,1973-1989,socialism,log,-0.6032455336287598,-0.7565273581345383,-0.15328182450577854,48277070,1998,1,0.5,1.5,0.01,-0.15,-0.15,divergence
Ukraine,UKR,% of S_EUR4,USSR: Ukraine,1989-1998,transition,log,-0.7565273581345383,-1.7498310219613449,-0.9933036638268066,51917779,1998,2,1.5,2.5,0.01,-0.99,-0.99,divergence
Ukraine,UKR,% of S_EUR4,USSR: Ukraine,1998-2022,capitalism,log,-1.7498310219613449,-1.4777717752811756,0.27205924668016923,50379676,1998,3,2.5,3.5,0.01,0.27,+0.27,convergence
