country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scale_flag,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Kazakhstan,ex-USSR/Balkans,2005,2023,0.29101121617531883,0.6091995155014728,20330063,15968071,52.25863885832152,30.03992700863718,TRUE,0.01,0.31818829932615394,0.7387840157312842,0.2221871184968434,0.553677817092338,black,+0%,0.74,0.74,-0.8650014611299897,0 → 1,-1.2 → -0.65,0.55,+0.55 (-1.2 → -0.65),"ex-USSR/Balkans
+0.55 (-1.2 → -0.65)",FALSE,,-1.2343934689956317,-0.49560945326434747,logratio,% of S_EUR4
Moldova,ex-USSR/Balkans,2005,2023,0.14353644033110663,0.28485901188552787,3067017,3988618,52.25863885832152,30.03992700863718,TRUE,0.01,0.14132257155442124,0.6854054201760735,0.2221871184968434,0.553677817092338,black,+0%,0.69,0.69,-1.5984636263420313,0 → 1,-1.2 → -0.65,0.55,+0.55 (-1.2 → -0.65),"ex-USSR/Balkans
+0.55 (-1.2 → -0.65)",FALSE,,-1.9411663364300682,-1.2557609162539947,logratio,% of S_EUR4
Egypt,Africa,2005,2023,0.24123351264210077,0.46684563661705936,114535724,81100965,37.60517681056637,32.54835616447289,TRUE,0.01,0.22561212397495858,0.6602332639479452,0.050568206460934774,0.1444148565309512,black,+0%,0.66,0.66,-1.091873250504341,0 → 0,-1.12 → -0.98,0.14,+0.14 (-1.12 → -0.98),"Africa
+0.14 (-1.12 → -0.98)",FALSE,,-1.4219898824783135,-0.7617566185303681,logratio,% of S_EUR4
Russia,ex-USSR/Balkans,2005,2023,0.33564052844951003,0.5941512875358582,145440454,144597838,52.25863885832152,30.03992700863718,TRUE,0.01,0.2585107590863482,0.5710932483013021,0.2221871184968434,0.553677817092338,black,+0%,0.57,0.57,-0.8061679233775436,0 → 1,-1.2 → -0.65,0.55,+0.55 (-1.2 → -0.65),"ex-USSR/Balkans
+0.55 (-1.2 → -0.65)",FALSE,,-1.0917145475281946,-0.5206212992268925,logratio,% of S_EUR4
Belarus,ex-USSR/Balkans,2005,2023,0.3260302260271593,0.5696403536146452,9115626,9667778,52.25863885832152,30.03992700863718,TRUE,0.01,0.24361012758748585,0.5580151081762762,0.2221871184968434,0.553677817092338,black,+0%,0.56,0.56,-0.841757629950606,0 → 1,-1.2 → -0.65,0.55,+0.55 (-1.2 → -0.65),"ex-USSR/Balkans
+0.55 (-1.2 → -0.65)",FALSE,,-1.120765184038744,-0.562750075862468,logratio,% of S_EUR4
Thailand,Asia,2005,2023,0.19057077259445687,0.3087242619595029,71702397,66017363,31.471827482790015,16.22019717494287,TRUE,0.01,0.11815348936504605,0.48242488713658255,0.15251630307847144,0.6628355751239222,black,+0%,0.48,0.48,-1.4165192001575369,0 → 0,-1.82 → -1.16,0.66,+0.66 (-1.82 → -1.16),"Asia
+0.66 (-1.82 → -1.16)",FALSE,,-1.657731643725828,-1.1753067565892454,logratio,% of S_EUR4
Uruguay,Latin America,2005,2023,0.4085421215138995,0.6280908271331432,3388029,3285727,37.552788738622475,35.83374313434546,TRUE,0.01,0.21954870561924372,0.43008976357786904,0.017190456042770138,0.046857647651078284,black,+0%,0.43,0.43,-0.680115375567763,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-0.8951602573566976,-0.46507049377882853,logratio,% of S_EUR4
Latvia,CEE,2005,2023,0.4762417856636627,0.7133582274650508,1882336,2239738,74.22708142987202,56.182409403663165,TRUE,0.01,0.23711644180138813,0.4040580387124986,0.1804467202620885,0.2785253544538827,black,+0%,0.4,0.4,-0.5398005812840392,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.7418296006402885,-0.3377715619277898,logratio,% of S_EUR4
Ukraine,ex-USSR/Balkans,2005,2023,0.2091616920825623,0.3127868327314405,37732781,47585510,52.25863885832152,30.03992700863718,TRUE,0.01,0.10362514064887818,0.4024143137540068,0.2221871184968434,0.553677817092338,black,+0%,0.4,0.4,-1.3634405229223336,0 → 1,-1.2 → -0.65,0.55,+0.55 (-1.2 → -0.65),"ex-USSR/Balkans
+0.55 (-1.2 → -0.65)",FALSE,,-1.564647679799337,-1.1622333660453301,logratio,% of S_EUR4
Costa Rica,Latin America,2005,2023,0.2989329878588213,0.4424351388020692,5105469,4261187,37.552788738622475,35.83374313434546,TRUE,0.01,0.14350215094324792,0.3920744473275184,0.017190456042770138,0.046857647651078284,black,+0%,0.39,0.39,-1.011498627920035,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-1.2075358515837942,-0.8154614042562759,logratio,% of S_EUR4
Morocco,Africa,2005,2023,0.14976379967415984,0.22082984289894436,37712463,30358088,37.60517681056637,32.54835616447289,TRUE,0.01,0.07106604322478452,0.38833307916342685,0.050568206460934774,0.1444148565309512,black,+0%,0.39,0.39,-1.7045293552371241,0 → 0,-1.12 → -0.98,0.14,+0.14 (-1.12 → -0.98),"Africa
+0.14 (-1.12 → -0.98)",FALSE,,-1.8986958948188377,-1.5103628156554108,logratio,% of S_EUR4
Lithuania,CEE,2005,2023,0.5536072588035927,0.7783203463721438,2854061,3322225,74.22708142987202,56.182409403663165,TRUE,0.01,0.22471308756855102,0.3406826794742326,0.1804467202620885,0.2785253544538827,black,+0%,0.34,0.34,-0.4209584230268131,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.5912997627639294,-0.25061708328969673,logratio,% of S_EUR4
Bulgaria,CEE,2005,2023,0.44084091157112026,0.6040596969547674,6795757,7695001,74.22708142987202,56.182409403663165,TRUE,0.01,0.1632187853836471,0.3149889634425625,0.1804467202620885,0.2785253544538827,black,+0%,0.31,0.31,-0.6615767316347341,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.8190712133560153,-0.5040822499134527,logratio,% of S_EUR4
Estonia,CEE,2005,2023,0.5483427436155192,0.7483904191478742,1367143,1354799,74.22708142987202,56.182409403663165,TRUE,0.01,0.20004767553235503,0.31102425654507265,0.1804467202620885,0.2785253544538827,black,+0%,0.31,0.31,-0.4453426147166473,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.6008547429891836,-0.289830486444111,logratio,% of S_EUR4
"Dominican
Republic",Latin America,2005,2023,0.2817678435850462,0.3766672609362381,11331213,9224982,37.552788738622475,35.83374313434546,TRUE,0.01,0.0948994173511919,0.29027871856029397,0.017190456042770138,0.046857647651078284,black,+0%,0.29,0.29,-1.1215324375184252,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-1.2666717967985721,-0.9763930782382783,logratio,% of S_EUR4
Poland,CEE,2005,2023,0.5863446973676854,0.7570591707113039,38762796,38124333,74.22708142987202,56.182409403663165,TRUE,0.01,0.17071447334361856,0.2555335777199116,0.1804467202620885,0.2785253544538827,black,+0%,0.26,0.26,-0.4060806527152218,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.5338474415751776,-0.278313863855266,logratio,% of S_EUR4
"North
Macedonia",ex-USSR/Balkans,2005,2023,0.35169149881315087,0.45348247809908354,1831749,2089764,52.25863885832152,30.03992700863718,TRUE,0.01,0.10179097928593267,0.25420226427362386,0.2221871184968434,0.553677817092338,black,+0%,0.25,0.25,-0.9178997793574124,0 → 1,-1.2 → -0.65,0.55,+0.55 (-1.2 → -0.65),"ex-USSR/Balkans
+0.55 (-1.2 → -0.65)",FALSE,,-1.0450009114942242,-0.7907986472206006,logratio,% of S_EUR4
Paraguay,Latin America,2005,2023,0.20776250765609713,0.26525055661970887,6844101,5448045,37.552788738622475,35.83374313434546,TRUE,0.01,0.05748804896361173,0.24427923871646795,0.017190456042770138,0.046857647651078284,black,+0%,0.24,0.24,-1.4492200223764393,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-1.5713596417346734,-1.3270804030182053,logratio,% of S_EUR4
Chile,Latin America,2005,2023,0.40803757728538614,0.5191631189207624,19658791,16348730,37.552788738622475,35.83374313434546,TRUE,0.01,0.11112554163537625,0.24085885707790786,0.017190456042770138,0.046857647651078284,black,+0%,0.24,0.24,-0.7759665790904037,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-0.8963960076293576,-0.6555371505514498,logratio,% of S_EUR4
Ecuador,Latin America,2005,2023,0.24147453682167164,0.304800670500842,17980034,13846112,37.552788738622475,35.83374313434546,TRUE,0.01,0.06332613367917034,0.23289399367371158,0.017190456042770138,0.046857647651078284,black,+0%,0.23,0.23,-1.3045442522030093,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-1.420991249039865,-1.1880972553661535,logratio,% of S_EUR4
Brazil,Latin America,2005,2023,0.25713823890895154,0.32361116625369185,211140678,184688047,37.552788738622475,35.83374313434546,TRUE,0.01,0.0664729273447403,0.22992885606625468,0.017190456042770138,0.046857647651078284,black,+0%,0.23,0.23,-1.2431770160798679,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-1.358141444112995,-1.1282125880467406,logratio,% of S_EUR4
"South
Korea",Asia,2005,2023,0.7019716645925409,0.8692664566866963,51748695,47851594,31.471827482790015,16.22019717494287,TRUE,0.01,0.16729479209415543,0.21375666337845095,0.15251630307847144,0.6628355751239222,black,+0%,0.21,0.21,-0.246983907910031,0 → 0,-1.82 → -1.16,0.66,+0.66 (-1.82 → -1.16),"Asia
+0.66 (-1.82 → -1.16)",FALSE,,-0.3538622395992565,-0.14010557622080547,logratio,% of S_EUR4
Colombia,Latin America,2005,2023,0.21258919122641032,0.2619662116278903,52321104,42128928,37.552788738622475,35.83374313434546,TRUE,0.01,0.04937702040147998,0.208853908468656,0.017190456042770138,0.046857647651078284,black,+0%,0.21,0.21,-1.4439667010241704,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-1.5483936552584985,-1.3395397467898424,logratio,% of S_EUR4
Serbia,ex-USSR/Balkans,2005,2023,0.33515755847188367,0.411197482883779,6773156,7539095,52.25863885832152,30.03992700863718,TRUE,0.01,0.07603992441189533,0.2044728476764673,0.2221871184968434,0.553677817092338,black,+0%,0.2,0.2,-0.9909181100897393,0 → 1,-1.2 → -0.65,0.55,+0.55 (-1.2 → -0.65),"ex-USSR/Balkans
+0.55 (-1.2 → -0.65)",FALSE,,-1.093154533927973,-0.8886816862515056,logratio,% of S_EUR4
Argentina,Latin America,2005,2023,0.45988988591895846,0.5483655735151353,45538356,39216734,37.552788738622475,35.83374313434546,TRUE,0.01,0.0884756875961768,0.17595508709653981,0.017190456042770138,0.046857647651078284,black,+0%,0.18,0.18,-0.6887906530433644,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-0.7767681965916343,-0.6008131094950945,logratio,% of S_EUR4
Malaysia,Asia,2005,2023,0.4255661324842984,0.4823220395618345,35126249,25836027,31.471827482790015,16.22019717494287,TRUE,0.01,0.05675590707753608,0.12519166388954367,0.15251630307847144,0.6628355751239222,black,+0%,0.13,0.13,-0.7917390881060129,0 → 0,-1.82 → -1.16,0.66,+0.66 (-1.82 → -1.16),"Asia
+0.66 (-1.82 → -1.16)",FALSE,,-0.8543349200507846,-0.7291432561612411,logratio,% of S_EUR4
Czechia,CEE,2005,2023,0.7355262436183889,0.8217446768421529,10809674,10280103,74.22708142987202,56.182409403663165,TRUE,0.01,0.08621843322376399,0.11084351395691114,0.1804467202620885,0.2785253544538827,black,+0%,0.11,0.11,-0.2517473012685163,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.3071690582469719,-0.1963255442900607,logratio,% of S_EUR4
Croatia,CEE,2005,2023,0.6082362992015844,0.6739288671652937,3895973,4313901,74.22708142987202,56.182409403663165,TRUE,0.01,0.06569256796370926,0.10256111054839737,0.1804467202620885,0.2785253544538827,black,+0%,0.1,0.1,-0.445911267244015,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.4971918225182137,-0.3946307119698163,logratio,% of S_EUR4
Slovakia,CEE,2005,2023,0.6898165640757449,0.7132849840211037,5518008,5376650,74.22708142987202,56.182409403663165,TRUE,0.01,0.023468419945358865,0.0334553245594277,0.1804467202620885,0.2785253544538827,black,+0%,0.03,0.03,-0.354601903620859,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.3713295659005728,-0.33787424134114524,logratio,% of S_EUR4
Hungary,CEE,2005,2023,0.6729655660299357,0.6864477073024134,9686418,10065654,74.22708142987202,56.182409403663165,TRUE,0.01,0.01348214127247771,0.01983588595708723,0.1804467202620885,0.2785253544538827,black,+0%,0.02,0.02,-0.38614317255648734,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.396061115535031,-0.37622522957794374,logratio,% of S_EUR4
Slovenia,CEE,2005,2023,0.8296836893293711,0.8346615481545151,2118353,1996858,74.22708142987202,56.182409403663165,TRUE,0.01,0.00497785882514401,0.005981780169214092,0.1804467202620885,0.2785253544538827,black,+0%,0.01,0.01,-0.18371985793640544,1 → 1,-0.58 → -0.3,0.28,+0.28 (-0.58 → -0.3),"CEE
+0.28 (-0.58 → -0.3)",FALSE,,-0.18671074802101253,-0.18072896785179837,logratio,% of S_EUR4
Tunisia,Africa,2005,2023,0.2969329291263381,0.2724026321748158,12200387,10255431,37.60517681056637,32.54835616447289,TRUE,0.01,-0.024530296951522312,-0.08622504831048854,0.050568206460934774,0.1444148565309512,red,0%,-0.09,-0.09,-1.2573615176950792,0 → 0,-1.12 → -0.98,0.14,+0.14 (-1.12 → -0.98),"Africa
+0.14 (-1.12 → -0.98)",FALSE,,-1.214248993539835,-1.3004740418503236,logratio,% of S_EUR4
Israel,Asia,2005,2023,0.8842200442320466,0.7487917095509744,9256261,6728156,31.471827482790015,16.22019717494287,TRUE,0.01,-0.13542833468107218,-0.16624509702160542,0.15251630307847144,0.6628355751239222,red,0%,-0.17,-0.17,-0.206171877015912,0 → 0,-1.82 → -1.16,0.66,+0.66 (-1.82 → -1.16),"Asia
+0.66 (-1.82 → -1.16)",FALSE,,-0.1230493285051093,-0.2892944255267147,logratio,% of S_EUR4
Jamaica,Latin America,2005,2023,0.21092062190610136,0.17025826896289115,2839729,2687020,37.552788738622475,35.83374313434546,TRUE,0.01,-0.04066235294321022,-0.21416534981557284,0.017190456042770138,0.046857647651078284,red,0%,-0.21,-0.21,-1.6633560906917901,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-1.5562734157840037,-1.7704387655995766,logratio,% of S_EUR4
Algeria,Africa,2005,2023,0.521643958820604,0.4194737974690355,46164169,33109211,37.60517681056637,32.54835616447289,TRUE,0.01,-0.10217016135156848,-0.21798422132209014,0.050568206460934774,0.1444148565309512,red,0%,-0.22,-0.22,-0.7597621057018433,0 → 0,-1.12 → -0.98,0.14,+0.14 (-1.12 → -0.98),"Africa
+0.14 (-1.12 → -0.98)",FALSE,,-0.6507699950407982,-0.8687542163628884,logratio,% of S_EUR4
Iran,Asia,2005,2023,0.46989795050086863,0.3573553467602807,90608663,71828417,31.471827482790015,16.22019717494287,TRUE,0.01,-0.11254260374058794,-0.2737848887300812,0.15251630307847144,0.6628355751239222,red,0%,-0.27,-0.27,-0.8921321788123615,0 → 0,-1.82 → -1.16,0.66,+0.66 (-1.82 → -1.16),"Asia
+0.66 (-1.82 → -1.16)",FALSE,,-0.7552397344473208,-1.029024623177402,logratio,% of S_EUR4
Mexico,Latin America,2005,2023,0.5737116538831785,0.43461822940917705,129739713,105811451,37.552788738622475,35.83374313434546,TRUE,0.01,-0.13909342447400141,-0.27765891274994514,0.017190456042770138,0.046857647651078284,red,0%,-0.28,-0.28,-0.6944578104063973,0 → 0,-1.03 → -0.98,0.05,+0.05 (-1.03 → -0.98),"Latin America
+0.05 (-1.03 → -0.98)",FALSE,,-0.5556283540314247,-0.8332872667813699,logratio,% of S_EUR4
"South
Africa",Africa,2005,2023,0.4452262027249828,0.3149094656802776,63212339,49489992,37.60517681056637,32.54835616447289,TRUE,0.01,-0.1303167370447052,-0.3462972867688138,0.050568206460934774,0.1444148565309512,red,0%,-0.35,-0.35,-0.9823214486212228,0 → 0,-1.12 → -0.98,0.14,+0.14 (-1.12 → -0.98),"Africa
+0.14 (-1.12 → -0.98)",FALSE,,-0.8091728052368158,-1.1554700920056298,logratio,% of S_EUR4
Azerbaijan,ex-USSR/Balkans,2005,2023,0.10995400778992062,0.31741508431910187,10318161,8597205,43.67053394474872,23.1211326275675,TRUE,0.01,0.20746107652918125,1.0601481642389823,0.20549401317181218,0.6359265625458255,black,+0%,1.06,1.06,-1.6776190295037279,0 → 0,-1.46 → -0.83,0.64,+0.64 (-1.46 → -0.83),"ex-USSR/Balkans
+0.64 (-1.46 → -0.83)",FALSE,,-2.207693111623219,-1.1475449473842365,logratio,% of G7
China,Asia,2005,2023,0.08492512527305651,0.23974434243653833,1422584878,1310027084,26.299795410220536,12.484362229619268,TRUE,0.01,0.15481921716348182,1.0378031265752383,0.1381543318060127,0.7450843205774098,black,+0%,1.04,1.04,-1.9470837265467327,0 → 0,-2.08 → -1.34,0.75,+0.75 (-2.08 → -1.34),"Asia
+0.75 (-2.08 → -1.34)",FALSE,,-2.465985289834352,-1.4281821632591134,logratio,% of G7
Georgia,ex-USSR/Balkans,2005,2023,0.24164892554942086,0.635335391764446,3807436,4026093,43.67053394474872,23.1211326275675,TRUE,0.01,0.3936864662150251,0.9666670834916719,0.20549401317181218,0.6359265625458255,black,+0%,0.97,0.97,-0.9369357852641313,0 → 0,-1.46 → -0.83,0.64,+0.64 (-1.46 → -0.83),"ex-USSR/Balkans
+0.64 (-1.46 → -0.83)",FALSE,,-1.4202693270099673,-0.4536022435182954,logratio,% of G7
Romania,CEE,2005,2023,0.25794151726960673,0.6379160880246637,19118433,21213352,62.02871620883558,43.242479876362495,TRUE,0.01,0.379974570755057,0.9054738692456453,0.18786236332473089,0.36077409990737025,black,+0%,0.91,0.91,-0.9022854623824541,0 → 1,-0.84 → -0.48,0.36,+0.36 (-0.84 → -0.48),"CEE
+0.36 (-0.84 → -0.48)",FALSE,,-1.3550223970052768,-0.44954852775963144,logratio,% of G7
Kazakhstan,ex-USSR/Balkans,2005,2023,0.22398552843902247,0.509084597342037,20330063,15968071,43.67053394474872,23.1211326275675,TRUE,0.01,0.28509906890301456,0.8210327611847719,0.20549401317181218,0.6359265625458255,black,+0%,0.82,0.82,-1.0856574538046513,0 → 0,-1.46 → -0.83,0.64,+0.64 (-1.46 → -0.83),"ex-USSR/Balkans
+0.64 (-1.46 → -0.83)",FALSE,,-1.4961738343970372,-0.6751410732122654,logratio,% of G7
Moldova,ex-USSR/Balkans,2005,2023,0.11047713507526945,0.23804571683813808,3067017,3988618,43.67053394474872,23.1211326275675,TRUE,0.01,0.12756858176286862,0.7676541656295611,0.20549401317181218,0.6359265625458255,black,+0%,0.77,0.77,-1.8191196190166932,0 → 0,-1.46 → -0.83,0.64,+0.64 (-1.46 → -0.83),"ex-USSR/Balkans
+0.64 (-1.46 → -0.83)",FALSE,,-2.2029467018314737,-1.4352925362019127,logratio,% of G7
Egypt,Africa,2005,2023,0.18567262291976622,0.39012493754602806,114535724,81100965,31.425199474796706,25.051820514467458,TRUE,0.01,0.20445231462626184,0.7424820094014332,0.06373378960329248,0.22666360198443897,black,+0%,0.74,0.74,-1.3125292431790025,0 → 0,-1.38 → -1.16,0.23,+0.23 (-1.38 → -1.16),"Africa
+0.23 (-1.38 → -1.16)",FALSE,,-1.6837702478797192,-0.941288238478286,logratio,% of G7
Russia,ex-USSR/Balkans,2005,2023,0.2583358198985194,0.4965093721823783,145440454,144597838,43.67053394474872,23.1211326275675,TRUE,0.01,0.2381735522838589,0.65334199375479,0.20549401317181218,0.6359265625458255,black,+0%,0.65,0.65,-1.0268239160522052,0 → 0,-1.46 → -0.83,0.64,+0.64 (-1.46 → -0.83),"ex-USSR/Balkans
+0.64 (-1.46 → -0.83)",FALSE,,-1.3534949129296003,-0.7001529191748103,logratio,% of G7
Belarus,ex-USSR/Balkans,2005,2023,0.2509389618157979,0.47602652771477155,9115626,9667778,43.67053394474872,23.1211326275675,TRUE,0.01,0.22508756589897366,0.6402638536297636,0.20549401317181218,0.6359265625458255,black,+0%,0.64,0.64,-1.0624136226252676,0 → 0,-1.46 → -0.83,0.64,+0.64 (-1.46 → -0.83),"ex-USSR/Balkans
+0.64 (-1.46 → -0.83)",FALSE,,-1.3825455494401493,-0.7422816958103857,logratio,% of G7
Thailand,Asia,2005,2023,0.1466785224487248,0.257988988156034,71702397,66017363,26.299795410220536,12.484362229619268,TRUE,0.01,0.11131046570730918,0.5646736325900702,0.1381543318060127,0.7450843205774098,black,+0%,0.56,0.56,-1.6371751928321983,0 → 0,-2.08 → -1.34,0.75,+0.75 (-2.08 → -1.34),"Asia
+0.75 (-2.08 → -1.34)",FALSE,,-1.9195120091272333,-1.3548383765371632,logratio,% of G7
Uruguay,Latin America,2005,2023,0.3144467219495818,0.5248713396662743,3388029,3285727,31.381420778602024,27.580517333253503,TRUE,0.01,0.21042461771669252,0.5123385090313568,0.038009034453485205,0.1291063931045657,black,+0%,0.51,0.51,-0.9007713682424248,0 → 0,-1.29 → -1.16,0.13,+0.13 (-1.29 → -1.16),"Latin America
+0.13 (-1.29 → -1.16)",FALSE,,-1.1569406227581032,-0.6446021137267463,logratio,% of G7
Latvia,CEE,2005,2023,0.3665538030752581,0.5961260256268157,1882336,2239738,62.02871620883558,43.242479876362495,TRUE,0.01,0.22957222255155763,0.48630678416598633,0.18786236332473089,0.36077409990737025,black,+0%,0.49,0.49,-0.7604565739587008,0 → 1,-0.84 → -0.48,0.36,+0.36 (-0.84 → -0.48),"CEE
+0.36 (-0.84 → -0.48)",FALSE,,-1.003609966041694,-0.5173031818757077,logratio,% of G7
Ukraine,ex-USSR/Balkans,2005,2023,0.1609875823552061,0.26138392225065965,37732781,47585510,43.67053394474872,23.1211326275675,TRUE,0.01,0.10039633989545355,0.4846630592074945,0.20549401317181218,0.6359265625458255,black,+0%,0.48,0.48,-1.584096515596995,0 → 0,-1.46 → -0.83,0.64,+0.64 (-1.46 → -0.83),"ex-USSR/Balkans
+0.64 (-1.46 → -0.83)",FALSE,,-1.8264280452007424,-1.341764985993248,logratio,% of G7
Costa Rica,Latin America,2005,2023,0.2300827580923071,0.36972602366830865,5105469,4261187,31.381420778602024,27.580517333253503,TRUE,0.01,0.13964326557600154,0.47432319278100615,0.038009034453485205,0.1291063931045657,black,+0%,0.47,0.47,-1.2321546205946967,0 → 0,-1.29 → -1.16,0.13,+0.13 (-1.29 → -1.16),"Latin America
+0.13 (-1.29 → -1.16)",FALSE,,-1.4693162169851999,-0.9949930242041937,logratio,% of G7
Morocco,Africa,2005,2023,0.11527020934768219,0.18453900371337806,37712463,30358088,31.425199474796706,25.051820514467458,TRUE,0.01,0.06926879436569587,0.47058182461691456,0.06373378960329248,0.22666360198443897,black,+0%,0.47,0.47,-1.925185347911786,0 → 0,-1.38 → -1.16,0.23,+0.23 (-1.38 → -1.16),"Africa
+0.23 (-1.38 → -1.16)",FALSE,,-2.160476260220243,-1.6898944356033285,logratio,% of G7
Lithuania,CEE,2005,2023,0.42610046458174305,0.6504123691067178,2854061,3322225,62.02871620883558,43.242479876362495,TRUE,0.01,0.2243119045249748,0.42293142492772023,0.18786236332473089,0.36077409990737025,black,+0%,0.42,0.42,-0.6416144157014747,0 → 1,-0.84 → -0.48,0.36,+0.36 (-0.84 → -0.48),"CEE
+0.36 (-0.84 → -0.48)",FALSE,,-0.85308012816533485,-0.4301487032376146,logratio,% of G7
Bulgaria,CEE,2005,2023,0.3393064564092641,0.5047894487270438,6795757,7695001,62.02871620883558,43.242479876362495,TRUE,0.01,0.1654829923177797,0.3972377088960501,0.18786236332473089,0.36077409990737025,black,+0%,0.4,0.4,-0.8822327243093959,0 → 1,-0.84 → -0.48,0.36,+0.36 (-0.84 → -0.48),"CEE
+0.36 (-0.84 → -0.48)",FALSE,,-1.0808515787574209,-0.6836138698613708,logratio,% of G7
Estonia,CEE,2005,2023,0.42204847225006076,0.6254010804209393,1367143,1354799,62.02871620883558,43.242479876362495,TRUE,0.01,0.20335260817087858,0.39327300199856036,0.18786236332473089,0.36077409990737025,black,+0%,0.39,0.39,-0.665998607391309,0 → 1,-0.84 → -0.48,0.36,+0.36 (-0.84 → -0.48),"CEE
+0.36 (-0.84 → -0.48)",FALSE,,-0.8626351083905892,-0.46936210639202885,logratio,% of G7
"Dominican
Republic",Latin America,2005,2023,0.2168710889290907,0.3147663384265926,11331213,9224982,31.381420778602024,27.580517333253503,TRUE,0.01,0.09789524949750186,0.3725274640137818,0.038009034453485205,0.1291063931045657,black,+0%,0.37,0.37,-1.3421884301930866,0 → 0,-1.29 → -1.16,0.13,+0.13 (-1.29 → -1.16),"Latin America
+0.13 (-1.29 → -1.16)",FALSE,,-1.5284521621999776,-1.155924698186196,logratio,% of G7
Poland,CEE,2005,2023,0.4512978180476684,0.6326452225891976,38762796,38124333,62.02871620883558,43.242479876362495,TRUE,0.01,0.18134740454152926,0.33778232317339907,0.18786236332473089,0.36077409990737025,black,+0%,0.34,0.34,-0.6267366453898835,0 → 1,-0.84 → -0.48,0.36,+0.36 (-0.84 → -0.48),"CEE
+0.36 (-0.84 → -0.48)",FALSE,,-0.7956278069765831,-0.45784548380318396,logratio,% of G7
"North
Macedonia",ex-USSR/Balkans,2005,2023,0.2706899316269597,0.3789578600940023,1831749,2089764,43.67053394474872,23.1211326275675,TRUE,0.01,0.10826792846704258,0.3364510097271116,0.20549401317181218,0.6359265625458255,black,+0%,0.34,0.34,-1.138555772032074,0 → 0,-1.46 → -0.83,0.64,+0.64 (-1.46 → -0.83),"ex-USSR/Balkans
+0.64 (-1.46 → -0.83)",FALSE,,-1.30678127689563,-0.9703302671685183,logratio,% of G7
Paraguay,Latin America,2005,2023,0.1599106580109683,0.2216596851695448,6844101,5448045,31.381420778602024,27.580517333253503,TRUE,0.01,0.0617490271585765,0.3265279841699556,0.038009034453485205,0.1291063931045657,black,+0%,0.33,0.33,-1.6698760150511012,0 → 0,-1.29 → -1.16,0.13,+0.13 (-1.29 → -1.16),"Latin America
+0.13 (-1.29 → -1.16)",FALSE,,-1.8331400071360788,-1.5066120229661233,logratio,% of G7
