STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,s_adj,Seasonal adjustment,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2023-Q3,,220.472,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2023-Q4,,237.795,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2024-Q1,,214.028,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2024-Q2,,220.597,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2024-Q3,,226.884,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2024-Q4,,248.376,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2025-Q1,,222.974,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2025-Q2,,229.204,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2025-Q3,,237.533,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",PL,Poland,2025-Q4,,262.632,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2022-Q2,,212.201,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2022-Q3,,246.908,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2022-Q4,,264.659,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2023-Q1,,191.128,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2023-Q2,,216.699,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2023-Q3,,244.314,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2023-Q4,,267.540,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2024-Q1,,196.423,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2024-Q2,,223.179,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2024-Q3,,245.191,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2024-Q4,,272.132,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2025-Q1,,199.523,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2025-Q2,,228.405,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2025-Q3,,254.924,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",RO,Romania,2025-Q4,,272.183,,p,provisional,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2022-Q2,,166.618,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2022-Q3,,167.601,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2022-Q4,,168.543,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2023-Q1,,158.727,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2023-Q2,,165.243,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2023-Q3,,160.874,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2023-Q4,,169.464,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2024-Q1,,161.423,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2024-Q2,,169.716,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2024-Q3,,168.255,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2024-Q4,,173.500,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2025-Q1,,162.854,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",NSA,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",SI,Slovenia,2025-Q2,,169.866,,,,,
