country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
Paraguay,Latin America,1990,2024,0.27455605827315166,0.3315725984088475,6929153,4035697,43.34038693302395,37.26917123811657,0.01,0.05701654013569585,0.18869132570007857,0.0607121569490738,0.15091844737654334,black,+0%,0.19,0.19,-1.1982541564581681,0 → 0,-0.99 → -0.84,0.15,+0.15 (-0.99 → -0.84),"Latin America
+0.15 (-0.99 → -0.84)",-1.2925998193082073,-1.103908493608129,logratio,% of S_EUR4
Argentina,Latin America,1990,2024,0.4687038613881266,0.5401399894682045,45696159,32755859,43.34038693302395,37.26917123811657,0.01,0.07143612808007793,0.14185720231593357,0.0607121569490738,0.15091844737654334,black,+0%,0.14,0.14,-0.6868555344226688,0 → 0,-0.99 → -0.84,0.15,+0.15 (-0.99 → -0.84),"Latin America
+0.15 (-0.99 → -0.84)",-0.7577841355806355,-0.6159269332647019,logratio,% of S_EUR4
Brazil,Latin America,1990,2024,0.3481608780730376,0.39976651135031105,211998573,149143183,43.34038693302395,37.26917123811657,0.01,0.051605633277273466,0.13821598878879743,0.0607121569490738,0.15091844737654334,black,+0%,0.14,0.14,-0.9859826183245699,0 → 0,-0.99 → -0.84,0.15,+0.15 (-0.99 → -0.84),"Latin America
+0.15 (-0.99 → -0.84)",-1.0550906127189685,-0.9168746239301712,logratio,% of S_EUR4
Ecuador,Latin America,1990,2024,0.2509196828322838,0.2835396721008591,18135478,10473624,43.34038693302395,37.26917123811657,0.01,0.032619989268575345,0.12221915103278802,0.0607121569490738,0.15091844737654334,black,+0%,0.12,0.12,-1.3215128042572735,0 → 0,-0.99 → -0.84,0.15,+0.15 (-0.99 → -0.84),"Latin America
+0.15 (-0.99 → -0.84)",-1.3826223797736674,-1.2604032287408793,logratio,% of S_EUR4
Russia,ex-USSR/Balkans,1990,2024,0.8169480452487939,0.8485455760831623,143533851,148979487,68.98624264637654,69.70658108620276,0.01,0.03159753083436834,0.037948296210819375,-0.007203384398262216,-0.010387630702782754,black,+0%,0.04,0.04,-0.18320563014552757,1 → 1,-0.36 → -0.37,-0.01,-0.01 (-0.36 → -0.37),"ex-USSR/Balkans
-0.01 (-0.36 → -0.37)",-0.20217977825093728,-0.16423148204011787,logratio,% of S_EUR4
Algeria,Africa,1990,2024,0.3232270674115758,0.31419343497337826,46814308,25375759,29.166751645425848,24.074379514032913,0.01,-0.009033632438197547,-0.02834624013595577,0.05092372131392935,0.19188123393782178,red,0%,-0.03,-0.03,-1.143573327730477,0 → 0,-1.42 → -1.23,0.19,+0.19 (-1.42 → -1.23),"Africa
+0.19 (-1.42 → -1.23)",-1.1294002076624992,-1.157746447798455,logratio,% of S_EUR4
Mexico,Latin America,1990,2024,0.4731769128029587,0.4483003751999517,130861007,82820134,43.34038693302395,37.26917123811657,0.01,-0.02487653760300701,-0.05400585330157792,0.0607121569490738,0.15091844737654334,red,0%,-0.05,-0.05,-0.7752888642308629,0 → 0,-0.99 → -0.84,0.15,+0.15 (-0.99 → -0.84),"Latin America
+0.15 (-0.99 → -0.84)",-0.7482859375800739,-0.8022917908816518,logratio,% of S_EUR4
"South
Africa",Africa,1990,2024,0.29830928941465806,0.27668797775316895,64007187,40746216,29.166751645425848,24.074379514032913,0.01,-0.021621311661489118,-0.07524039503852221,0.05092372131392935,0.19188123393782178,red,0%,-0.08,-0.08,-1.2472446442833456,0 → 0,-1.42 → -1.23,0.19,+0.19 (-1.42 → -1.23),"Africa
+0.19 (-1.42 → -1.23)",-1.2096244467640846,-1.2848648418026067,logratio,% of S_EUR4
Jamaica,Latin America,1990,2024,0.24092538576030348,0.20875515655512078,2839175,2379829,43.34038693302395,37.26917123811657,0.01,-0.0321702292051827,-0.14332521741318344,0.0607121569490738,0.15091844737654334,red,0%,-0.14,-0.14,-1.4949306047892126,0 → 0,-0.99 → -0.84,0.15,+0.15 (-0.99 → -0.84),"Latin America
+0.15 (-0.99 → -0.84)",-1.4232679960826207,-1.5665932134958043,logratio,% of S_EUR4
Moldova,ex-USSR/Balkans,1990,2024,0.43826796726247025,0.335024284544522,2389275,4451100,68.98624264637654,69.70658108620276,0.01,-0.10324368271794826,-0.2686275003322257,-0.007203384398262216,-0.010387630702782754,red,0%,-0.27,-0.27,-0.9592385084406386,1 → 1,-0.36 → -0.37,-0.01,-0.01 (-0.36 → -0.37),"ex-USSR/Balkans
-0.01 (-0.36 → -0.37)",-0.8249247582745258,-1.0935522586067514,logratio,% of S_EUR4
Ukraine,ex-USSR/Balkans,1990,2024,0.6287807471163663,0.3320519848666973,37860221,52054034,68.98624264637654,69.70658108620276,0.01,-0.29672876224966904,-0.6384910846098643,-0.007203384398262216,-0.010387630702782754,red,0%,-0.64,-0.64,-0.7832181990944427,1 → 1,-0.36 → -0.37,-0.01,-0.01 (-0.36 → -0.37),"ex-USSR/Balkans
-0.01 (-0.36 → -0.37)",-0.46397265678951055,-1.1024637413993748,logratio,% of S_EUR4
China,Asia,1990,2024,0.04092911641249394,0.37861759189313143,1408975000,1153582668,38.95815147617544,7.643019626028496,0.01,0.3376884754806375,2.2246850008412156,0.31315131850146943,1.6286952668375956,black,+0%,2.22,2.22,-2.0835710760621904,0 → 0,-2.57 → -0.94,1.63,+1.63 (-2.57 → -0.94),"Asia
+1.63 (-2.57 → -0.94)",-3.1959135764827984,-0.9712285756415824,logratio,% of G7
"South
Korea",Asia,1990,2023,0.3398218809298647,0.8078925695333858,51748695,44081380,38.95815147617544,7.643019626028496,0.01,0.46807068860352113,0.8660074904637559,0.31315131850146943,1.6286952668375956,black,+0%,0.87,0.87,-0.6463299330309692,0 → 0,-2.57 → -0.94,1.63,+1.63 (-2.57 → -0.94),"Asia
+1.63 (-2.57 → -0.94)",-1.079333678262847,-0.2133261877990912,logratio,% of G7
Poland,CEE,1990,2024,0.3148133927350209,0.7162918786735422,36554707,38055404,67.86896626362149,42.74255738542771,0.01,0.40147848593852126,0.8221076764026871,0.2512640887819378,0.4623837954968275,black,+0%,0.82,0.82,-0.7447213815115568,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-1.1557752197129003,-0.3336675433102133,logratio,% of G7
"Dominican
Republic",Latin America,1990,2024,0.17992224368107199,0.3847122859612134,11427557,7151120,33.821658586736056,33.20486920133411,0.01,0.2047900422801414,0.7599709677108559,0.006167893854019439,0.018404856003423817,black,+0%,0.76,0.76,-1.3352450171161432,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.7152305009715711,-0.9552595332607152,logratio,% of G7
Panama,Latin America,1990,2024,0.27833829079876604,0.5783673299686732,4515577,2455535,33.821658586736056,33.20486920133411,0.01,0.3000290391699072,0.7313719385154748,0.006167893854019439,0.018404856003423817,black,+0%,0.73,0.73,-0.9132320624472207,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.278918031704958,-0.5475460931894833,logratio,% of G7
Malaysia,Asia,1990,2024,0.2949797935900175,0.5409898296080896,35557673,17833124,38.95815147617544,7.643019626028496,0.01,0.2460100360180721,0.6064936217352827,0.31315131850146943,1.6286952668375956,black,+0%,0.61,0.61,-0.9176016104256802,0 → 0,-2.57 → -0.94,1.63,+1.63 (-2.57 → -0.94),"Asia
+1.63 (-2.57 → -0.94)",-1.2208484212933215,-0.614354799558039,logratio,% of G7
Chile,Latin America,1990,2024,0.26892738742532585,0.47923829660511,19764771,13437138,33.821658586736056,33.20486920133411,0.01,0.21031090917978418,0.577756553457347,0.006167893854019439,0.018404856003423817,black,+0%,0.58,0.58,-1.024435594312531,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.3133138710412045,-0.7355573175838576,logratio,% of G7
Thailand,Asia,1990,2024,0.213664512443065,0.34514003302742724,71668011,54738282,38.95815147617544,7.643019626028496,0.01,0.13147552058436224,0.4795431414802772,0.31315131850146943,1.6286952668375956,black,+0%,0.48,0.48,-1.3035766222100063,0 → 0,-2.57 → -0.94,1.63,+1.63 (-2.57 → -0.94),"Asia
+1.63 (-2.57 → -0.94)",-1.5433481929501447,-1.0638050514698676,logratio,% of G7
Romania,CEE,1990,2024,0.40061767723237723,0.6448121758274412,19069340,22939481,67.86896626362149,42.74255738542771,0.01,0.24419449859506398,0.47595152497244636,0.2512640887819378,0.4623837954968275,black,+0%,0.48,0.48,-0.6767719673471515,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.9147477298333746,-0.4387962048609283,logratio,% of G7
Costa Rica,Latin America,1990,2024,0.2689463047762367,0.4282806470304991,5129910,3121652,33.821658586736056,33.20486920133411,0.01,0.1593343422542624,0.4652669488743287,0.006167893854019439,0.018404856003423817,black,+0%,0.47,0.47,-1.0806100553652218,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.3132435298023861,-0.8479765809280574,logratio,% of G7
Belarus,ex-USSR/Balkans,1990,2024,0.30327741478034226,0.4610540420349423,9133712,10186209,53.8349865120755,62.104893415830176,0.01,0.15777662725460007,0.4188673169967064,-0.08269906903754674,-0.14290122207590253,black,+0%,0.42,0.42,-0.9836736735129648,1 → 1,-0.48 → -0.62,-0.14,-0.14 (-0.48 → -0.62),"ex-USSR/Balkans
-0.14 (-0.48 → -0.62)",-1.193107332011318,-0.7742400150146115,logratio,% of G7
Slovakia,CEE,1990,2024,0.4302038125807973,0.6406175715046369,5422069,5266022,67.86896626362149,42.74255738542771,0.01,0.21041375892383962,0.3981735874201546,0.2512640887819378,0.4623837954968275,black,+0%,0.4,0.4,-0.6444094061327509,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.8434961998428281,-0.4453226124226736,logratio,% of G7
Lithuania,CEE,1990,2024,0.5054664887565482,0.7489432687433164,2888055,3694967,67.86896626362149,42.74255738542771,0.01,0.2434767799867682,0.39318149498080124,0.2512640887819378,0.4623837954968275,black,+0%,0.39,0.39,-0.4856827884897379,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.6822735359801385,-0.28909204099933733,logratio,% of G7
Bulgaria,CEE,1990,2024,0.36720131430559555,0.5412002167450324,6444366,8822320,67.86896626362149,42.74255738542771,0.01,0.17399890243943683,0.38787905878273093,0.2512640887819378,0.4623837954968275,black,+0%,0.39,0.39,-0.8079055115872373,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-1.0018450409786028,-0.6139659821958718,logratio,% of G7
Uruguay,Latin America,1990,2024,0.34524470811294167,0.508707390261116,3386588,3104365,33.821658586736056,33.20486920133411,0.01,0.16346268214817433,0.38761951498686664,0.006167893854019439,0.018404856003423817,black,+0%,0.39,0.39,-0.869692057012814,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.0635018145062474,-0.6758822995193807,logratio,% of G7
Latvia,CEE,1990,2024,0.4299041499594657,0.6182213720725145,1862441,2660082,67.86896626362149,42.74255738542771,0.01,0.1883172221130488,0.36328432378474923,0.2512640887819378,0.4623837954968275,black,+0%,0.36,0.36,-0.662550840320638,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.8441930022130126,-0.48090867842826346,logratio,% of G7
Estonia,CEE,1990,2024,0.475358819928119,0.6596637940720685,1371986,1570254,67.86896626362149,42.74255738542771,0.01,0.18430497414394953,0.3276603730787959,0.2512640887819378,0.4623837954968275,black,+0%,0.33,0.33,-0.5798551632119188,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.7436853497513167,-0.4160249766725208,logratio,% of G7
Kazakhstan,ex-USSR/Balkans,1990,2024,0.41342632189269113,0.5701018448218632,20592571,17154015,53.8349865120755,62.104893415830176,0.01,0.15667552292917208,0.32133570304465037,-0.08269906903754674,-0.14290122207590253,black,+0%,0.32,0.32,-0.7226081105102898,1 → 1,-0.48 → -0.62,-0.14,-0.14 (-0.48 → -0.62),"ex-USSR/Balkans
-0.14 (-0.48 → -0.62)",-0.883275962032615,-0.5619402589879646,logratio,% of G7
Egypt,Africa,1990,2024,0.19659156953294912,0.2667188260522316,116538258,58396583,22.760939300337878,21.44900453405247,0.01,0.07012725651928245,0.30506669209296905,0.013119347662854075,0.05936764256470227,black,+0%,0.31,0.31,-1.4740936074596709,0 → 0,-1.54 → -1.48,0.06,+0.06 (-1.54 → -1.48),"Africa
+0.06 (-1.54 → -1.48)",-1.6266269535061553,-1.3215602614131863,logratio,% of G7
Morocco,Africa,1990,2024,0.10849411854177697,0.14394738281959765,38081173,24375508,22.760939300337878,21.44900453405247,0.01,0.03545326427782068,0.2827518711930597,0.013119347662854075,0.05936764256470227,black,+0%,0.28,0.28,-2.0796833788625753,0 → 0,-1.54 → -1.48,0.06,+0.06 (-1.54 → -1.48),"Africa
+0.06 (-1.54 → -1.48)",-2.2210593144591053,-1.9383074432660456,logratio,% of G7
Azerbaijan,ex-USSR/Balkans,1990,2024,0.26459151080279775,0.3504579732430397,10202850,7231035,53.8349865120755,62.104893415830176,0.01,0.08586646244024193,0.28105362609768275,-0.08269906903754674,-0.14290122207590253,black,+0%,0.28,0.28,-1.1890412979009106,1 → 1,-0.48 → -0.62,-0.14,-0.14 (-0.48 → -0.62),"ex-USSR/Balkans
-0.14 (-0.48 → -0.62)",-1.329568110949752,-1.048514484852069,logratio,% of G7
Georgia,ex-USSR/Balkans,1990,2024,0.31716147529224953,0.39695673406970877,3673850,5448811,53.8349865120755,62.104893415830176,0.01,0.07979525877745924,0.22441626259167877,-0.08269906903754674,-0.14290122207590253,black,+0%,0.22,0.22,-1.036136117721946,1 → 1,-0.48 → -0.62,-0.14,-0.14 (-0.48 → -0.62),"ex-USSR/Balkans
-0.14 (-0.48 → -0.62)",-1.1483442490177853,-0.9239279864261066,logratio,% of G7
Slovenia,CEE,1990,2024,0.6224690129766627,0.7700113137889373,2126324,1997968,67.86896626362149,42.74255738542771,0.01,0.1475423008122746,0.21271135922303436,0.2512640887819378,0.4623837954968275,black,+0%,0.21,0.21,-0.36770575062148314,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.4740614302330003,-0.26135007100996593,logratio,% of G7
Hungary,CEE,1990,2024,0.522918538745286,0.6462634030073845,9562314,10381231,67.86896626362149,42.74255738542771,0.01,0.12334486426209845,0.2117814709945969,0.2512640887819378,0.4623837954968275,black,+0%,0.21,0.21,-0.5424388492085962,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.6483295847058946,-0.4365481137112978,logratio,% of G7
"North
Macedonia",ex-USSR/Balkans,1990,2024,0.31685268215607426,0.3884582529458965,1792179,2063645,53.8349865120755,62.104893415830176,0.01,0.07160557078982221,0.20374876620964266,-0.08269906903754674,-0.14290122207590253,black,+0%,0.2,0.2,-1.0474439550778953,1 → 1,-0.48 → -0.62,-0.14,-0.14 (-0.48 → -0.62),"ex-USSR/Balkans
-0.14 (-0.48 → -0.62)",-1.1493183381827168,-0.9455695719730741,logratio,% of G7
Tunisia,Africa,1990,2024,0.16555469467068828,0.20186406072908314,12277109,8324459,22.760939300337878,21.44900453405247,0.01,0.036309366058394854,0.19829288255571567,0.013119347662854075,0.05936764256470227,black,+0%,0.2,0.2,-1.699307216090222,0 → 0,-1.54 → -1.48,0.06,+0.06 (-1.54 → -1.48),"Africa
+0.06 (-1.54 → -1.48)",-1.7984536573680798,-1.6001607748123643,logratio,% of G7
Israel,Asia,1990,2024,0.6220727394371313,0.751639871191937,9974400,4544949,38.95815147617544,7.643019626028496,0.01,0.12956713175480572,0.18920028421718157,0.31315131850146943,1.6286952668375956,black,+0%,0.19,0.19,-0.380098106539147,0 → 0,-2.57 → -0.94,1.63,+1.63 (-2.57 → -0.94),"Asia
+1.63 (-2.57 → -0.94)",-0.4746982486477378,-0.28549796443055625,logratio,% of G7
Colombia,Latin America,1990,2024,0.24550703486119652,0.29379883122965245,52886363,32440020,33.821658586736056,33.20486920133411,0.01,0.04829179636845593,0.1795696835532063,0.006167893854019439,0.018404856003423817,black,+0%,0.18,0.18,-1.3146448351424225,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.4044296769190256,-1.2248599933658193,logratio,% of G7
Croatia,CEE,1990,2024,0.5745473160183003,0.6769333010592127,3866300,4835027,67.86896626362149,42.74255738542771,0.01,0.10238598504091234,0.16399029248561897,0.2512640887819378,0.4623837954968275,black,+0%,0.16,0.16,-0.47217767849677394,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.5541728247395834,-0.3901825322539645,logratio,% of G7
Iran,Asia,1990,2024,0.22212643965202084,0.25760308453458214,91567738,58380046,38.95815147617544,7.643019626028496,0.01,0.0354766448825613,0.14817320055997873,0.31315131850146943,1.6286952668375956,black,+0%,0.15,0.15,-1.4304219109786864,0 → 0,-2.57 → -0.94,1.63,+1.63 (-2.57 → -0.94),"Asia
+1.63 (-2.57 → -0.94)",-1.5045085112586758,-1.356335310698697,logratio,% of G7
Czechia,CEE,1990,2024,0.6854914418285454,0.7615312595193464,10882164,10301937,67.86896626362149,42.74255738542771,0.01,0.07603981769080104,0.10519520706330304,0.2512640887819378,0.4623837954968275,black,+0%,0.11,0.11,-0.3250216610941815,0 → 1,-0.85 → -0.39,0.46,+0.46 (-0.85 → -0.39),"CEE
+0.46 (-0.85 → -0.39)",-0.37761926462583306,-0.2724240575625299,logratio,% of G7
Paraguay,Latin America,1990,2024,0.24461499144016333,0.2587502330662403,6929153,4035697,33.821658586736056,33.20486920133411,0.01,0.014135241626076961,0.05617773432695897,0.006167893854019439,0.018404856003423817,black,+0%,0.06,0.06,-1.3799809008273505,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.40806976799083,-1.351892033663871,logratio,% of G7
Argentina,Latin America,1990,2024,0.41759046135256855,0.4215105495266559,45696159,32755859,33.821658586736056,33.20486920133411,0.01,0.003920088174087344,0.009343610942814133,0.006167893854019439,0.018404856003423817,black,+0%,0.01,0.01,-0.8685822787918509,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-0.873254084263258,-0.8639104733204439,logratio,% of G7
Brazil,Latin America,1990,2024,0.3101930102919314,0.3119669070374262,211998573,149143183,33.821658586736056,33.20486920133411,0.01,0.001773896745494774,0.005702397415677627,0.006167893854019439,0.018404856003423817,black,+0%,0.01,0.01,-1.167709362693752,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.1705605614015908,-1.1648581639859132,logratio,% of G7
Portugal,Southern Europe,1990,2024,0.6676270662517905,0.6650262458678629,10701636,9989475,72.15581166397189,74.51956849388199,0.01,-0.0026008203839276156,-0.0039032262363662656,-0.02363756829910102,-0.032233923523559235,red,0%,0,0,-0.40597715851644944,1 → 1,-0.29 → -0.33,-0.03,-0.03 (-0.29 → -0.33),"Southern Europe
-0.03 (-0.29 → -0.33)",-0.4040255453982663,-0.4079287716346326,logratio,% of G7
Ecuador,Latin America,1990,2024,0.22355622547262402,0.22126664444435887,18135478,10473624,33.821658586736056,33.20486920133411,0.01,-0.002289581028265153,-0.01029444034033131,0.006167893854019439,0.018404856003423817,red,0%,-0.01,-0.01,-1.5032395486264556,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.49809232845629,-1.5083867687966213,logratio,% of G7
Spain,Southern Europe,1990,2024,0.7801478517703693,0.768060811165769,48807137,39084924,72.15581166397189,74.51956849388199,0.01,-0.012087040604600308,-0.01561454405395405,-0.02363756829910102,-0.032233923523559235,red,0%,-0.02,-0.02,-0.2560790957367257,1 → 1,-0.29 → -0.33,-0.03,-0.03 (-0.29 → -0.33),"Southern Europe
-0.03 (-0.29 → -0.33)",-0.2482718237097487,-0.2638863677637027,logratio,% of G7
Russia,ex-USSR/Balkans,1990,2024,0.7278576927148932,0.6621818770081656,143533851,148979487,53.8349865120755,62.104893415830176,0.01,-0.06567581570672765,-0.09456529516230039,-0.08269906903754674,-0.14290122207590253,red,0%,-0.09,-0.09,-0.36493237451470995,1 → 1,-0.48 → -0.62,-0.14,-0.14 (-0.48 → -0.62),"ex-USSR/Balkans
-0.14 (-0.48 → -0.62)",-0.3176497269335597,-0.41221502209586014,logratio,% of G7
Greece,Southern Europe,1990,2024,0.6608930078953204,0.5994312929029691,10388805,10258439,72.15581166397189,74.51956849388199,0.01,-0.0614617149923512,-0.0976106021841171,-0.02363756829910102,-0.032233923523559235,red,0%,-0.1,-0.1,-0.4629686173249288,1 → 1,-0.29 → -0.33,-0.03,-0.03 (-0.29 → -0.33),"Southern Europe
-0.03 (-0.29 → -0.33)",-0.41416331623287017,-0.5117739184169874,logratio,% of G7
Algeria,Africa,1990,2024,0.2879782978580278,0.24518800684186737,46814308,25375759,22.760939300337878,21.44900453405247,0.01,-0.04279029101616044,-0.1608598315090752,0.013119347662854075,0.05936764256470227,red,0%,-0.16,-0.16,-1.3253000720996595,0 → 0,-1.54 → -1.48,0.06,+0.06 (-1.54 → -1.48),"Africa
+0.06 (-1.54 → -1.48)",-1.2448701563451219,-1.405729987854197,logratio,% of G7
Mexico,Latin America,1990,2024,0.4215757146390285,0.34984141368533317,130861007,82820134,33.821658586736056,33.20486920133411,0.01,-0.07173430095369532,-0.18651944467469758,0.006167893854019439,0.018404856003423817,red,0%,-0.19,-0.19,-0.9570156086000452,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-0.8637558862626964,-1.050275330937394,logratio,% of G7
"South
Africa",Africa,1990,2024,0.2657778696840487,0.21591976862328324,64007187,40746216,22.760939300337878,21.44900453405247,0.01,-0.049858101060765464,-0.2077539864116417,0.013119347662854075,0.05936764256470227,red,0%,-0.21,-0.21,-1.4289713886525282,0 → 0,-1.54 → -1.48,0.06,+0.06 (-1.54 → -1.48),"Africa
+0.06 (-1.54 → -1.48)",-1.3250943954467074,-1.532848381858349,logratio,% of G7
Jamaica,Latin America,1990,2024,0.21465183302144508,0.16290684354384716,2839175,2379829,33.821658586736056,33.20486920133411,0.01,-0.051744989477597925,-0.2758388087863031,0.006167893854019439,0.018404856003423817,red,0%,-0.28,-0.28,-1.6766573491583947,0 → 0,-1.1 → -1.08,0.02,+0.02 (-1.1 → -1.08),"Latin America
+0.02 (-1.1 → -1.08)",-1.5387379447652432,-1.8145767535515462,logratio,% of G7
Moldova,ex-USSR/Balkans,1990,2024,0.3904736822589011,0.2614438349994616,2389275,4451100,53.8349865120755,62.104893415830176,0.01,-0.1290298472594395,-0.40114109170534523,-0.08269906903754674,-0.14290122207590253,red,0%,-0.4,-0.4,-1.1409652528098209,1 → 1,-0.48 → -0.62,-0.14,-0.14 (-0.48 → -0.62),"ex-USSR/Balkans
-0.14 (-0.48 → -0.62)",-0.9403947069571482,-1.3415357986624936,logratio,% of G7
Ukraine,ex-USSR/Balkans,1990,2024,0.5602105378442861,0.25912433321291306,37860221,52054034,53.8349865120755,62.104893415830176,0.01,-0.30108620463137303,-0.7710046759829838,-0.08269906903754674,-0.14290122207590253,red,0%,-0.77,-0.77,-0.964944943463625,1 → 1,-0.48 → -0.62,-0.14,-0.14 (-0.48 → -0.62),"ex-USSR/Balkans
-0.14 (-0.48 → -0.62)",-0.5794426054721332,-1.350447281455117,logratio,% of G7
China,Asia,1990,2024,0.14858467021256413,1.1212137019190613,1408975000,1153582668,115.47738818907668,27.74639792162573,0.01,0.9726290317064972,2.02101207443929,0.8773099026745095,1.4259687104000216,black,+1%,2.02,2.02,-0.8960942762231913,0 → 1,-1.28 → 0.14,1.43,+1.43 (-1.28 → 0.14),"Asia
+1.43 (-1.28 → 0.14)",-1.9066003134428362,0.11441176099645377,logratio,% of World
"South
Korea",Asia,1990,2023,1.233652874401266,2.4254763231818095,51748695,44081380,115.47738818907668,27.74639792162573,0.01,1.1918234487805435,0.6760483422547131,0.8773099026745095,1.4259687104000216,black,+1%,0.68,0.68,0.5480037559044714,0 → 1,-1.28 → 0.14,1.43,+1.43 (-1.28 → 0.14),"Asia
+1.43 (-1.28 → 0.14)",0.20997958477711492,0.8860279270318279,logratio,% of World
Poland,CEE,1990,2024,1.14286474368532,2.1211805424213064,36554707,38055404,200.98277665696443,155.16799163582024,0.01,0.9783157987359863,0.6184347500007611,0.4581478502114419,0.2587108690949018,black,+1%,0.62,0.62,0.4427554183274423,2 → 2,0.44 → 0.7,0.26,+0.26 (0.44 → 0.7),"CEE
+0.26 (0.44 → 0.7)",0.13353804332706173,0.7519727933278229,logratio,% of World
"Dominican
Republic",Latin America,1990,2024,0.6531703976168909,1.1392621356011052,11427557,7151120,100.15727700201688,120.54339238619612,0.01,0.48609173798421434,0.5562980413089301,-0.20386115384179235,-0.1852680703985019,black,+0%,0.56,0.56,-0.147768217277144,1 → 1,0.19 → 0,-0.19,-0.19 (0.19 → 0),"Latin America
-0.19 (0.19 → 0)",-0.42591723793160907,0.13038080337732105,logratio,% of World
Panama,Latin America,1990,2024,1.010449449459381,1.7127396850758525,4515577,2455535,100.15727700201688,120.54339238619612,0.01,0.7022902356164715,0.5276990121135494,-0.20386115384179235,-0.1852680703985019,black,+1%,0.53,0.53,0.27424473739177846,1 → 1,0.19 → 0,-0.19,-0.19 (0.19 → 0),"Latin America
-0.19 (0.19 → 0)",0.010395231335003719,0.5380942434485532,logratio,% of World
Malaysia,Asia,1990,2024,1.0708629746173484,1.6020523677269,35557673,17833124,115.47738818907668,27.74639792162573,0.01,0.5311893931095517,0.4028206953333568,0.8773099026745095,1.4259687104000216,black,+1%,0.4,0.4,0.26987518941331884,0 → 1,-1.28 → 0.14,1.43,+1.43 (-1.28 → 0.14),"Asia
+1.43 (-1.28 → 0.14)",0.0684648417466405,0.4712855370799972,logratio,% of World
Chile,Latin America,1990,2024,0.9762851161751651,1.4191853631293152,19764771,13437138,100.15727700201688,120.54339238619612,0.01,0.4429002469541501,0.37408362705542136,-0.20386115384179235,-0.1852680703985019,black,+0%,0.37,0.37,0.16304120552646806,1 → 1,0.19 → 0,-0.19,-0.19 (0.19 → 0),"Latin America
-0.19 (0.19 → 0)",-0.024000608001242586,0.3500830190541787,logratio,% of World
Thailand,Asia,1990,2024,0.775664707674706,1.022075419623863,71668011,54738282,115.47738818907668,27.74639792162573,0.01,0.2464107119491571,0.2758702150783513,0.8773099026745095,1.4259687104000216,black,+0%,0.28,0.28,-0.11609982237100686,0 → 1,-1.28 → 0.14,1.43,+1.43 (-1.28 → 0.14),"Asia
+1.43 (-1.28 → 0.14)",-0.2540349299101825,0.021835285168168805,logratio,% of World
