megye,telepules,AL,B,C,EL,FL,IL,JL,OL,KL,L,M,NL,MKKP,TISZA,Mi_Hazank,DK,FIDESZ_KDNP,reszvetel_pct
Vas,Kőszeg,8716,0,0,8716,7187,0,7187,0,7187,0,28,7159,47,3658,443,72,2911,82.4575
Vas,Kőszegdoroszló,230,0,0,230,202,0,202,0,202,0,0,202,5,86,22,3,86,87.8261
Vas,Kőszegpaty,158,0,0,158,129,0,129,0,129,0,1,128,1,34,10,1,82,81.6456
Vas,Kőszegszerdahely,448,0,0,448,380,0,380,0,380,0,1,379,2,184,25,3,164,84.8214
Vas,Lukácsháza,855,0,0,855,755,0,755,0,755,0,3,752,6,340,60,5,341,88.3041
Vas,Lócs,84,0,0,84,71,0,71,0,71,0,0,71,1,25,8,0,37,84.5238
Vas,Magyarlak,611,0,0,611,522,0,522,0,522,0,1,521,3,200,31,4,283,85.4337
Vas,Magyarnádalja,207,0,0,207,180,0,180,0,180,0,2,178,0,74,5,0,99,86.9565
Vas,Magyarszecsőd,331,0,0,331,284,0,284,0,284,0,0,284,1,81,25,0,177,85.8006
Vas,Magyarszombatfa,187,0,0,187,158,0,158,0,158,0,1,157,1,54,17,0,85,84.492
Vas,Meggyeskovácsi,549,0,0,549,399,0,399,0,399,0,2,397,4,178,28,1,186,72.6776
Vas,Megyehíd,258,0,0,258,227,0,227,0,227,0,0,227,1,120,18,2,86,87.9845
Vas,Mersevát,458,0,0,458,394,0,394,0,394,0,3,391,1,151,27,6,206,86.0262
Vas,Mesterháza,124,0,0,124,106,0,106,0,106,0,2,104,1,39,11,5,48,85.4839
Vas,Mesteri,165,0,0,165,133,0,133,0,133,0,0,133,0,44,11,0,77,80.6061
Vas,Meszlen,170,0,0,170,135,0,135,0,135,0,0,135,5,57,5,2,66,79.4118
Vas,Mikosszéplak,240,0,0,240,159,0,159,0,159,0,2,157,0,47,6,1,102,66.25
Vas,Molnaszecsőd,332,0,0,332,270,0,270,0,270,0,2,268,1,98,20,1,148,81.3253
Vas,Nagygeresd,196,0,0,196,170,0,170,0,170,0,1,169,1,73,3,3,89,86.7347
Vas,Nagykölked,128,0,0,128,102,0,102,0,102,0,1,101,0,41,7,1,52,79.6875
Vas,Nagymizdó,97,0,0,97,91,0,91,0,91,0,0,91,0,16,21,0,54,93.8144
Vas,Nagyrákos,190,0,0,190,160,0,160,0,160,0,1,159,0,71,14,1,73,84.2105
Vas,Nagysimonyi,735,0,0,735,630,0,630,0,628,0,1,627,6,249,60,14,298,85.7143
Vas,Nagytilaj,105,0,0,105,62,0,62,0,62,0,1,61,1,22,4,0,34,59.0476
Vas,Narda,366,0,0,366,312,0,312,0,312,0,0,312,2,98,17,0,190,85.2459
Vas,Nemesbőd,504,0,0,504,440,0,440,0,440,0,0,440,2,261,24,1,152,87.3016
Vas,Nemescsó,253,0,0,253,232,0,232,0,233,0,7,226,1,98,14,0,113,91.6996
Vas,Nemeskeresztúr,231,0,0,231,199,0,199,0,199,0,2,197,3,70,10,1,113,86.1472
Vas,Nemeskocs,251,0,0,251,216,0,216,0,216,0,1,215,2,90,13,1,109,86.0558
Vas,Nemeskolta,292,0,0,292,238,0,238,0,238,0,1,237,3,113,11,4,106,81.5068
Vas,Nemesládony,116,0,0,116,101,0,101,0,101,0,0,101,1,35,12,0,53,87.069
Vas,Nemesmedves,23,0,0,23,19,0,19,0,19,0,1,18,0,6,1,0,11,82.6087
Vas,Nemesrempehollós,214,0,0,214,160,0,160,0,160,0,1,159,0,56,9,4,90,74.7664
Vas,Nick,427,0,0,427,362,0,362,0,362,0,0,362,2,106,29,0,224,84.7775
Vas,Nyőgér,271,0,0,271,240,0,240,0,240,0,2,238,0,107,14,0,117,88.5609
Vas,Nádasd,1073,0,0,1073,903,0,903,0,903,0,4,899,4,313,72,4,506,84.1566
Vas,Nárai,1109,0,0,1109,964,0,964,0,964,0,3,961,3,506,50,3,399,86.9252
Vas,Olaszfa,305,0,0,305,219,0,219,0,219,0,1,218,4,52,11,1,150,71.8033
Vas,Orfalu,59,0,0,59,53,0,53,0,53,0,1,52,0,24,10,0,13,89.8305
Vas,Ostffyasszonyfa,598,0,0,598,485,0,485,0,485,0,2,483,0,218,33,4,228,81.1037
Vas,Oszkó,483,0,0,483,370,0,370,0,370,0,1,369,0,166,22,1,180,76.6046
Vas,Pankasz,338,0,0,338,270,0,270,0,270,0,0,270,1,87,23,2,156,79.8817
Vas,Pecöl,610,0,0,610,504,0,504,0,504,0,1,503,1,213,33,8,248,82.623
Vas,Perenye,515,0,0,515,452,0,452,0,452,0,2,450,7,179,26,4,234,87.767
Vas,Peresznye,343,0,0,343,298,0,298,0,298,0,1,297,3,99,26,0,169,86.8805
Vas,Petőmihályfa,162,0,0,162,138,0,138,0,138,0,0,138,0,47,10,2,79,85.1852
Vas,Pinkamindszent,138,0,0,138,112,0,112,0,111,0,0,111,2,39,6,1,63,81.1594
Vas,Pornóapáti,274,0,0,274,247,0,247,0,247,0,0,247,1,112,10,2,114,90.146
Vas,Porpác,126,0,0,126,101,0,101,0,101,0,1,100,0,43,6,2,49,80.1587
Vas,Pusztacsó,120,0,0,120,110,0,110,0,110,0,0,110,2,32,4,0,72,91.6667
Vas,Pácsony,225,0,0,225,180,0,180,0,180,0,1,179,0,87,13,2,77,80.0
Vas,Pápoc,220,0,0,220,184,0,184,0,184,0,0,184,1,40,13,0,128,83.6364
Vas,Pósfa,214,0,0,214,193,0,193,0,193,0,0,193,1,77,7,4,104,90.1869
Vas,Püspökmolnári,675,0,0,675,556,0,556,0,556,0,5,551,9,212,41,4,285,82.3704
Vas,Rum,949,0,0,949,745,0,745,0,745,0,3,742,13,369,53,3,304,78.5037
Vas,Rábagyarmat,582,0,0,582,506,0,506,0,505,0,2,503,0,172,17,1,313,86.9416
Vas,Rábahídvég,722,0,0,722,585,0,585,0,585,0,4,581,6,230,37,6,302,81.0249
Vas,Rábapaty,1374,0,0,1374,1120,0,1120,0,1120,0,5,1115,3,555,90,9,457,81.5138
Vas,Rábatöttös,173,0,0,173,147,0,147,0,147,0,2,145,0,52,8,0,85,84.9711
Vas,Rádóckölked,241,0,0,241,202,0,202,0,202,0,0,202,2,83,19,4,94,83.8174
Vas,Rátót,181,0,0,181,152,0,152,0,152,0,1,151,1,59,9,0,82,83.9779
Vas,Répcelak,2008,0,0,2008,1727,0,1727,1,1728,0,11,1717,15,682,96,16,908,86.006
Vas,Répceszentgyörgy,102,0,0,102,87,0,87,0,87,0,0,87,1,36,3,0,47,85.2941
Vas,Rönök,306,0,0,306,252,0,252,0,252,0,1,251,0,74,17,0,155,82.3529
Vas,Sajtoskál,235,0,0,235,190,0,190,0,190,0,1,189,0,76,14,0,99,80.8511
Vas,Salköveskút,368,0,0,368,306,0,306,0,306,0,2,304,3,128,24,3,146,83.1522
Vas,Simaság,408,0,0,408,337,0,337,0,337,0,1,336,1,134,18,2,181,82.598
Vas,Sitke,564,0,0,564,481,0,481,0,481,0,1,480,3,206,43,1,227,85.2837
Vas,Sorkifalud,501,0,0,501,394,0,394,0,394,0,1,393,1,201,27,2,162,78.6427
Vas,Sorkikápolna,198,0,0,198,164,0,164,0,164,0,1,163,1,67,14,1,80,82.8283
Vas,Sorokpolány,628,0,0,628,511,0,511,0,511,0,3,508,6,228,32,6,235,81.3694
Vas,Szaknyér,44,0,0,44,41,0,41,0,41,0,0,41,0,24,4,0,13,93.1818
Vas,Szakonyfalu,286,0,0,286,247,0,247,0,247,0,4,243,3,96,9,2,130,86.3636
Vas,Szalafő,184,0,0,184,168,0,168,0,169,0,1,168,5,80,15,1,67,91.3043
Vas,Szarvaskend,178,0,0,178,160,0,160,0,160,0,1,159,0,46,11,0,102,89.8876
Vas,Szatta,50,0,0,50,48,0,48,0,48,0,0,48,1,22,5,1,18,96.0
Vas,Szeleste,524,0,0,524,443,0,443,0,443,0,1,442,3,192,29,3,215,84.542
Vas,Szemenye,257,0,0,257,196,0,196,0,196,0,0,196,0,68,13,1,114,76.2646
Vas,Szentgotthárd,6035,0,0,6035,4996,0,4996,0,4995,0,30,4965,41,2248,265,35,2308,82.7838
Vas,Szentpéterfa,780,0,0,780,678,0,678,0,678,0,3,675,2,218,36,0,388,86.9231
Vas,Szergény,215,0,0,215,169,0,169,0,169,0,1,168,1,52,17,1,97,78.6047
Vas,Szombathely,57948,1924,583,60455,48680,2419,51099,7,51075,0,231,50844,386,28733,2489,781,18301,84.524
Vas,Szőce,247,0,0,247,193,0,193,0,193,0,1,192,0,55,19,2,116,78.1377
Vas,Sárfimizdó,65,0,0,65,55,0,55,0,55,0,0,55,0,7,4,2,42,84.6154
Vas,Sárvár,10669,1814,402,12885,8928,2124,11052,15,11044,0,33,11011,77,6383,574,109,3863,85.7742
Vas,Sé,1042,0,0,1042,923,0,923,0,923,0,3,920,7,479,48,11,375,88.5797
Vas,Sótony,506,0,0,506,404,0,404,0,404,0,1,403,1,185,22,6,189,79.8419
Vas,Söpte,628,0,0,628,563,0,563,0,563,0,2,561,5,291,43,7,215,89.6497
Vas,Tanakajd,627,0,0,627,541,0,541,0,541,0,1,540,9,258,35,4,232,86.2839
Vas,Telekes,353,0,0,353,273,0,273,0,273,0,2,271,0,90,11,1,163,77.3371
Vas,Tokorcs,288,0,0,288,247,0,247,0,243,0,6,237,0,105,14,0,118,85.7639
Vas,Tompaládony,246,0,0,246,207,0,207,0,207,0,3,204,0,63,13,1,127,84.1463
Vas,Tormásliget,241,0,0,241,202,0,202,0,199,0,3,196,1,77,14,2,102,83.8174
Vas,Torony,1543,0,0,1543,1273,0,1273,0,1272,0,6,1266,6,590,73,12,585,82.5016
Vas,Táplánszentkereszt,2050,0,0,2050,1752,0,1752,0,1750,0,11,1739,19,870,87,16,746,85.4634
Vas,Tömörd,234,0,0,234,213,0,213,0,213,0,0,213,1,94,15,1,102,91.0256
Vas,Uraiújfalu,676,0,0,676,527,0,527,0,527,0,3,524,3,255,34,6,225,77.9586
Vas,Vasalja,251,0,0,251,208,0,208,0,208,0,1,207,0,84,10,1,112,82.8685
Vas,Vasasszonyfa,345,0,0,345,302,0,302,0,302,0,2,300,2,121,22,2,153,87.5362
Vas,Vasegerszeg,287,0,0,287,241,0,241,0,241,0,3,238,0,80,9,3,146,83.9721
Vas,Vashosszúfalu,289,0,0,289,247,0,247,0,248,0,4,244,0,106,22,0,115,85.4671
Vas,Vaskeresztes,257,0,0,257,230,0,230,0,230,0,6,224,2,65,12,1,106,89.4942
Vas,Vassurány,589,0,0,589,504,0,504,0,504,0,4,500,3,204,33,3,257,85.5688
Vas,Vasszentmihály,280,0,0,280,238,0,238,0,239,0,7,232,1,99,22,1,107,85.0
Vas,Vasszilvágy,326,0,0,326,274,0,274,0,274,0,3,271,2,117,23,2,127,84.0491
Vas,Vasszécseny,1056,0,0,1056,905,0,905,0,905,0,6,899,2,473,39,16,368,85.7008
Vas,Vasvár,3193,0,0,3193,2579,0,2579,0,2579,0,16,2563,18,1131,127,25,1262,80.7704
Vas,Velem,317,0,0,317,279,0,279,0,279,0,2,277,0,126,34,3,114,88.0126
Vas,Velemér,60,0,0,60,49,0,49,0,50,0,3,47,0,19,6,0,22,81.6667
Vas,Viszák,205,0,0,205,188,0,188,0,188,0,1,187,0,72,16,0,99,91.7073
Vas,Vámoscsalád,239,0,0,239,202,0,202,0,202,0,1,201,0,66,12,1,122,84.5188
Vas,Vásárosmiske,280,0,0,280,234,0,234,0,234,0,1,233,0,72,22,0,139,83.5714
Vas,Vát,537,0,0,537,442,0,442,0,442,0,3,439,3,212,21,1,202,82.3091
Vas,Vép,2613,0,0,2613,2065,0,2065,0,2065,0,8,2057,16,950,119,18,953,79.0279
Vas,Vönöck,566,0,0,566,476,0,476,0,475,0,4,471,3,174,40,4,250,84.0989
Vas,Zsennye,81,0,0,81,66,0,66,0,66,0,1,65,1,19,4,0,41,81.4815
Vas,Zsédeny,173,0,0,173,138,0,138,0,138,0,1,137,0,72,13,2,50,79.7688
Vas,Ólmod,80,0,0,80,62,0,62,0,62,0,1,61,1,21,4,0,34,77.5
Vas,Ölbő,532,0,0,532,434,0,434,0,434,0,3,431,4,183,21,3,220,81.5789
Vas,Őrimagyarósd,159,0,0,159,127,0,127,0,127,0,0,127,0,47,8,0,72,79.8742
Vas,Őriszentpéter,852,0,0,852,709,0,709,0,709,0,5,704,8,345,52,6,293,83.216
Veszprém,Adorjánháza,298,0,0,298,216,0,216,0,215,0,2,213,0,86,10,2,115,72.4832
Veszprém,Adásztevel,600,0,0,600,475,0,475,0,475,0,5,470,0,176,37,3,231,79.1667
Veszprém,Ajka,21171,0,0,21171,16805,0,16805,1,16799,0,45,16754,130,9604,880,297,5778,79.3775
Veszprém,Alsóörs,1543,0,0,1543,1322,0,1322,0,1322,0,2,1320,7,727,92,13,480,85.6773
Veszprém,Apácatorna,129,0,0,129,103,0,103,0,103,0,1,102,1,30,7,1,63,79.845
Veszprém,Aszófő,360,0,0,360,326,0,326,0,326,0,1,325,5,167,24,4,125,90.5556
Veszprém,Badacsonytomaj,1630,0,0,1630,1357,0,1357,0,1357,0,2,1355,18,721,78,21,516,83.2515
Veszprém,Badacsonytördemic,670,0,0,670,534,0,534,0,534,0,1,533,5,295,35,7,191,79.7015
Veszprém,Bakonybél,891,0,0,891,735,0,735,0,735,0,0,735,3,360,50,4,317,82.4916
Veszprém,Bakonyjákó,553,0,0,553,445,0,445,0,445,0,1,444,2,210,38,6,172,80.4702
Veszprém,Bakonykoppány,156,0,0,156,135,0,135,0,135,0,6,129,1,53,9,0,51,86.5385
Veszprém,Bakonynána,751,0,0,751,617,0,617,0,617,0,7,610,2,281,31,3,181,82.1571
Veszprém,Bakonyoszlop,334,0,0,334,250,0,250,0,250,0,2,248,4,115,23,5,101,74.8503
Veszprém,Bakonypölöske,326,0,0,326,249,0,249,0,249,0,4,245,1,110,15,4,99,76.3804
Veszprém,Bakonyszentiván,156,0,0,156,123,0,123,0,122,0,2,120,2,37,10,1,63,78.8462
Veszprém,Bakonyszentkirály,642,0,0,642,517,0,517,0,516,0,1,515,7,232,37,2,237,80.5296
Veszprém,Bakonyszücs,202,0,0,202,172,0,172,0,172,0,2,170,1,48,10,0,71,85.1485
Veszprém,Bakonyság,43,0,0,43,36,0,36,0,36,0,0,36,0,12,2,0,22,83.7209
Veszprém,Bakonytamási,467,0,0,467,371,0,371,0,371,0,3,368,5,146,26,1,190,79.4433
Veszprém,Balatonakali,559,0,0,559,472,0,472,0,472,0,3,469,5,254,25,11,173,84.4365
Veszprém,Balatonakarattya,826,0,0,826,672,0,672,0,672,0,3,669,9,373,48,8,230,81.3559
Veszprém,Balatonalmádi,7610,0,0,7610,6427,0,6427,0,6424,0,24,6400,69,3650,429,80,2170,84.4547
Veszprém,Balatoncsicsó,191,0,0,191,156,0,156,0,156,0,0,156,2,81,10,3,41,81.6754
Veszprém,Balatonederics,795,0,0,795,656,0,656,0,656,0,1,655,2,275,49,5,324,82.5157
Veszprém,Balatonfüred,10120,3103,1040,14263,8261,3939,12200,0,12195,0,44,12151,120,7450,674,87,3802,85.536
Veszprém,Balatonfőkajár,1048,0,0,1048,825,0,825,0,824,0,6,818,8,369,91,4,344,78.7214
Veszprém,Balatonfűzfő,3495,0,0,3495,2916,0,2916,0,2918,0,20,2898,25,1632,178,39,1022,83.4335
Veszprém,Balatonhenye,116,0,0,116,100,0,100,0,100,0,0,100,1,55,10,1,33,86.2069
Veszprém,Balatonkenese,2076,0,0,2076,1709,0,1709,0,1710,0,9,1701,12,895,96,9,688,82.3218
Veszprém,Balatonrendes,147,0,0,147,120,0,120,0,120,0,0,120,0,60,8,0,52,81.6327
Veszprém,Balatonszepezd,384,0,0,384,310,0,310,0,310,0,0,310,3,143,18,4,142,80.7292
Veszprém,Balatonszőlős,484,0,0,484,406,0,406,0,406,0,0,406,2,241,43,6,114,83.8843
Veszprém,Balatonudvari,299,0,0,299,258,0,258,0,258,0,1,257,1,130,10,3,113,86.2876
Veszprém,Barnag,99,0,0,99,84,0,84,0,84,0,0,84,0,29,8,2,42,84.8485
Veszprém,Bazsi,335,0,0,335,263,0,263,0,263,0,1,262,2,122,19,2,117,78.5075
Veszprém,Berhida,4440,0,0,4440,3204,0,3204,1,3203,0,40,3163,14,1514,203,44,1320,72.1622
Veszprém,Bodorfa,73,0,0,73,63,0,63,0,63,0,0,63,0,24,7,0,32,86.3014
Veszprém,Borszörcsök,285,0,0,285,223,0,223,0,223,0,6,217,1,68,18,3,120,78.2456
Veszprém,Borzavár,592,0,0,592,490,0,490,0,490,0,1,489,6,246,36,1,200,82.7703
Veszprém,Bánd,548,0,0,548,484,0,484,0,484,0,3,481,2,257,36,0,149,88.3212
Veszprém,Béb,205,0,0,205,179,0,179,0,179,0,2,177,0,66,8,1,94,87.3171
Veszprém,Békás,160,0,0,160,130,0,130,0,130,0,1,129,0,40,8,0,81,81.25
Veszprém,Csabrendek,2207,0,0,2207,1652,0,1652,0,1651,0,7,1644,10,793,130,21,690,74.8527
Veszprém,Csajág,655,0,0,655,512,0,512,0,512,0,2,510,11,238,34,6,221,78.1679
Veszprém,Csehbánya,244,0,0,244,218,0,218,0,218,0,5,213,2,100,24,1,66,89.3443
Veszprém,Csesznek,383,0,0,383,310,0,310,0,310,0,0,310,4,146,26,7,126,80.9399
Veszprém,Csetény,1444,0,0,1444,1189,0,1189,0,1188,0,4,1184,14,529,86,9,545,82.3407
Veszprém,Csopak,1634,0,0,1634,1404,0,1404,0,1404,0,8,1396,18,802,91,9,474,85.9241
Veszprém,Csót,716,0,0,716,551,0,551,0,551,0,3,548,0,223,38,3,281,76.9553
Veszprém,Csögle,478,0,0,478,363,0,363,0,363,0,4,359,1,135,27,2,194,75.9414
Veszprém,Dabronc,314,0,0,314,213,0,213,0,213,0,0,213,1,61,31,0,120,67.8344
Veszprém,Dabrony,314,0,0,314,221,0,221,0,221,0,4,217,2,96,15,1,103,70.3822
Veszprém,Devecser,3402,0,0,3402,2333,0,2333,0,2333,0,15,2318,11,1171,111,16,997,68.5773
Veszprém,Doba,366,0,0,366,279,0,279,0,279,0,1,278,0,107,20,0,151,76.2295
Veszprém,Dudar,1324,0,0,1324,1033,0,1033,0,1034,0,12,1022,11,491,72,10,437,78.0211
Veszprém,Dáka,346,0,0,346,284,0,284,0,284,0,0,284,2,140,14,8,120,82.0809
Veszprém,Döbrönte,217,0,0,217,197,0,197,0,199,0,11,188,0,91,12,0,70,90.7834
Veszprém,Dörgicse,223,0,0,223,189,0,189,0,189,0,1,188,4,103,12,3,66,84.7534
Veszprém,Egeralja,189,0,0,189,162,0,162,0,163,0,6,157,0,38,13,0,106,85.7143
Veszprém,Egyházaskesző,379,0,0,379,270,0,270,0,270,0,1,269,2,135,12,2,118,71.2401
Veszprém,Eplény,452,0,0,452,394,0,394,0,394,0,0,394,7,205,25,5,151,87.1681
Veszprém,Farkasgyepű,316,0,0,316,262,0,262,0,262,0,5,257,0,156,8,0,69,82.9114
Veszprém,Felsőörs,1538,0,0,1538,1364,0,1364,0,1364,0,3,1361,21,779,106,4,449,88.6866
Veszprém,Ganna,203,0,0,203,178,0,178,0,178,0,1,177,3,72,14,0,78,87.6847
Veszprém,Gecse,306,0,0,306,243,0,243,0,243,0,2,241,0,91,17,1,132,79.4118
Veszprém,Gic,267,0,0,267,217,0,217,0,217,0,1,216,2,82,22,0,110,81.2734
Veszprém,Gyepükaján,271,0,0,271,197,0,197,0,197,0,0,197,0,75,10,0,112,72.6937
Veszprém,Gyulakeszi,559,0,0,559,432,0,432,0,432,0,0,432,3,218,24,4,183,77.2809
Veszprém,Gógánfa,568,0,0,568,401,0,401,0,401,0,1,400,5,162,32,2,199,70.5986
Veszprém,Hajmáskér,2347,0,0,2347,1745,0,1745,0,1746,0,13,1733,12,917,121,17,666,74.3502
Veszprém,Halimba,913,0,0,913,720,0,720,0,720,0,2,718,7,386,49,9,267,78.8609
Veszprém,Hegyesd,128,0,0,128,111,0,111,0,111,0,0,111,0,44,16,3,48,86.7188
Veszprém,Hegymagas,216,0,0,216,185,0,185,0,185,0,0,185,1,108,10,3,63,85.6481
Veszprém,Herend,2853,0,0,2853,2412,0,2412,0,2411,0,12,2399,15,1293,199,14,821,84.5426
Veszprém,Hetyefő,75,0,0,75,50,0,50,0,50,0,0,50,1,26,2,0,20,66.6667
Veszprém,Hidegkút,367,0,0,367,310,0,310,0,310,0,3,307,2,171,17,2,87,84.4687
Veszprém,Homokbödöge,517,0,0,517,403,0,403,0,403,0,3,400,0,163,23,6,206,77.9497
Veszprém,Hosztót,52,0,0,52,45,0,45,0,45,0,1,44,0,11,3,0,29,86.5385
Veszprém,Hárskút,546,0,0,546,465,0,465,0,465,0,3,462,9,208,25,5,181,85.1648
Veszprém,Iszkáz,280,0,0,280,213,0,213,0,213,0,1,212,1,53,16,1,141,76.0714
Veszprém,Jásd,556,0,0,556,469,0,469,0,469,0,4,465,3,191,47,2,220,84.3525
Veszprém,Kamond,268,0,0,268,196,0,196,0,196,0,0,196,1,62,4,1,128,73.1343
Veszprém,Kapolcs,321,0,0,321,271,0,271,0,271,0,0,271,1,151,11,0,108,84.4237
Veszprém,Karakószörcsök,210,0,0,210,163,0,163,0,164,0,5,159,0,50,14,0,95,77.619
Veszprém,Kemeneshőgyész,359,0,0,359,279,0,279,0,279,0,4,275,0,115,9,1,149,77.7159
Veszprém,Kemenesszentpéter,503,0,0,503,389,0,389,0,389,0,1,388,3,128,29,6,222,77.336
Veszprém,Kerta,408,0,0,408,300,0,300,0,300,0,0,300,2,90,17,2,189,73.5294
Veszprém,Királyszentistván,365,0,0,365,295,0,295,0,295,0,0,295,1,167,17,7,103,80.8219
Veszprém,Kisapáti,275,0,0,275,220,0,220,1,219,0,1,218,1,85,22,4,106,80.0
Veszprém,Kisberzseny,76,0,0,76,52,0,52,0,52,0,1,51,0,23,7,2,19,68.4211
Veszprém,Kiscsősz,83,0,0,83,69,0,69,0,69,0,0,69,0,23,6,2,38,83.1325
Veszprém,Kislőd,956,0,0,956,726,0,726,0,727,0,15,712,4,312,41,3,293,75.9414
Veszprém,Kispirit,58,0,0,58,43,0,43,0,43,0,0,43,0,12,3,0,28,74.1379
Veszprém,Kisszőlős,89,0,0,89,60,0,60,0,60,0,1,59,0,10,3,0,46,67.4157
Veszprém,Kolontár,540,0,0,540,410,0,410,0,410,0,4,406,4,200,22,6,173,75.9259
Veszprém,Kup,352,0,0,352,273,0,273,0,273,0,7,266,1,114,11,7,105,77.5568
Veszprém,Káptalanfa,614,0,0,614,453,0,453,0,453,0,4,449,2,213,25,7,202,73.7785
Veszprém,Káptalantóti,386,0,0,386,330,0,330,0,330,0,2,328,6,162,20,2,138,85.4922
Veszprém,Kékkút,47,0,0,47,41,0,41,0,41,0,0,41,0,22,3,0,16,87.234
Veszprém,Köveskál,261,0,0,261,218,0,218,0,218,0,1,217,2,82,10,10,113,83.5249
Veszprém,Külsővat,548,0,0,548,418,0,418,0,418,0,8,410,1,174,21,6,208,76.2774
Veszprém,Küngös,413,0,0,413,333,0,333,0,333,0,1,332,4,144,30,11,143,80.6295
Veszprém,Kővágóörs,510,0,0,510,407,0,407,0,406,0,0,406,0,208,30,2,166,79.8039
Veszprém,Lesencefalu,240,0,0,240,188,0,188,0,188,0,0,188,8,101,8,0,71,78.3333
Veszprém,Lesenceistvánd,747,0,0,747,574,0,574,0,574,0,1,573,4,257,56,6,250,76.8407
Veszprém,Lesencetomaj,722,0,0,722,526,0,526,0,526,0,1,525,3,234,35,7,246,72.8532
Veszprém,Litér,1739,0,0,1739,1435,0,1435,0,1435,0,3,1432,12,858,74,15,473,82.5187
Veszprém,Lovas,436,0,0,436,378,0,378,0,378,0,0,378,2,190,33,1,152,86.6972
Veszprém,Lovászpatona,910,0,0,910,669,0,669,0,669,0,5,664,6,216,36,9,396,73.5165
Veszprém,Lókút,370,0,0,370,308,0,308,0,308,0,4,304,2,160,21,0,86,83.2432
Veszprém,Magyargencs,385,0,0,385,278,0,278,0,278,0,3,275,0,118,13,7,137,72.2078
Veszprém,Magyarpolány,1036,0,0,1036,866,0,866,0,867,0,15,852,7,432,31,10,266,83.5907
Veszprém,Malomsok,405,0,0,405,331,0,331,0,331,0,5,326,3,102,14,0,207,81.7284
Veszprém,Marcalgergelyi,289,0,0,289,225,0,225,0,225,0,0,225,0,93,16,0,116,77.8547
Veszprém,Marcaltő,609,0,0,609,501,0,501,0,501,0,2,499,2,235,31,6,224,82.266
Veszprém,Megyer,24,0,0,24,18,0,18,0,18,0,0,18,0,6,0,0,12,75.0
Veszprém,Mencshely,226,0,0,226,177,0,177,0,178,0,5,173,1,100,11,0,61,78.3186
Veszprém,Mezőlak,736,0,0,736,580,0,580,0,580,0,6,574,5,268,42,5,254,78.8043
Veszprém,Mihályháza,580,0,0,580,436,0,436,0,436,0,5,431,3,193,21,8,205,75.1724
Veszprém,Mindszentkálla,200,0,0,200,167,0,167,0,167,0,1,166,1,77,13,1,74,83.5
Veszprém,Monostorapáti,854,0,0,854,691,0,691,0,691,0,5,686,3,291,56,3,333,80.9133
Veszprém,Monoszló,88,0,0,88,77,0,77,0,77,0,1,76,1,42,3,2,28,87.5
Veszprém,Márkó,1358,0,0,1358,1196,0,1196,0,1196,0,7,1189,11,676,74,10,360,88.0707
Veszprém,Nagyacsád,508,0,0,508,412,0,412,0,412,0,5,407,4,225,32,10,135,81.1024
Veszprém,Nagyalásony,398,0,0,398,279,0,279,0,279,0,1,278,2,93,23,0,160,70.1005
Veszprém,Nagydém,250,0,0,250,181,0,181,0,181,0,2,179,1,45,15,2,116,72.4
Veszprém,Nagyesztergár,918,0,0,918,746,0,746,0,745,0,13,732,7,350,39,1,290,81.2636
Veszprém,Nagygyimót,430,0,0,430,342,0,342,0,342,0,4,338,2,116,28,3,189,79.5349
Veszprém,Nagypirit,190,0,0,190,152,0,152,0,152,0,0,152,2,62,12,0,76,80.0
Veszprém,Nagytevel,412,0,0,412,349,0,349,0,350,0,11,339,0,158,17,1,138,84.7087
Veszprém,Nagyvázsony,1378,0,0,1378,1115,0,1115,0,1115,0,4,1111,15,610,62,7,412,80.9144
Veszprém,Nemesgulács,759,0,0,759,624,0,624,0,623,0,3,620,6,269,50,8,287,82.2134
Veszprém,Nemesgörzsöny,522,0,0,522,416,0,416,0,416,0,1,415,4,190,21,9,191,79.6935
Veszprém,Nemeshany,280,0,0,280,221,0,221,0,221,0,1,220,0,96,7,0,117,78.9286
Veszprém,Nemesszalók,663,0,0,663,548,0,548,0,548,0,2,546,5,220,41,2,277,82.6546
Veszprém,Nemesvita,272,0,0,272,223,0,223,0,223,0,1,222,2,113,8,4,95,81.9853
Veszprém,Nemesvámos,2350,0,0,2350,2012,0,2012,0,2009,0,7,2002,17,1095,150,12,727,85.617
Veszprém,Noszlop,767,0,0,767,582,0,582,0,582,0,3,579,7,287,45,3,237,75.8801
Veszprém,Nyirád,1414,0,0,1414,1100,0,1100,0,1099,0,5,1094,6,612,83,6,387,77.7935
Veszprém,Nyárád,680,0,0,680,564,0,564,0,564,0,1,563,2,217,28,5,310,82.9412
Veszprém,Németbánya,93,0,0,93,84,0,84,0,84,0,3,81,0,35,9,1,33,90.3226
Veszprém,Nóráp,152,0,0,152,134,0,134,0,134,0,1,133,0,53,6,0,74,88.1579
Veszprém,Olaszfalu,812,0,0,812,689,0,689,0,689,0,1,688,4,288,50,8,330,84.8522
Veszprém,Oroszi,106,0,0,106,76,0,76,0,76,0,0,76,0,39,7,0,29,71.6981
Veszprém,Paloznak,478,0,0,478,420,0,420,0,420,0,2,418,0,229,26,4,159,87.8661
Veszprém,Papkeszi,1196,0,0,1196,923,0,923,0,907,0,2,905,8,467,77,13,339,77.1739
