megye,telepules,AL,B,C,EL,FL,IL,JL,OL,KL,L,M,NL,reszvetel_pct,part,szavazat,szavazat_pct
Vas,Szarvaskend,178,0,0,178,160,0,160,0,160,0,1,159,89.8876,TISZA,46,28.9308
Vas,Szatta,50,0,0,50,48,0,48,0,48,0,0,48,96.0,DK,1,2.0833
Vas,Szatta,50,0,0,50,48,0,48,0,48,0,0,48,96.0,FIDESZ_KDNP,18,37.5
Vas,Szatta,50,0,0,50,48,0,48,0,48,0,0,48,96.0,MKKP,1,2.0833
Vas,Szatta,50,0,0,50,48,0,48,0,48,0,0,48,96.0,Mi_Hazank,5,10.4167
Vas,Szatta,50,0,0,50,48,0,48,0,48,0,0,48,96.0,TISZA,22,45.8333
Vas,Szeleste,524,0,0,524,443,0,443,0,443,0,1,442,84.542,DK,3,0.6787
Vas,Szeleste,524,0,0,524,443,0,443,0,443,0,1,442,84.542,FIDESZ_KDNP,215,48.6425
Vas,Szeleste,524,0,0,524,443,0,443,0,443,0,1,442,84.542,MKKP,3,0.6787
Vas,Szeleste,524,0,0,524,443,0,443,0,443,0,1,442,84.542,Mi_Hazank,29,6.5611
Vas,Szeleste,524,0,0,524,443,0,443,0,443,0,1,442,84.542,TISZA,192,43.4389
Vas,Szemenye,257,0,0,257,196,0,196,0,196,0,0,196,76.2646,DK,1,0.5102
Vas,Szemenye,257,0,0,257,196,0,196,0,196,0,0,196,76.2646,FIDESZ_KDNP,114,58.1633
Vas,Szemenye,257,0,0,257,196,0,196,0,196,0,0,196,76.2646,MKKP,0,0.0
Vas,Szemenye,257,0,0,257,196,0,196,0,196,0,0,196,76.2646,Mi_Hazank,13,6.6327
Vas,Szemenye,257,0,0,257,196,0,196,0,196,0,0,196,76.2646,TISZA,68,34.6939
Vas,Szentgotthárd,6035,0,0,6035,4996,0,4996,0,4995,0,30,4965,82.7838,DK,35,0.7049
Vas,Szentgotthárd,6035,0,0,6035,4996,0,4996,0,4995,0,30,4965,82.7838,FIDESZ_KDNP,2308,46.4854
Vas,Szentgotthárd,6035,0,0,6035,4996,0,4996,0,4995,0,30,4965,82.7838,MKKP,41,0.8258
Vas,Szentgotthárd,6035,0,0,6035,4996,0,4996,0,4995,0,30,4965,82.7838,Mi_Hazank,265,5.3374
Vas,Szentgotthárd,6035,0,0,6035,4996,0,4996,0,4995,0,30,4965,82.7838,TISZA,2248,45.2769
Vas,Szentpéterfa,780,0,0,780,678,0,678,0,678,0,3,675,86.9231,DK,0,0.0
Vas,Szentpéterfa,780,0,0,780,678,0,678,0,678,0,3,675,86.9231,FIDESZ_KDNP,388,57.4815
Vas,Szentpéterfa,780,0,0,780,678,0,678,0,678,0,3,675,86.9231,MKKP,2,0.2963
Vas,Szentpéterfa,780,0,0,780,678,0,678,0,678,0,3,675,86.9231,Mi_Hazank,36,5.3333
Vas,Szentpéterfa,780,0,0,780,678,0,678,0,678,0,3,675,86.9231,TISZA,218,32.2963
Vas,Szergény,215,0,0,215,169,0,169,0,169,0,1,168,78.6047,DK,1,0.5952
Vas,Szergény,215,0,0,215,169,0,169,0,169,0,1,168,78.6047,FIDESZ_KDNP,97,57.7381
Vas,Szergény,215,0,0,215,169,0,169,0,169,0,1,168,78.6047,MKKP,1,0.5952
Vas,Szergény,215,0,0,215,169,0,169,0,169,0,1,168,78.6047,Mi_Hazank,17,10.119
Vas,Szergény,215,0,0,215,169,0,169,0,169,0,1,168,78.6047,TISZA,52,30.9524
Vas,Szombathely,57948,1924,583,60455,48680,2419,51099,7,51075,0,231,50844,84.524,DK,781,1.5361
Vas,Szombathely,57948,1924,583,60455,48680,2419,51099,7,51075,0,231,50844,84.524,FIDESZ_KDNP,18301,35.9944
Vas,Szombathely,57948,1924,583,60455,48680,2419,51099,7,51075,0,231,50844,84.524,MKKP,386,0.7592
Vas,Szombathely,57948,1924,583,60455,48680,2419,51099,7,51075,0,231,50844,84.524,Mi_Hazank,2489,4.8954
Vas,Szombathely,57948,1924,583,60455,48680,2419,51099,7,51075,0,231,50844,84.524,TISZA,28733,56.5121
Vas,Szőce,247,0,0,247,193,0,193,0,193,0,1,192,78.1377,DK,2,1.0417
Vas,Szőce,247,0,0,247,193,0,193,0,193,0,1,192,78.1377,FIDESZ_KDNP,116,60.4167
Vas,Szőce,247,0,0,247,193,0,193,0,193,0,1,192,78.1377,MKKP,0,0.0
Vas,Szőce,247,0,0,247,193,0,193,0,193,0,1,192,78.1377,Mi_Hazank,19,9.8958
Vas,Szőce,247,0,0,247,193,0,193,0,193,0,1,192,78.1377,TISZA,55,28.6458
Vas,Sárfimizdó,65,0,0,65,55,0,55,0,55,0,0,55,84.6154,DK,2,3.6364
Vas,Sárfimizdó,65,0,0,65,55,0,55,0,55,0,0,55,84.6154,FIDESZ_KDNP,42,76.3636
Vas,Sárfimizdó,65,0,0,65,55,0,55,0,55,0,0,55,84.6154,MKKP,0,0.0
Vas,Sárfimizdó,65,0,0,65,55,0,55,0,55,0,0,55,84.6154,Mi_Hazank,4,7.2727
Vas,Sárfimizdó,65,0,0,65,55,0,55,0,55,0,0,55,84.6154,TISZA,7,12.7273
Vas,Sárvár,10669,1814,402,12885,8928,2124,11052,15,11044,0,33,11011,85.7742,DK,109,0.9899
Vas,Sárvár,10669,1814,402,12885,8928,2124,11052,15,11044,0,33,11011,85.7742,FIDESZ_KDNP,3863,35.0831
Vas,Sárvár,10669,1814,402,12885,8928,2124,11052,15,11044,0,33,11011,85.7742,MKKP,77,0.6993
Vas,Sárvár,10669,1814,402,12885,8928,2124,11052,15,11044,0,33,11011,85.7742,Mi_Hazank,574,5.213
Vas,Sárvár,10669,1814,402,12885,8928,2124,11052,15,11044,0,33,11011,85.7742,TISZA,6383,57.9693
Vas,Sé,1042,0,0,1042,923,0,923,0,923,0,3,920,88.5797,DK,11,1.1957
Vas,Sé,1042,0,0,1042,923,0,923,0,923,0,3,920,88.5797,FIDESZ_KDNP,375,40.7609
Vas,Sé,1042,0,0,1042,923,0,923,0,923,0,3,920,88.5797,MKKP,7,0.7609
Vas,Sé,1042,0,0,1042,923,0,923,0,923,0,3,920,88.5797,Mi_Hazank,48,5.2174
Vas,Sé,1042,0,0,1042,923,0,923,0,923,0,3,920,88.5797,TISZA,479,52.0652
Vas,Sótony,506,0,0,506,404,0,404,0,404,0,1,403,79.8419,DK,6,1.4888
Vas,Sótony,506,0,0,506,404,0,404,0,404,0,1,403,79.8419,FIDESZ_KDNP,189,46.8983
Vas,Sótony,506,0,0,506,404,0,404,0,404,0,1,403,79.8419,MKKP,1,0.2481
Vas,Sótony,506,0,0,506,404,0,404,0,404,0,1,403,79.8419,Mi_Hazank,22,5.4591
Vas,Sótony,506,0,0,506,404,0,404,0,404,0,1,403,79.8419,TISZA,185,45.9057
Vas,Söpte,628,0,0,628,563,0,563,0,563,0,2,561,89.6497,DK,7,1.2478
Vas,Söpte,628,0,0,628,563,0,563,0,563,0,2,561,89.6497,FIDESZ_KDNP,215,38.3244
Vas,Söpte,628,0,0,628,563,0,563,0,563,0,2,561,89.6497,MKKP,5,0.8913
Vas,Söpte,628,0,0,628,563,0,563,0,563,0,2,561,89.6497,Mi_Hazank,43,7.6649
Vas,Söpte,628,0,0,628,563,0,563,0,563,0,2,561,89.6497,TISZA,291,51.8717
Vas,Tanakajd,627,0,0,627,541,0,541,0,541,0,1,540,86.2839,DK,4,0.7407
Vas,Tanakajd,627,0,0,627,541,0,541,0,541,0,1,540,86.2839,FIDESZ_KDNP,232,42.963
Vas,Tanakajd,627,0,0,627,541,0,541,0,541,0,1,540,86.2839,MKKP,9,1.6667
Vas,Tanakajd,627,0,0,627,541,0,541,0,541,0,1,540,86.2839,Mi_Hazank,35,6.4815
Vas,Tanakajd,627,0,0,627,541,0,541,0,541,0,1,540,86.2839,TISZA,258,47.7778
Vas,Telekes,353,0,0,353,273,0,273,0,273,0,2,271,77.3371,DK,1,0.369
Vas,Telekes,353,0,0,353,273,0,273,0,273,0,2,271,77.3371,FIDESZ_KDNP,163,60.1476
Vas,Telekes,353,0,0,353,273,0,273,0,273,0,2,271,77.3371,MKKP,0,0.0
Vas,Telekes,353,0,0,353,273,0,273,0,273,0,2,271,77.3371,Mi_Hazank,11,4.059
Vas,Telekes,353,0,0,353,273,0,273,0,273,0,2,271,77.3371,TISZA,90,33.2103
Vas,Tokorcs,288,0,0,288,247,0,247,0,243,0,6,237,85.7639,DK,0,0.0
Vas,Tokorcs,288,0,0,288,247,0,247,0,243,0,6,237,85.7639,FIDESZ_KDNP,118,49.789
Vas,Tokorcs,288,0,0,288,247,0,247,0,243,0,6,237,85.7639,MKKP,0,0.0
Vas,Tokorcs,288,0,0,288,247,0,247,0,243,0,6,237,85.7639,Mi_Hazank,14,5.9072
Vas,Tokorcs,288,0,0,288,247,0,247,0,243,0,6,237,85.7639,TISZA,105,44.3038
Vas,Tompaládony,246,0,0,246,207,0,207,0,207,0,3,204,84.1463,DK,1,0.4902
Vas,Tompaládony,246,0,0,246,207,0,207,0,207,0,3,204,84.1463,FIDESZ_KDNP,127,62.2549
Vas,Tompaládony,246,0,0,246,207,0,207,0,207,0,3,204,84.1463,MKKP,0,0.0
Vas,Tompaládony,246,0,0,246,207,0,207,0,207,0,3,204,84.1463,Mi_Hazank,13,6.3725
Vas,Tompaládony,246,0,0,246,207,0,207,0,207,0,3,204,84.1463,TISZA,63,30.8824
Vas,Tormásliget,241,0,0,241,202,0,202,0,199,0,3,196,83.8174,DK,2,1.0204
Vas,Tormásliget,241,0,0,241,202,0,202,0,199,0,3,196,83.8174,FIDESZ_KDNP,102,52.0408
Vas,Tormásliget,241,0,0,241,202,0,202,0,199,0,3,196,83.8174,MKKP,1,0.5102
Vas,Tormásliget,241,0,0,241,202,0,202,0,199,0,3,196,83.8174,Mi_Hazank,14,7.1429
Vas,Tormásliget,241,0,0,241,202,0,202,0,199,0,3,196,83.8174,TISZA,77,39.2857
Vas,Torony,1543,0,0,1543,1273,0,1273,0,1272,0,6,1266,82.5016,DK,12,0.9479
Vas,Torony,1543,0,0,1543,1273,0,1273,0,1272,0,6,1266,82.5016,FIDESZ_KDNP,585,46.2085
Vas,Torony,1543,0,0,1543,1273,0,1273,0,1272,0,6,1266,82.5016,MKKP,6,0.4739
Vas,Torony,1543,0,0,1543,1273,0,1273,0,1272,0,6,1266,82.5016,Mi_Hazank,73,5.7662
Vas,Torony,1543,0,0,1543,1273,0,1273,0,1272,0,6,1266,82.5016,TISZA,590,46.6035
Vas,Táplánszentkereszt,2050,0,0,2050,1752,0,1752,0,1750,0,11,1739,85.4634,DK,16,0.9201
Vas,Táplánszentkereszt,2050,0,0,2050,1752,0,1752,0,1750,0,11,1739,85.4634,FIDESZ_KDNP,746,42.8982
Vas,Táplánszentkereszt,2050,0,0,2050,1752,0,1752,0,1750,0,11,1739,85.4634,MKKP,19,1.0926
Vas,Táplánszentkereszt,2050,0,0,2050,1752,0,1752,0,1750,0,11,1739,85.4634,Mi_Hazank,87,5.0029
Vas,Táplánszentkereszt,2050,0,0,2050,1752,0,1752,0,1750,0,11,1739,85.4634,TISZA,870,50.0288
Vas,Tömörd,234,0,0,234,213,0,213,0,213,0,0,213,91.0256,DK,1,0.4695
Vas,Tömörd,234,0,0,234,213,0,213,0,213,0,0,213,91.0256,FIDESZ_KDNP,102,47.8873
Vas,Tömörd,234,0,0,234,213,0,213,0,213,0,0,213,91.0256,MKKP,1,0.4695
Vas,Tömörd,234,0,0,234,213,0,213,0,213,0,0,213,91.0256,Mi_Hazank,15,7.0423
Vas,Tömörd,234,0,0,234,213,0,213,0,213,0,0,213,91.0256,TISZA,94,44.1315
Vas,Uraiújfalu,676,0,0,676,527,0,527,0,527,0,3,524,77.9586,DK,6,1.145
Vas,Uraiújfalu,676,0,0,676,527,0,527,0,527,0,3,524,77.9586,FIDESZ_KDNP,225,42.9389
Vas,Uraiújfalu,676,0,0,676,527,0,527,0,527,0,3,524,77.9586,MKKP,3,0.5725
Vas,Uraiújfalu,676,0,0,676,527,0,527,0,527,0,3,524,77.9586,Mi_Hazank,34,6.4885
Vas,Uraiújfalu,676,0,0,676,527,0,527,0,527,0,3,524,77.9586,TISZA,255,48.6641
Vas,Vasalja,251,0,0,251,208,0,208,0,208,0,1,207,82.8685,DK,1,0.4831
Vas,Vasalja,251,0,0,251,208,0,208,0,208,0,1,207,82.8685,FIDESZ_KDNP,112,54.1063
Vas,Vasalja,251,0,0,251,208,0,208,0,208,0,1,207,82.8685,MKKP,0,0.0
Vas,Vasalja,251,0,0,251,208,0,208,0,208,0,1,207,82.8685,Mi_Hazank,10,4.8309
Vas,Vasalja,251,0,0,251,208,0,208,0,208,0,1,207,82.8685,TISZA,84,40.5797
Vas,Vasasszonyfa,345,0,0,345,302,0,302,0,302,0,2,300,87.5362,DK,2,0.6667
Vas,Vasasszonyfa,345,0,0,345,302,0,302,0,302,0,2,300,87.5362,FIDESZ_KDNP,153,51.0
Vas,Vasasszonyfa,345,0,0,345,302,0,302,0,302,0,2,300,87.5362,MKKP,2,0.6667
Vas,Vasasszonyfa,345,0,0,345,302,0,302,0,302,0,2,300,87.5362,Mi_Hazank,22,7.3333
Vas,Vasasszonyfa,345,0,0,345,302,0,302,0,302,0,2,300,87.5362,TISZA,121,40.3333
Vas,Vasegerszeg,287,0,0,287,241,0,241,0,241,0,3,238,83.9721,DK,3,1.2605
Vas,Vasegerszeg,287,0,0,287,241,0,241,0,241,0,3,238,83.9721,FIDESZ_KDNP,146,61.3445
Vas,Vasegerszeg,287,0,0,287,241,0,241,0,241,0,3,238,83.9721,MKKP,0,0.0
Vas,Vasegerszeg,287,0,0,287,241,0,241,0,241,0,3,238,83.9721,Mi_Hazank,9,3.7815
Vas,Vasegerszeg,287,0,0,287,241,0,241,0,241,0,3,238,83.9721,TISZA,80,33.6134
Vas,Vashosszúfalu,289,0,0,289,247,0,247,0,248,0,4,244,85.4671,DK,0,0.0
Vas,Vashosszúfalu,289,0,0,289,247,0,247,0,248,0,4,244,85.4671,FIDESZ_KDNP,115,47.1311
Vas,Vashosszúfalu,289,0,0,289,247,0,247,0,248,0,4,244,85.4671,MKKP,0,0.0
Vas,Vashosszúfalu,289,0,0,289,247,0,247,0,248,0,4,244,85.4671,Mi_Hazank,22,9.0164
Vas,Vashosszúfalu,289,0,0,289,247,0,247,0,248,0,4,244,85.4671,TISZA,106,43.4426
Vas,Vaskeresztes,257,0,0,257,230,0,230,0,230,0,6,224,89.4942,DK,1,0.4464
Vas,Vaskeresztes,257,0,0,257,230,0,230,0,230,0,6,224,89.4942,FIDESZ_KDNP,106,47.3214
Vas,Vaskeresztes,257,0,0,257,230,0,230,0,230,0,6,224,89.4942,MKKP,2,0.8929
Vas,Vaskeresztes,257,0,0,257,230,0,230,0,230,0,6,224,89.4942,Mi_Hazank,12,5.3571
Vas,Vaskeresztes,257,0,0,257,230,0,230,0,230,0,6,224,89.4942,TISZA,65,29.0179
Vas,Vassurány,589,0,0,589,504,0,504,0,504,0,4,500,85.5688,DK,3,0.6
Vas,Vassurány,589,0,0,589,504,0,504,0,504,0,4,500,85.5688,FIDESZ_KDNP,257,51.4
Vas,Vassurány,589,0,0,589,504,0,504,0,504,0,4,500,85.5688,MKKP,3,0.6
Vas,Vassurány,589,0,0,589,504,0,504,0,504,0,4,500,85.5688,Mi_Hazank,33,6.6
Vas,Vassurány,589,0,0,589,504,0,504,0,504,0,4,500,85.5688,TISZA,204,40.8
Vas,Vasszentmihály,280,0,0,280,238,0,238,0,239,0,7,232,85.0,DK,1,0.431
Vas,Vasszentmihály,280,0,0,280,238,0,238,0,239,0,7,232,85.0,FIDESZ_KDNP,107,46.1207
Vas,Vasszentmihály,280,0,0,280,238,0,238,0,239,0,7,232,85.0,MKKP,1,0.431
Vas,Vasszentmihály,280,0,0,280,238,0,238,0,239,0,7,232,85.0,Mi_Hazank,22,9.4828
Vas,Vasszentmihály,280,0,0,280,238,0,238,0,239,0,7,232,85.0,TISZA,99,42.6724
Vas,Vasszilvágy,326,0,0,326,274,0,274,0,274,0,3,271,84.0491,DK,2,0.738
Vas,Vasszilvágy,326,0,0,326,274,0,274,0,274,0,3,271,84.0491,FIDESZ_KDNP,127,46.8635
Vas,Vasszilvágy,326,0,0,326,274,0,274,0,274,0,3,271,84.0491,MKKP,2,0.738
Vas,Vasszilvágy,326,0,0,326,274,0,274,0,274,0,3,271,84.0491,Mi_Hazank,23,8.4871
Vas,Vasszilvágy,326,0,0,326,274,0,274,0,274,0,3,271,84.0491,TISZA,117,43.1734
Vas,Vasszécseny,1056,0,0,1056,905,0,905,0,905,0,6,899,85.7008,DK,16,1.7798
Vas,Vasszécseny,1056,0,0,1056,905,0,905,0,905,0,6,899,85.7008,FIDESZ_KDNP,368,40.9344
Vas,Vasszécseny,1056,0,0,1056,905,0,905,0,905,0,6,899,85.7008,MKKP,2,0.2225
Vas,Vasszécseny,1056,0,0,1056,905,0,905,0,905,0,6,899,85.7008,Mi_Hazank,39,4.3382
Vas,Vasszécseny,1056,0,0,1056,905,0,905,0,905,0,6,899,85.7008,TISZA,473,52.614
Vas,Vasvár,3193,0,0,3193,2579,0,2579,0,2579,0,16,2563,80.7704,DK,25,0.9754
Vas,Vasvár,3193,0,0,3193,2579,0,2579,0,2579,0,16,2563,80.7704,FIDESZ_KDNP,1262,49.2392
Vas,Vasvár,3193,0,0,3193,2579,0,2579,0,2579,0,16,2563,80.7704,MKKP,18,0.7023
Vas,Vasvár,3193,0,0,3193,2579,0,2579,0,2579,0,16,2563,80.7704,Mi_Hazank,127,4.9551
Vas,Vasvár,3193,0,0,3193,2579,0,2579,0,2579,0,16,2563,80.7704,TISZA,1131,44.128
Vas,Velem,317,0,0,317,279,0,279,0,279,0,2,277,88.0126,DK,3,1.083
Vas,Velem,317,0,0,317,279,0,279,0,279,0,2,277,88.0126,FIDESZ_KDNP,114,41.1552
Vas,Velem,317,0,0,317,279,0,279,0,279,0,2,277,88.0126,MKKP,0,0.0
Vas,Velem,317,0,0,317,279,0,279,0,279,0,2,277,88.0126,Mi_Hazank,34,12.2744
Vas,Velem,317,0,0,317,279,0,279,0,279,0,2,277,88.0126,TISZA,126,45.4874
Vas,Velemér,60,0,0,60,49,0,49,0,50,0,3,47,81.6667,DK,0,0.0
Vas,Velemér,60,0,0,60,49,0,49,0,50,0,3,47,81.6667,FIDESZ_KDNP,22,46.8085
Vas,Velemér,60,0,0,60,49,0,49,0,50,0,3,47,81.6667,MKKP,0,0.0
Vas,Velemér,60,0,0,60,49,0,49,0,50,0,3,47,81.6667,Mi_Hazank,6,12.766
Vas,Velemér,60,0,0,60,49,0,49,0,50,0,3,47,81.6667,TISZA,19,40.4255
Vas,Viszák,205,0,0,205,188,0,188,0,188,0,1,187,91.7073,DK,0,0.0
Vas,Viszák,205,0,0,205,188,0,188,0,188,0,1,187,91.7073,FIDESZ_KDNP,99,52.9412
Vas,Viszák,205,0,0,205,188,0,188,0,188,0,1,187,91.7073,MKKP,0,0.0
Vas,Viszák,205,0,0,205,188,0,188,0,188,0,1,187,91.7073,Mi_Hazank,16,8.5561
Vas,Viszák,205,0,0,205,188,0,188,0,188,0,1,187,91.7073,TISZA,72,38.5027
Vas,Vámoscsalád,239,0,0,239,202,0,202,0,202,0,1,201,84.5188,DK,1,0.4975
Vas,Vámoscsalád,239,0,0,239,202,0,202,0,202,0,1,201,84.5188,FIDESZ_KDNP,122,60.6965
Vas,Vámoscsalád,239,0,0,239,202,0,202,0,202,0,1,201,84.5188,MKKP,0,0.0
Vas,Vámoscsalád,239,0,0,239,202,0,202,0,202,0,1,201,84.5188,Mi_Hazank,12,5.9701
Vas,Vámoscsalád,239,0,0,239,202,0,202,0,202,0,1,201,84.5188,TISZA,66,32.8358
Vas,Vásárosmiske,280,0,0,280,234,0,234,0,234,0,1,233,83.5714,DK,0,0.0
Vas,Vásárosmiske,280,0,0,280,234,0,234,0,234,0,1,233,83.5714,FIDESZ_KDNP,139,59.6567
Vas,Vásárosmiske,280,0,0,280,234,0,234,0,234,0,1,233,83.5714,MKKP,0,0.0
Vas,Vásárosmiske,280,0,0,280,234,0,234,0,234,0,1,233,83.5714,Mi_Hazank,22,9.4421
Vas,Vásárosmiske,280,0,0,280,234,0,234,0,234,0,1,233,83.5714,TISZA,72,30.9013
Vas,Vát,537,0,0,537,442,0,442,0,442,0,3,439,82.3091,DK,1,0.2278
Vas,Vát,537,0,0,537,442,0,442,0,442,0,3,439,82.3091,FIDESZ_KDNP,202,46.0137
Vas,Vát,537,0,0,537,442,0,442,0,442,0,3,439,82.3091,MKKP,3,0.6834
Vas,Vát,537,0,0,537,442,0,442,0,442,0,3,439,82.3091,Mi_Hazank,21,4.7836
Vas,Vát,537,0,0,537,442,0,442,0,442,0,3,439,82.3091,TISZA,212,48.2916
Vas,Vép,2613,0,0,2613,2065,0,2065,0,2065,0,8,2057,79.0279,DK,18,0.8751
Vas,Vép,2613,0,0,2613,2065,0,2065,0,2065,0,8,2057,79.0279,FIDESZ_KDNP,953,46.3296
Vas,Vép,2613,0,0,2613,2065,0,2065,0,2065,0,8,2057,79.0279,MKKP,16,0.7778
Vas,Vép,2613,0,0,2613,2065,0,2065,0,2065,0,8,2057,79.0279,Mi_Hazank,119,5.7851
Vas,Vép,2613,0,0,2613,2065,0,2065,0,2065,0,8,2057,79.0279,TISZA,950,46.1838
Vas,Vönöck,566,0,0,566,476,0,476,0,475,0,4,471,84.0989,DK,4,0.8493
Vas,Vönöck,566,0,0,566,476,0,476,0,475,0,4,471,84.0989,FIDESZ_KDNP,250,53.0786
Vas,Vönöck,566,0,0,566,476,0,476,0,475,0,4,471,84.0989,MKKP,3,0.6369
Vas,Vönöck,566,0,0,566,476,0,476,0,475,0,4,471,84.0989,Mi_Hazank,40,8.4926
Vas,Vönöck,566,0,0,566,476,0,476,0,475,0,4,471,84.0989,TISZA,174,36.9427
Vas,Zsennye,81,0,0,81,66,0,66,0,66,0,1,65,81.4815,DK,0,0.0
Vas,Zsennye,81,0,0,81,66,0,66,0,66,0,1,65,81.4815,FIDESZ_KDNP,41,63.0769
Vas,Zsennye,81,0,0,81,66,0,66,0,66,0,1,65,81.4815,MKKP,1,1.5385
Vas,Zsennye,81,0,0,81,66,0,66,0,66,0,1,65,81.4815,Mi_Hazank,4,6.1538
Vas,Zsennye,81,0,0,81,66,0,66,0,66,0,1,65,81.4815,TISZA,19,29.2308
Vas,Zsédeny,173,0,0,173,138,0,138,0,138,0,1,137,79.7688,DK,2,1.4599
Vas,Zsédeny,173,0,0,173,138,0,138,0,138,0,1,137,79.7688,FIDESZ_KDNP,50,36.4964
Vas,Zsédeny,173,0,0,173,138,0,138,0,138,0,1,137,79.7688,MKKP,0,0.0
Vas,Zsédeny,173,0,0,173,138,0,138,0,138,0,1,137,79.7688,Mi_Hazank,13,9.4891
Vas,Zsédeny,173,0,0,173,138,0,138,0,138,0,1,137,79.7688,TISZA,72,52.5547
Vas,Ólmod,80,0,0,80,62,0,62,0,62,0,1,61,77.5,DK,0,0.0
Vas,Ólmod,80,0,0,80,62,0,62,0,62,0,1,61,77.5,FIDESZ_KDNP,34,55.7377
Vas,Ólmod,80,0,0,80,62,0,62,0,62,0,1,61,77.5,MKKP,1,1.6393
Vas,Ólmod,80,0,0,80,62,0,62,0,62,0,1,61,77.5,Mi_Hazank,4,6.5574
Vas,Ólmod,80,0,0,80,62,0,62,0,62,0,1,61,77.5,TISZA,21,34.4262
Vas,Ölbő,532,0,0,532,434,0,434,0,434,0,3,431,81.5789,DK,3,0.6961
Vas,Ölbő,532,0,0,532,434,0,434,0,434,0,3,431,81.5789,FIDESZ_KDNP,220,51.0441
Vas,Ölbő,532,0,0,532,434,0,434,0,434,0,3,431,81.5789,MKKP,4,0.9281
Vas,Ölbő,532,0,0,532,434,0,434,0,434,0,3,431,81.5789,Mi_Hazank,21,4.8724
Vas,Ölbő,532,0,0,532,434,0,434,0,434,0,3,431,81.5789,TISZA,183,42.4594
Vas,Őrimagyarósd,159,0,0,159,127,0,127,0,127,0,0,127,79.8742,DK,0,0.0
Vas,Őrimagyarósd,159,0,0,159,127,0,127,0,127,0,0,127,79.8742,FIDESZ_KDNP,72,56.6929
Vas,Őrimagyarósd,159,0,0,159,127,0,127,0,127,0,0,127,79.8742,MKKP,0,0.0
Vas,Őrimagyarósd,159,0,0,159,127,0,127,0,127,0,0,127,79.8742,Mi_Hazank,8,6.2992
Vas,Őrimagyarósd,159,0,0,159,127,0,127,0,127,0,0,127,79.8742,TISZA,47,37.0079
Vas,Őriszentpéter,852,0,0,852,709,0,709,0,709,0,5,704,83.216,DK,6,0.8523
Vas,Őriszentpéter,852,0,0,852,709,0,709,0,709,0,5,704,83.216,FIDESZ_KDNP,293,41.6193
Vas,Őriszentpéter,852,0,0,852,709,0,709,0,709,0,5,704,83.216,MKKP,8,1.1364
Vas,Őriszentpéter,852,0,0,852,709,0,709,0,709,0,5,704,83.216,Mi_Hazank,52,7.3864
Vas,Őriszentpéter,852,0,0,852,709,0,709,0,709,0,5,704,83.216,TISZA,345,49.0057
Veszprém,Adorjánháza,298,0,0,298,216,0,216,0,215,0,2,213,72.4832,DK,2,0.939
Veszprém,Adorjánháza,298,0,0,298,216,0,216,0,215,0,2,213,72.4832,FIDESZ_KDNP,115,53.9906
Veszprém,Adorjánháza,298,0,0,298,216,0,216,0,215,0,2,213,72.4832,MKKP,0,0.0
Veszprém,Adorjánháza,298,0,0,298,216,0,216,0,215,0,2,213,72.4832,Mi_Hazank,10,4.6948
Veszprém,Adorjánháza,298,0,0,298,216,0,216,0,215,0,2,213,72.4832,TISZA,86,40.3756
Veszprém,Adásztevel,600,0,0,600,475,0,475,0,475,0,5,470,79.1667,DK,3,0.6383
Veszprém,Adásztevel,600,0,0,600,475,0,475,0,475,0,5,470,79.1667,FIDESZ_KDNP,231,49.1489
Veszprém,Adásztevel,600,0,0,600,475,0,475,0,475,0,5,470,79.1667,MKKP,0,0.0
Veszprém,Adásztevel,600,0,0,600,475,0,475,0,475,0,5,470,79.1667,Mi_Hazank,37,7.8723
Veszprém,Adásztevel,600,0,0,600,475,0,475,0,475,0,5,470,79.1667,TISZA,176,37.4468
Veszprém,Ajka,21171,0,0,21171,16805,0,16805,1,16799,0,45,16754,79.3775,DK,297,1.7727
Veszprém,Ajka,21171,0,0,21171,16805,0,16805,1,16799,0,45,16754,79.3775,FIDESZ_KDNP,5778,34.4873
Veszprém,Ajka,21171,0,0,21171,16805,0,16805,1,16799,0,45,16754,79.3775,MKKP,130,0.7759
Veszprém,Ajka,21171,0,0,21171,16805,0,16805,1,16799,0,45,16754,79.3775,Mi_Hazank,880,5.2525
Veszprém,Ajka,21171,0,0,21171,16805,0,16805,1,16799,0,45,16754,79.3775,TISZA,9604,57.3236
Veszprém,Alsóörs,1543,0,0,1543,1322,0,1322,0,1322,0,2,1320,85.6773,DK,13,0.9848
Veszprém,Alsóörs,1543,0,0,1543,1322,0,1322,0,1322,0,2,1320,85.6773,FIDESZ_KDNP,480,36.3636
Veszprém,Alsóörs,1543,0,0,1543,1322,0,1322,0,1322,0,2,1320,85.6773,MKKP,7,0.5303
Veszprém,Alsóörs,1543,0,0,1543,1322,0,1322,0,1322,0,2,1320,85.6773,Mi_Hazank,92,6.9697
Veszprém,Alsóörs,1543,0,0,1543,1322,0,1322,0,1322,0,2,1320,85.6773,TISZA,727,55.0758
Veszprém,Apácatorna,129,0,0,129,103,0,103,0,103,0,1,102,79.845,DK,1,0.9804
Veszprém,Apácatorna,129,0,0,129,103,0,103,0,103,0,1,102,79.845,FIDESZ_KDNP,63,61.7647
Veszprém,Apácatorna,129,0,0,129,103,0,103,0,103,0,1,102,79.845,MKKP,1,0.9804
