country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Mexico,Latin America,1991,2024,50.430991999999996,48.61714,84430515,130861007,46353.05317305935,36782.491977928294,0.001,-1.8138519999999971,-0.03662976309762642,9.570561195131058,0.23126519147365754,red,$-2k,-0.04,$-2k,49.524066,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,50.430991999999996,48.61714,linear,value
Moldova,ex-USSR/Balkans,1991,2024,31.623340000000002,29.395293000000002,4456561,2389275,72231.8008691395,48647.152732062284,0.001,-2.228047,-0.07306089606533293,23.58464813707721,0.3952871228073176,red,$-2k,-0.07,$-2k,30.509316500000004,49 → 72,3.88 → 4.28,24,+24k (49 → 72),"ex-USSR/Balkans
 +24k (49 → 72)",FALSE,,31.623340000000002,29.395293000000002,linear,value
Ukraine,ex-USSR/Balkans,1991,2021,45.53958,40.308336000000004,52170917,44298591,72231.8008691395,48647.152732062284,0.001,-5.231243999999997,-0.12202354173402423,23.58464813707721,0.3952871228073176,red,$-5k,-0.12,$-5k,42.923958,49 → 72,3.88 → 4.28,24,+24k (49 → 72),"ex-USSR/Balkans
 +24k (49 → 72)",TRUE,(1991-2021),45.53958,40.308336000000004,linear,value
Poland,CEE,1991,2024,31.83967321166054,74.68189374198664,38152898,36554707,73.91950945895056,40.841922603710564,1,42.8422205303261,0.8525245789690334,33.07758685523999,0.5932677225291906,black,+43%,0.85,+43%,53.26078347682359,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,31.83967321166054,74.68189374198664,linear,% of DE
Romania,CEE,1991,2024,43.04387477602505,79.8104988042857,22947368,19069340,73.91950945895056,40.841922603710564,1,36.76662402826065,0.617435120640149,33.07758685523999,0.5932677225291906,black,+37%,0.62,+37%,61.427186790155375,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,43.04387477602505,79.8104988042857,linear,% of DE
"South
Korea",Asia,1991,2023,36.98138035368938,73.65237202487607,44439112,51748695,38.770923211202444,7.804702396537368,1,36.67099167118669,0.688941796813722,30.966220814665075,1.602944140521655,black,+37%,0.69,+37%,55.31687618928272,8 → 39,2.05 → 3.66,31,+31% (8 → 39),"Asia
 +31% (8 → 39)",TRUE,(1991-2023),36.98138035368938,73.65237202487607,linear,% of DE
Lithuania,CEE,1991,2024,40.86943375818881,76.67958636029113,3701357,2888055,73.91950945895056,40.841922603710564,1,35.81015260210231,0.6292530810257214,33.07758685523999,0.5932677225291906,black,+36%,0.63,+36%,58.77451005923997,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,40.86943375818881,76.67958636029113,linear,% of DE
China,Asia,1991,2024,3.5055605639492917,36.66019030056802,1170788481,1408975000,38.770923211202444,7.804702396537368,1,33.15462973661873,2.347340993005548,30.966220814665075,1.602944140521655,black,+33%,2.35,+33%,20.082875432258653,8 → 39,2.05 → 3.66,31,+31% (8 → 39),"Asia
 +31% (8 → 39)",FALSE,,3.5055605639492917,36.66019030056802,linear,% of DE
Croatia,CEE,1991,2024,49.011137159508635,80.85627922654606,4825112,3866300,73.91950945895056,40.841922603710564,1,31.84514206703743,0.5006256868930854,33.07758685523999,0.5932677225291906,black,+32%,0.5,+32%,64.93370819302734,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,49.011137159508635,80.85627922654606,linear,% of DE
Latvia,CEE,1991,2024,35.27583721075636,65.60418645455582,2648888,1862441,73.91950945895056,40.841922603710564,1,30.328349243799458,0.6204412805340938,33.07758685523999,0.5932677225291906,black,+30%,0.62,+30%,50.44001183265608,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,35.27583721075636,65.60418645455582,linear,% of DE
Slovakia,CEE,1991,2024,36.617479905712756,66.92749894699622,5284824,5422069,73.91950945895056,40.841922603710564,1,30.310019041283468,0.6030842087753201,33.07758685523999,0.5932677225291906,black,+30%,0.6,+30%,51.77248942635449,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,36.617479905712756,66.92749894699622,linear,% of DE
Estonia,CEE,1991,2024,37.293912316711946,65.90217826534116,1565333,1371986,73.91950945895056,40.841922603710564,1,28.608265948629217,0.5693413904019347,33.07758685523999,0.5932677225291906,black,+29%,0.57,+29%,51.59804529102655,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,37.293912316711946,65.90217826534116,linear,% of DE
Kazakhstan,ex-USSR/Balkans,1991,2024,33.124758523873474,60.84431926317214,17278551,20592571,58.1782768178943,51.93122892697481,1,27.719560739298664,0.6080374642429132,6.2470478909194895,0.113591711866332,black,+28%,0.61,+28%,46.98453889352281,52 → 58,3.95 → 4.06,6,+6% (52 → 58),"ex-USSR/Balkans
 +6% (52 → 58)",FALSE,,33.124758523873474,60.84431926317214,linear,% of DE
Panama,Latin America,1991,2024,37.30024480268562,64.27897706454215,2508220,4515577,37.352164008841896,39.312171228206545,1,26.97873226185653,0.5442327372958731,-1.9600072193646483,-0.05114332283367118,black,+27%,0.54,+27%,50.789610933613886,39 → 37,3.67 → 3.62,-2,-2% (39 → 37),"Latin America
 -2% (39 → 37)",FALSE,,37.30024480268562,64.27897706454215,linear,% of DE
