country,region,start_yr,end_yr_gni,start_gni,end_gni,change_gni,end_yr_gdp,start_gdp,end_gdp,change_gdp,color_cntr,pop,text_str_lin,text_str_log,text_str,type_scale,sel_var
Slovakia,CEE,1990,2023,54.61197197843056,77.05305978136852,0.3442411468916484,2024,48.28610967008463,82.09122374617559,0.5306871787932739,9,5422069,"Slovakia, ΔGNI/cap: 0%, ΔGDP/cap: 1%","Slovakia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.5","Slovakia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.5",log,% of S_EUR4
Tunisia,Africa,1990,2023,17.97876790425508,25.154634011022544,0.33585063369236234,2024,18.58187191626728,25.867644773934824,0.3308064739288352,5,12277109,"Tunisia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Tunisia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Tunisia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of S_EUR4
North Macedonia,ex-USSR/Balkans,1990,2023,33.59646988141148,46.341994570181335,0.32162756176571605,2024,35.56356989973265,49.77854928913582,0.33626235758276213,6,1792179,"North Macedonia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","North Macedonia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","North Macedonia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of S_EUR4
Bulgaria,CEE,1990,2023,49.60550093073685,67.3817704065733,0.30627277914687845,2024,41.214704321638635,69.35149777416557,0.5203926501558502,1,6444366,"Bulgaria, ΔGNI/cap: 0%, ΔGDP/cap: 1%","Bulgaria, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.5","Bulgaria, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.5",log,% of S_EUR4
Slovenia,CEE,1990,2023,72.63086493433563,97.0902953101302,0.2902514566673755,2024,69.86597084416933,98.67224044271589,0.34522495059615377,10,2126324,"Slovenia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Slovenia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Slovenia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of S_EUR4
Georgia,ex-USSR/Balkans,1990,2023,32.59771115209067,43.46069772603517,0.28761495329183484,2024,35.59822886555929,50.86757766810915,0.35692985396479804,3,3673850,"Georgia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Georgia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.4","Georgia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.4",log,% of S_EUR4
Hungary,CEE,1990,2023,59.968673368519376,77.98098050594588,0.2626426419382435,2024,58.6924178075086,82.81470252312621,0.3442950623677161,4,9562314,"Hungary, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Hungary, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Hungary, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of S_EUR4
Czechia,CEE,1990,2023,74.33071947756771,96.10224918268878,0.2568884021140736,2024,76.93961320210538,97.58557335241167,0.23770879843642323,2,10882164,"Czechia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Czechia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.2","Czechia, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.2",log,% of S_EUR4
Ecuador,Latin America,1990,2023,23.04462212580134,29.290761206603577,0.23983972031275114,2024,25.091968283228375,28.353967210085912,0.12221915103278835,7,18135478,"Ecuador, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Ecuador, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.1","Ecuador, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.1",log,% of S_EUR4
Kazakhstan,ex-USSR/Balkans,1990,2023,51.871420598410815,64.89717347317332,0.2240360950727447,2024,46.40300279919289,73.0550646487228,0.45384929441776967,4,20592571,"Kazakhstan, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Kazakhstan, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.5","Kazakhstan, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.5",log,% of S_EUR4
Paraguay,Latin America,1990,2023,26.895686981184998,31.94168833407082,0.1719460624604352,2024,27.455605827315164,33.15725984088475,0.1886913257000784,11,6929153,"Paraguay, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Paraguay, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","Paraguay, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,% of S_EUR4
Argentina,Latin America,1990,2023,45.90147266375782,54.19046015871121,0.16600768039226033,2024,46.870386138812655,54.01399894682045,0.14185720231593368,1,45696159,"Argentina, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Argentina, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.1","Argentina, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.1",log,% of S_EUR4
Brazil,Latin America,1990,2023,34.0720165154426,37.719810753196896,0.10170902326254971,2024,34.81608780730376,39.976651135031105,0.13821598878879726,2,211998573,"Brazil, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Brazil, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1","Brazil, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1",log,% of S_EUR4
South Africa,Africa,1990,2023,26.938914932373375,28.678388899878566,0.06257194613812356,2024,29.830928941465803,27.668797775316893,-0.07524039503852231,4,64007187,"South Africa, ΔGNI/cap: 0%, ΔGDP/cap: 0%","South Africa, logratio(GNI/cap): 0.1, logratio(GDP/cap): -0.1","South Africa, logratio(GNI/cap): 0.1, logratio(GDP/cap): -0.1",log,% of S_EUR4
Algeria,Africa,1990,2023,31.609072519821524,31.652583784625442,0.0013755969794959633,2024,32.32270674115758,31.419343497337827,-0.028346240135955547,1,46814308,"Algeria, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Algeria, logratio(GNI/cap): 0, logratio(GDP/cap): 0","Algeria, logratio(GNI/cap): 0, logratio(GDP/cap): 0",log,% of S_EUR4
Mexico,Latin America,1990,2023,47.7702099988171,45.68076382915405,-0.04472493692024315,2024,47.31769128029587,44.830037519995166,-0.05400585330157792,9,130861007,"Mexico, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Mexico, logratio(GNI/cap): 0, logratio(GDP/cap): -0.1","Mexico, logratio(GNI/cap): 0, logratio(GDP/cap): -0.1",log,% of S_EUR4
Russia,ex-USSR/Balkans,1990,2023,86.47524163879358,82.13930865575058,-0.051441457303536,2024,81.69480452487939,84.85455760831623,0.03794829621081952,7,143533851,"Russia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Russia, logratio(GNI/cap): -0.1, logratio(GDP/cap): 0","Russia, logratio(GNI/cap): -0.1, logratio(GDP/cap): 0",log,% of S_EUR4
Iran,Asia,1990,2023,36.69500465578381,33.708279894898936,-0.08489713148381117,2024,24.93148901056872,33.01025977255808,0.280686791933098,2,91567738,"Iran, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Iran, logratio(GNI/cap): -0.1, logratio(GDP/cap): 0.3","Iran, logratio(GNI/cap): -0.1, logratio(GDP/cap): 0.3",log,% of S_EUR4
Jamaica,Latin America,1990,2023,25.511167051725295,21.061660561572364,-0.1916619272259834,2024,24.092538576030346,20.87551565551208,-0.14332521741318338,8,2839175,"Jamaica, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Jamaica, logratio(GNI/cap): -0.2, logratio(GDP/cap): -0.1","Jamaica, logratio(GNI/cap): -0.2, logratio(GDP/cap): -0.1",log,% of S_EUR4
Moldova,ex-USSR/Balkans,1990,2023,44.884292392001775,33.22822117065219,-0.30068834806641487,2024,43.826796726247025,33.5024284544522,-0.2686275003322258,5,2389275,"Moldova, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Moldova, logratio(GNI/cap): -0.3, logratio(GDP/cap): -0.3","Moldova, logratio(GNI/cap): -0.3, logratio(GDP/cap): -0.3",log,% of S_EUR4
Ukraine,ex-USSR/Balkans,1990,2023,66.03292538697846,35.46193538420175,-0.6216936086127052,2024,62.87807471163663,33.20519848666973,-0.6384910846098646,8,37860221,"Ukraine, ΔGNI/cap: -1%, ΔGDP/cap: -1%","Ukraine, logratio(GNI/cap): -0.6, logratio(GDP/cap): -0.6","Ukraine, logratio(GNI/cap): -0.6, logratio(GDP/cap): -0.6",log,% of S_EUR4
China,Asia,1990,2023,4.015611295957166,35.12630393980169,2.1687606609564063,2024,4.092911641249394,37.86175918931314,2.224685000841216,1,1408975000,"China, ΔGNI/cap: 2%, ΔGDP/cap: 2%","China, logratio(GNI/cap): 2.2, logratio(GDP/cap): 2.2","China, logratio(GNI/cap): 2.2, logratio(GDP/cap): 2.2",log,% of G7
Panama,Latin America,1990,2023,25.24723051547333,54.827295368255655,0.7754716934593056,2024,27.8338290798766,57.836732996867326,0.7313719385154753,10,4515577,"Panama, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Panama, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.7","Panama, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.7",log,% of G7
Poland,CEE,1990,2023,31.099470116003616,67.3173787782809,0.7722276508494561,2024,31.48133927350209,71.62918786735422,0.8221076764026871,7,36554707,"Poland, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Poland, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.8","Poland, logratio(GNI/cap): 0.8, logratio(GDP/cap): 0.8",log,% of G7
Dominican Republic,Latin America,1990,2023,16.97330758988147,35.117194377725525,0.7270489105166669,2024,17.9922243681072,38.471228596121335,0.7599709677108555,6,11427557,"Dominican Republic, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Dominican Republic, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.8","Dominican Republic, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.8",log,% of G7
South Korea,Asia,1990,2023,39.036272799705834,79.29042717150138,0.7086261190590419,2023,33.98218809298647,80.78925695333858,0.8660074904637565,5,51748695,"South Korea, ΔGNI/cap: 1%, ΔGDP/cap: 1%","South Korea, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.9","South Korea, logratio(GNI/cap): 0.7, logratio(GDP/cap): 0.9",log,% of G7
Malaysia,Asia,1990,2023,28.09023960715113,51.90695122439528,0.6140305451025712,2024,29.497979359001754,54.09898296080896,0.6064936217352828,4,35557673,"Malaysia, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Malaysia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","Malaysia, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,% of G7
Chile,Latin America,1990,2023,26.12734713967457,44.72211380634204,0.5374855463971104,2024,26.892738742532586,47.923829660511004,0.577756553457347,3,19764771,"Chile, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Chile, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.6","Chile, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.6",log,% of G7
Estonia,CEE,1990,2023,38.47538613193233,65.18595651429725,0.5272253392553945,2024,47.5358819928119,65.96637940720686,0.3276603730787966,3,1371986,"Estonia, ΔGNI/cap: 1%, ΔGDP/cap: 0%","Estonia, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.3","Estonia, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.3",log,% of G7
Thailand,Asia,1990,2023,20.66929741867395,32.79936971285526,0.4617599164062849,2024,21.3664512443065,34.51400330274272,0.4795431414802773,6,71668011,"Thailand, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Thailand, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5","Thailand, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5",log,% of G7
Romania,CEE,1990,2023,40.024286467599254,62.78351321818986,0.45020607907894084,2024,40.06176772323772,64.48121758274412,0.4759515249724462,8,19069340,"Romania, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Romania, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5","Romania, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.5",log,% of G7
Lithuania,CEE,1990,2023,46.27332195623822,66.83715034670352,0.3676934734910726,2024,50.54664887565482,74.89432687433164,0.39318149498080146,6,2888055,"Lithuania, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Lithuania, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4","Lithuania, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4",log,% of G7
Belarus,ex-USSR/Balkans,1990,2023,30.18953431786558,42.6136655613315,0.34467967110467157,2024,30.327741478034223,46.10540420349423,0.4188673169967063,2,9133712,"Belarus, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Belarus, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.4","Belarus, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.4",log,% of G7
Israel,Asia,1990,2023,55.698097031346194,76.61744917557083,0.3188788650888732,2024,62.207273943713126,75.16398711919369,0.18920028421718094,3,9974400,"Israel, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Israel, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.2","Israel, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.2",log,% of G7
Uruguay,Latin America,1990,2023,33.244636915989545,45.68306178539375,0.31783413159457474,2024,34.524470811294165,50.8707390261116,0.38761951498686686,12,3386588,"Uruguay, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Uruguay, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.4","Uruguay, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.4",log,% of G7
Egypt,Africa,1990,2023,19.41483119690855,25.860337395773584,0.2866731515941936,2024,19.65915695329491,26.671882605223157,0.30506669209296877,2,116538258,"Egypt, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Egypt, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Egypt, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of G7
Morocco,Africa,1990,2023,10.373848782818103,13.797296798027562,0.28518458950650416,2024,10.849411854177697,14.394738281959766,0.28275187119305967,3,38081173,"Morocco, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Morocco, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Morocco, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of G7
Azerbaijan,ex-USSR/Balkans,1990,2023,25.1880870410717,32.95572156116227,0.2687937433351828,2024,26.459151080279774,35.04579732430397,0.2810536260976826,1,10202850,"Azerbaijan, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Azerbaijan, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3","Azerbaijan, logratio(GNI/cap): 0.3, logratio(GDP/cap): 0.3",log,% of G7
Costa Rica,Latin America,1990,2023,29.122648057301184,37.33949859516494,0.2485355547068897,2024,26.894630477623668,42.82806470304991,0.46526694887432907,5,5129910,"Costa Rica, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Costa Rica, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.5","Costa Rica, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.5",log,% of G7
Colombia,Latin America,1990,2023,23.58742245267636,29.7634570690551,0.23256774512869072,2024,24.55070348611965,29.379883122965243,0.17956968355320635,4,52886363,"Colombia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Colombia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","Colombia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,% of G7
Latvia,CEE,1990,2023,48.23206041191064,60.58875135428475,0.22808530091518753,2024,42.990414995946566,61.82213720725145,0.36328432378474895,5,1862441,"Latvia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Latvia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4","Latvia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4",log,% of G7
Slovakia,CEE,1990,2023,47.58278154108167,58.667604826283885,0.20941673413305706,2024,43.02038125807973,64.06175715046369,0.3981735874201542,9,5422069,"Slovakia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Slovakia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4","Slovakia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4",log,% of G7
Tunisia,Africa,1990,2023,15.664693190420937,19.15254412862799,0.20102622093377187,2024,16.55546946706883,20.186406072908312,0.19829288255571553,5,12277109,"Tunisia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Tunisia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","Tunisia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,% of G7
North Macedonia,ex-USSR/Balkans,1990,2023,29.272216860253973,35.28443688050132,0.18680314900712514,2024,31.685268215607426,38.845825294589645,0.20374876620964244,6,1792179,"North Macedonia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","North Macedonia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","North Macedonia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,% of G7
Bulgaria,CEE,1990,2023,43.22070103887517,51.30395976389378,0.17144836638828842,2024,36.720131430559555,54.120021674503235,0.38787905878273055,1,6444366,"Bulgaria, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Bulgaria, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4","Bulgaria, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.4",log,% of G7
Slovenia,CEE,1990,2023,63.28243522638714,73.92380125959946,0.1554270439087846,2024,62.24690129766627,77.00113137889373,0.21271135922303497,10,2126324,"Slovenia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Slovenia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","Slovenia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,% of G7
Georgia,ex-USSR/Balkans,1990,2023,28.402009894493965,33.09063970853671,0.15279054053324392,2024,31.716147529224955,39.695673406970876,0.2244162625916788,3,3673850,"Georgia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Georgia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2","Georgia, logratio(GNI/cap): 0.2, logratio(GDP/cap): 0.2",log,% of G7
Hungary,CEE,1990,2023,52.250013702668404,59.37411650192778,0.12781822917965258,2024,52.291853874528606,64.62634030073845,0.21178147099459688,4,9562314,"Hungary, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Hungary, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.2","Hungary, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.2",log,% of G7
Czechia,CEE,1990,2023,64.76349889158811,73.17151056641546,0.12206398935548268,2024,68.54914418285453,76.15312595193464,0.10519520706330265,2,10882164,"Czechia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Czechia, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1","Czechia, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.1",log,% of G7
Ecuador,Latin America,1990,2023,20.07851356735231,22.30175944220686,0.10501530755416066,2024,22.355622547262403,22.126664444435885,-0.010294440340331334,7,18135478,"Ecuador, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Ecuador, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0","Ecuador, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0",log,% of G7
Kazakhstan,ex-USSR/Balkans,1990,2023,45.19497072060639,49.4122068412337,0.08921168231415377,2024,41.34263218926911,57.010184482186325,0.3213357030446504,4,20592571,"Kazakhstan, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Kazakhstan, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.3","Kazakhstan, logratio(GNI/cap): 0.1, logratio(GDP/cap): 0.3",log,% of G7
Portugal,Southern Europe,1990,2023,63.087401446822085,65.47774951651834,0.03718929339283239,2024,66.76270662517905,66.50262458678628,-0.003903226236365853,2,10701636,"Portugal, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Portugal, logratio(GNI/cap): 0, logratio(GDP/cap): 0","Portugal, logratio(GNI/cap): 0, logratio(GDP/cap): 0",log,% of G7
Paraguay,Latin America,1990,2023,23.433901975348853,24.32015489047081,0.037121649701844284,2024,24.461499144016333,25.875023306624026,0.05617773432695872,11,6929153,"Paraguay, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Paraguay, logratio(GNI/cap): 0, logratio(GDP/cap): 0.1","Paraguay, logratio(GNI/cap): 0, logratio(GDP/cap): 0.1",log,% of G7
Argentina,Latin America,1990,2023,39.99342391511071,41.260197985213416,0.031183267633668965,2024,41.75904613525685,42.15105495266559,0.009343610942813996,1,45696159,"Argentina, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Argentina, logratio(GNI/cap): 0, logratio(GDP/cap): 0","Argentina, logratio(GNI/cap): 0, logratio(GDP/cap): 0",log,% of G7
Spain,Southern Europe,1990,2023,73.66413226366667,73.36193597187379,-0.004110790977101431,2024,78.01478517703693,76.80608111657689,-0.015614544053954127,3,48807137,"Spain, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Spain, logratio(GNI/cap): 0, logratio(GDP/cap): 0","Spain, logratio(GNI/cap): 0, logratio(GDP/cap): 0",log,% of G7
Brazil,Latin America,1990,2023,29.686555159713958,28.719572690166647,-0.03311538949604076,2024,31.01930102919314,31.196690703742618,0.005702397415678018,2,211998573,"Brazil, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Brazil, logratio(GNI/cap): 0, logratio(GDP/cap): 0","Brazil, logratio(GNI/cap): 0, logratio(GDP/cap): 0",log,% of G7
South Africa,Africa,1990,2023,23.471565990826583,21.835503895711483,-0.07225246662046692,2024,26.577786968404872,21.591976862328323,-0.20775398641164156,4,64007187,"South Africa, ΔGNI/cap: 0%, ΔGDP/cap: 0%","South Africa, logratio(GNI/cap): -0.1, logratio(GDP/cap): -0.2","South Africa, logratio(GNI/cap): -0.1, logratio(GDP/cap): -0.2",log,% of G7
Algeria,Africa,1990,2023,27.54062045261635,24.10003291856641,-0.1334488157790945,2024,28.797829785802783,24.518800684186736,-0.16085983150907524,1,46814308,"Algeria, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Algeria, logratio(GNI/cap): -0.1, logratio(GDP/cap): -0.2","Algeria, logratio(GNI/cap): -0.1, logratio(GDP/cap): -0.2",log,% of G7
Greece,Southern Europe,1990,2023,66.60670267505756,57.02166497725603,-0.15537393030908664,2024,66.08930078953203,59.943129290296916,-0.09761060218411721,1,10388805,"Greece, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Greece, logratio(GNI/cap): -0.2, logratio(GDP/cap): -0.1","Greece, logratio(GNI/cap): -0.2, logratio(GDP/cap): -0.1",log,% of G7
Mexico,Latin America,1990,2023,41.62163320971206,34.7809808993417,-0.17954934967883407,2024,42.15757146390285,34.984141368533315,-0.1865194446746976,9,130861007,"Mexico, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Mexico, logratio(GNI/cap): -0.2, logratio(GDP/cap): -0.2","Mexico, logratio(GNI/cap): -0.2, logratio(GDP/cap): -0.2",log,% of G7
Russia,ex-USSR/Balkans,1990,2023,75.34488103150919,62.54023545064919,-0.18626587006212691,2024,72.78576927148931,66.21818770081656,-0.09456529516230106,7,143533851,"Russia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Russia, logratio(GNI/cap): -0.2, logratio(GDP/cap): -0.1","Russia, logratio(GNI/cap): -0.2, logratio(GDP/cap): -0.1",log,% of G7
Iran,Asia,1990,2023,31.971934484891936,25.665224065844072,-0.21972154424240165,2024,22.212643965202084,25.76030845345821,0.14817320055997873,2,91567738,"Iran, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Iran, logratio(GNI/cap): -0.2, logratio(GDP/cap): 0.1","Iran, logratio(GNI/cap): -0.2, logratio(GDP/cap): 0.1",log,% of G7
Jamaica,Latin America,1990,2023,22.227585723506227,16.036185744182916,-0.3264863399845739,2024,21.465183302144506,16.290684354384716,-0.27583880878630307,8,2839175,"Jamaica, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Jamaica, logratio(GNI/cap): -0.3, logratio(GDP/cap): -0.3","Jamaica, logratio(GNI/cap): -0.3, logratio(GDP/cap): -0.3",log,% of G7
Moldova,ex-USSR/Balkans,1990,2023,39.10716647181637,25.299711059515303,-0.43551276082500623,2024,39.04736822589011,26.144383499946162,-0.40114109170534507,5,2389275,"Moldova, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Moldova, logratio(GNI/cap): -0.4, logratio(GDP/cap): -0.4","Moldova, logratio(GNI/cap): -0.4, logratio(GDP/cap): -0.4",log,% of G7
Ukraine,ex-USSR/Balkans,1990,2023,57.53372656911405,27.000443816231428,-0.7565180213712965,2024,56.02105378442861,25.912433321291306,-0.7710046759829834,8,37860221,"Ukraine, ΔGNI/cap: -1%, ΔGDP/cap: -1%","Ukraine, logratio(GNI/cap): -0.8, logratio(GDP/cap): -0.8","Ukraine, logratio(GNI/cap): -0.8, logratio(GDP/cap): -0.8",log,% of G7
China,Asia,1990,2023,14.610385388650478,108.37254946043277,2.003842219346412,2024,14.858467021256413,112.12137019190614,2.0210120744392897,1,1408975000,"China, ΔGNI/cap: 2%, ΔGDP/cap: 2%","China, logratio(GNI/cap): 2, logratio(GDP/cap): 2","China, logratio(GNI/cap): 2, logratio(GDP/cap): 2",log,% of World
Panama,Latin America,1990,2023,91.85943076675134,169.15453983604027,0.6105532518493124,2024,101.0449449459381,171.27396850758524,0.5276990121135494,10,4515577,"Panama, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Panama, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.5","Panama, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.5",log,% of World
Poland,CEE,1990,2023,113.152197832267,207.68925685146027,0.607309209239463,2024,114.286474368532,212.11805424213065,0.6184347500007616,7,36554707,"Poland, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Poland, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","Poland, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,% of World
Dominican Republic,Latin America,1990,2023,61.75561998691012,108.34444441219445,0.5621304689066733,2024,65.31703976168909,113.92621356011051,0.5562980413089305,6,11427557,"Dominican Republic, ΔGNI/cap: 1%, ΔGDP/cap: 1%","Dominican Republic, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6","Dominican Republic, logratio(GNI/cap): 0.6, logratio(GDP/cap): 0.6",log,% of World
South Korea,Asia,1990,2023,142.029431562362,244.62880453088994,0.5437076774490492,2023,123.3652874401266,242.54763231818094,0.6760483422547132,5,51748695,"South Korea, ΔGNI/cap: 1%, ΔGDP/cap: 1%","South Korea, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.7","South Korea, logratio(GNI/cap): 0.5, logratio(GDP/cap): 0.7",log,% of World
Malaysia,Asia,1990,2023,102.20342460267587,160.14462120883783,0.4491121034925776,2024,107.08629746173483,160.20523677269,0.4028206953333564,4,35557673,"Malaysia, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Malaysia, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4","Malaysia, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4",log,% of World
Chile,Latin America,1990,2023,95.06164385930944,137.97778151549718,0.37256710478711685,2024,97.62851161751651,141.9185363129315,0.37408362705542153,3,19764771,"Chile, ΔGNI/cap: 0%, ΔGDP/cap: 0%","Chile, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4","Chile, logratio(GNI/cap): 0.4, logratio(GDP/cap): 0.4",log,% of World
