country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_start,mean_end,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
Russia,ex-USSR/Balkans,1990,2023,0.7534488103150919,0.625402354506492,148979487,145440454,62.77717125062333,51.865490155760156,0.01,-0.12804645580859997,-0.1862658700621269,-0.10911681094863176,-0.19093785282237702,red,0%,-0.19,-0.19,-0.376227134133505,1 → 1,-0.47 → -0.66,-0.19,-0.19 (-0.47 → -0.66),"ex-USSR/Balkans
-0.19 (-0.47 → -0.66)",-0.28309419910244155,-0.46936006916456846,logratio,% of G7
Iran,Asia,1990,2023,0.31971934484891934,0.2566522406584407,58380046,90608663,7.5798220299584385,36.45574544055783,0.01,-0.06306710419047862,-0.2197215442424016,0.28875923410599386,1.5706093508071277,red,0%,-0.22,-0.22,-1.2501724874877436,0 → 0,-2.58 → -1.01,1.57,+1.57 (-2.58 → -1.01),"Asia
+1.57 (-2.58 → -1.01)",-1.140311715366543,-1.3600332596089444,logratio,% of G7
Jamaica,Latin America,1990,2023,0.22227585723506227,0.16036185744182915,2379829,2839729,32.14563871892338,32.31625861299527,0.01,-0.061913999793233115,-0.32648633998457405,0.0017061989407189061,0.005293678888593357,red,0%,-0.33,-0.33,-1.6670792383328306,0 → 0,-1.13 → -1.13,0.01,+0.01 (-1.13 → -1.13),"Latin America
+0.01 (-1.13 → -1.13)",-1.5038360683405434,-1.8303224083251175,logratio,% of G7
Moldova,ex-USSR/Balkans,1990,2023,0.39107166471816374,0.25299711059515306,4451100,3067017,62.77717125062333,51.865490155760156,0.01,-0.13807455412301067,-0.43551276082500595,-0.10911681094863176,-0.19093785282237702,red,0%,-0.44,-0.44,-1.1566208304798464,1 → 1,-0.47 → -0.66,-0.19,-0.19 (-0.47 → -0.66),"ex-USSR/Balkans
-0.19 (-0.47 → -0.66)",-0.9388644500673435,-1.3743772108923495,logratio,% of G7
Ukraine,ex-USSR/Balkans,1990,2023,0.5753372656911405,0.2700044381623143,52054034,37732781,62.77717125062333,51.865490155760156,0.01,-0.30533282752882623,-0.7565180213712962,-0.10911681094863176,-0.19093785282237702,red,0%,-0.76,-0.76,-0.9310578717950097,1 → 1,-0.47 → -0.66,-0.19,-0.19 (-0.47 → -0.66),"ex-USSR/Balkans
-0.19 (-0.47 → -0.66)",-0.5527988611093615,-1.3093168824806578,logratio,% of G7
China,Asia,1990,2023,0.04608819502948646,0.46134305386871205,1153582668,1422584878,8.699555067922809,47.88037181888109,0.01,0.4152548588392256,2.3035850737149968,0.3918081675095828,1.7054337635657182,black,+0%,2.3,2.3,-1.9254058980274458,0 → 0,-2.44 → -0.74,1.71,+1.71 (-2.44 → -0.74),"Asia
+1.71 (-2.44 → -0.74)",-3.077198434884944,-0.7736133611699474,logratio,% of S_EUR4
Panama,Latin America,1990,2023,0.2897689039581655,0.720092609911402,2455535,4458719,36.89436943552604,42.44363843027909,0.01,0.4303237059532365,0.9102961062178967,0.055492689947530496,0.14011809164718403,black,+0%,0.91,0.91,-0.7835235034755074,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.2386715565844557,-0.328375450366559,logratio,% of S_EUR4
Poland,CEE,1990,2023,0.35693655047317335,0.8841352952258339,38055404,38762796,48.019362668844586,85.02747482914211,0.01,0.5271987447526605,0.9070520636080468,0.37008112160297524,0.571370119043007,black,+1%,0.91,0.91,-0.5766712109613027,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-1.030197242765326,-0.1231451791572792,logratio,% of S_EUR4
"Dominican
Republic",Latin America,1990,2023,0.19480698026860616,0.4612234103902856,7151120,11331213,36.89436943552604,42.44363843027909,0.01,0.2664164301216794,0.8618733232752577,0.055492689947530496,0.14011809164718403,black,+0%,0.86,0.86,-1.2048093937770017,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.6357460554146306,-0.773872732139373,logratio,% of S_EUR4
"South
Korea",Asia,1990,2023,0.4480292591637013,1.0413873283265132,44081380,51748695,8.699555067922809,47.88037181888109,0.01,0.5933580691628119,0.8434505318176333,0.3918081675095828,1.7054337635657182,black,+1%,0.84,0.84,-0.38117147215772,0 → 0,-2.44 → -0.74,1.71,+1.71 (-2.44 → -0.74),"Asia
+1.71 (-2.44 → -0.74)",-0.8028967380665366,0.040553793751096606,logratio,% of S_EUR4
Malaysia,Asia,1990,2023,0.3223988444157409,0.6817372939639832,17833124,35126249,8.699555067922809,47.88037181888109,0.01,0.3593384495482423,0.7488549578611621,0.3918081675095828,1.7054337635657182,black,+0%,0.75,0.75,-0.7575383737439281,0 → 0,-2.44 → -0.74,1.71,+1.71 (-2.44 → -0.74),"Asia
+1.71 (-2.44 → -0.74)",-1.131965852674509,-0.383110894813347,logratio,% of S_EUR4
Serbia,ex-USSR/Balkans,1995,2023,0.23261220948417716,0.4840777440789441,7823230,6773156,72.04944182228695,68.11927511605738,0.01,0.25146553459476695,0.732872792039111,-0.03930166706229571,-0.056092360868590777,black,+0%,0.73,0.73,-1.0919461529221177,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-1.458382548941673,-0.7255097569025621,logratio,% of S_EUR4
Chile,Latin America,1990,2023,0.29987022692877224,0.5873728301799352,13437138,19658791,36.89436943552604,42.44363843027909,0.01,0.287502603251163,0.6723099591557009,0.055492689947530496,0.14011809164718403,black,+0%,0.67,0.67,-0.8682504952405574,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.2044054748184079,-0.532095515662707,logratio,% of S_EUR4
Estonia,CEE,1990,2023,0.44159181982294404,0.8561415484873455,1570254,1367143,48.019362668844586,85.02747482914211,0.01,0.41454972866440143,0.6620497520139855,0.37008112160297524,0.571370119043007,black,+0%,0.66,0.66,-0.4863444321354958,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.8173693081424885,-0.15531955612850304,logratio,% of S_EUR4
Croatia,CEE,1995,2023,0.46195886081215554,0.8665909288471672,4619314,3895973,48.019362668844586,85.02747482914211,0.01,0.4046320680350116,0.6290912004752376,0.37008112160297524,0.571370119043007,black,+0%,0.63,0.63,-0.45773383748873264,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.7722794377263514,-0.14318823725111388,logratio,% of S_EUR4
Thailand,Asia,1990,2023,0.23722679819966,0.43078148541417577,54738282,71702397,8.699555067922809,47.88037181888109,0.01,0.19355468721451577,0.5965843291648758,0.3918081675095828,1.7054337635657182,black,+0%,0.6,0.6,-1.1404464764246078,0 → 0,-2.44 → -0.74,1.71,+1.71 (-2.44 → -0.74),"Asia
+1.71 (-2.44 → -0.74)",-1.4387386410070457,-0.8421543118421698,logratio,% of S_EUR4
Romania,CEE,1990,2023,0.459368944024015,0.8245882564338447,22939481,19118433,48.019362668844586,85.02747482914211,0.01,0.3652193124098297,0.5850304918375312,0.37008112160297524,0.571370119043007,black,+0%,0.59,0.59,-0.48538634626014193,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.7779015921789075,-0.1928711003413763,logratio,% of S_EUR4
Lithuania,CEE,1990,2023,0.531090718150045,0.8778280546018795,3694967,2854061,48.019362668844586,85.02747482914211,0.01,0.34673733645183447,0.5025178862496639,0.37008112160297524,0.571370119043007,black,+0%,0.5,0.5,-0.38156348523381656,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.6328224283586484,-0.13030454210898462,logratio,% of S_EUR4
Belarus,ex-USSR/Balkans,1990,2023,0.34649298523788313,0.5596808203987667,10186209,9115626,72.04944182228695,68.11927511605738,0.01,0.21318783516088352,0.4795040838632619,-0.03930166706229571,-0.056092360868590777,black,+0%,0.48,0.48,-0.8201406632491872,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-1.0598927051808182,-0.5803886213175563,logratio,% of S_EUR4
Israel,Asia,1990,2023,0.6392612654856238,1.006280878365828,4544949,9256261,8.699555067922809,47.88037181888109,0.01,0.3670196128802041,0.45370327784746356,0.3918081675095828,1.7054337635657182,black,+0%,0.45,0.45,-0.22059040306918318,0 → 0,-2.44 → -0.74,1.71,+1.71 (-2.44 → -0.74),"Asia
+1.71 (-2.44 → -0.74)",-0.44744204199291493,0.006261235854548586,logratio,% of S_EUR4
Uruguay,Latin America,1990,2023,0.3815571769636079,0.5999937616626339,3104365,3388029,36.89436943552604,42.44363843027909,0.01,0.21843658469902594,0.4526585443531653,0.055492689947530496,0.14011809164718403,black,+0%,0.45,0.45,-0.7371652932255686,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-0.9634945654021512,-0.5108360210489858,logratio,% of S_EUR4
Egypt,Africa,1990,2023,0.22282896941956,0.3396453850848504,58396583,114535724,23.158177273671857,29.77990673328172,0.01,0.11681641566529041,0.4214975643527845,0.06621729459609864,0.25148594726794044,black,+0%,0.42,0.42,-1.29060197288027,0 → 0,-1.46 → -1.21,0.25,+0.25 (-1.46 → -1.21),"Africa
+0.25 (-1.46 → -1.21)",-1.5013507550566623,-1.0798531907038778,logratio,% of S_EUR4
Morocco,Africa,1990,2023,0.11906330834119193,0.18121140928586335,24375508,37712463,23.158177273671857,29.77990673328172,0.01,0.06214810094467142,0.42000900226509463,0.06621729459609864,0.25148594726794044,black,+0%,0.42,0.42,-1.9180954233342562,0 → 0,-1.46 → -1.21,0.25,+0.25 (-1.46 → -1.21),"Africa
+0.25 (-1.46 → -1.21)",-2.1280999244668037,-1.7080909222017089,logratio,% of S_EUR4
Azerbaijan,ex-USSR/Balkans,1990,2023,0.2890900992178541,0.43283498467500303,7231035,10318161,72.04944182228695,68.11927511605738,0.01,0.14374488545714892,0.40361815609377366,-0.03930166706229571,-0.056092360868590777,black,+0%,0.4,0.4,-1.0392077994109967,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-1.2410168774578836,-0.8373987213641099,logratio,% of S_EUR4
Costa Rica,Latin America,1990,2023,0.33424805951494885,0.4904107856420584,3121652,5105469,36.89436943552604,42.44363843027909,0.01,0.15616272612710957,0.38335996746548007,0.055492689947530496,0.14011809164718403,black,+0%,0.38,0.38,-0.9041918847742522,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.0958718685069921,-0.7125119010415122,logratio,% of S_EUR4
Colombia,Latin America,1990,2023,0.27071886348569324,0.3909083119436707,32440020,52321104,36.89436943552604,42.44363843027909,0.01,0.12018944845797747,0.3673921578872817,0.055492689947530496,0.14011809164718403,black,+0%,0.37,0.37,-1.1229783217467177,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.3066744006903586,-0.9392822428030769,logratio,% of S_EUR4
Latvia,CEE,1990,2023,0.5535716589840526,0.7957626178883312,2660082,1882336,48.019362668844586,85.02747482914211,0.01,0.24219095890427866,0.362909713673778,0.37008112160297524,0.571370119043007,black,+0%,0.36,0.36,-0.40990921318394435,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.5913640700208334,-0.2284543563470553,logratio,% of S_EUR4
Slovakia,CEE,1990,2023,0.5461197197843056,0.7705305978136852,5266022,5518008,48.019362668844586,85.02747482914211,0.01,0.22441087802937953,0.34424114689164803,0.37008112160297524,0.571370119043007,black,+0%,0.34,0.34,-0.4327964868226814,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.6049170602685054,-0.26067591337685736,logratio,% of S_EUR4
Tunisia,Africa,1990,2023,0.1797876790425508,0.2515463401102255,8324459,12200387,23.158177273671857,29.77990673328172,0.01,0.07175866106767467,0.3358506336923623,0.06621729459609864,0.25148594726794044,black,+0%,0.34,0.34,-1.5480533683499424,0 → 0,-1.46 → -1.21,0.25,+0.25 (-1.46 → -1.21),"Africa
+0.25 (-1.46 → -1.21)",-1.7159786851961236,-1.3801280515037613,logratio,% of S_EUR4
"North
Macedonia",ex-USSR/Balkans,1990,2023,0.3359646988141148,0.46341994570181333,2063645,1831749,72.04944182228695,68.11927511605738,0.01,0.12745524688769855,0.321627561765716,-0.03930166706229571,-0.056092360868590777,black,+0%,0.32,0.32,-0.9299354067088137,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-1.0907491875916717,-0.7691216258259558,logratio,% of S_EUR4
Bulgaria,CEE,1990,2023,0.4960550093073685,0.6738177040657329,8822320,6795757,48.019362668844586,85.02747482914211,0.01,0.17776269475836443,0.30627277914687895,0.37008112160297524,0.571370119043007,black,+0%,0.31,0.31,-0.5479320629717405,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.7010684525451799,-0.394795673398301,logratio,% of S_EUR4
Slovenia,CEE,1990,2023,0.7263086493433564,0.970902953101302,1997968,2118353,48.019362668844586,85.02747482914211,0.01,0.24459430375794566,0.29025145666737584,0.37008112160297524,0.571370119043007,black,+0%,0.29,0.29,-0.17465448933213387,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.31978021766582176,-0.02952876099844597,logratio,% of S_EUR4
Georgia,ex-USSR/Balkans,1990,2023,0.3259771115209067,0.43460697726035175,5448811,3807436,72.04944182228695,68.11927511605738,0.01,0.10862986573944505,0.2876149532918349,-0.03930166706229571,-0.056092360868590777,black,+0%,0.29,0.29,-0.9771206334929219,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-1.1209281101388393,-0.8333131568470045,logratio,% of S_EUR4
Hungary,CEE,1990,2023,0.5996867336851938,0.7798098050594588,10381231,9686418,48.019362668844586,85.02747482914211,0.01,0.1801230713742651,0.2626426419382434,0.37008112160297524,0.571370119043007,black,+0%,0.26,0.26,-0.38002654966870697,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.5113478706378286,-0.24870522869958536,logratio,% of S_EUR4
Czechia,CEE,1990,2023,0.7433071947756771,0.9610224918268878,10301937,10809674,48.019362668844586,85.02747482914211,0.01,0.21771529705121073,0.2568884021140742,0.37008112160297524,0.571370119043007,black,+0%,0.26,0.26,-0.16820166673622217,0 → 1,-0.73 → -0.16,0.57,+0.57 (-0.73 → -0.16),"CEE
+0.57 (-0.73 → -0.16)",-0.29664586779325924,-0.039757465679185096,logratio,% of S_EUR4
Ecuador,Latin America,1990,2023,0.2304462212580134,0.29290761206603577,10473624,17980034,36.89436943552604,42.44363843027909,0.01,0.06246139080802238,0.23983972031275144,0.055492689947530496,0.14011809164718403,black,+0%,0.24,0.24,-1.3478178970251256,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.4677377571815013,-1.2278980368687498,logratio,% of S_EUR4
Kazakhstan,ex-USSR/Balkans,1990,2023,0.5187142059841081,0.6489717347317333,17154015,20330063,72.04944182228695,68.11927511605738,0.01,0.1302575287476252,0.22403609507274475,-0.03930166706229571,-0.056092360868590777,black,+0%,0.22,0.22,-0.5443841627940642,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-0.6564022103304366,-0.43236611525769186,logratio,% of S_EUR4
Paraguay,Latin America,1990,2023,0.26895686981184996,0.3194168833407082,4035697,6844101,36.89436943552604,42.44363843027909,0.01,0.05046001352885826,0.17194606246043506,0.055492689947530496,0.14011809164718403,black,+0%,0.17,0.17,-1.2272312162770875,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.313204247507305,-1.14125818504687,logratio,% of S_EUR4
Argentina,Latin America,1990,2023,0.45901472663757825,0.5419046015871122,32755859,45538356,36.89436943552604,42.44363843027909,0.01,0.08288987494953393,0.16600768039226022,0.055492689947530496,0.14011809164718403,black,+0%,0.17,0.17,-0.6956691450624176,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-0.7786729852585477,-0.6126653048662876,logratio,% of S_EUR4
Brazil,Latin America,1990,2023,0.340720165154426,0.377198107531969,149143183,211140678,36.89436943552604,42.44363843027909,0.01,0.03647794237754298,0.10170902326254987,0.055492689947530496,0.14011809164718403,black,+0%,0.1,0.1,-1.0258392570141797,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.0766937686454545,-0.9749847453829047,logratio,% of S_EUR4
"South
Africa",Africa,1990,2023,0.26938914932373376,0.28678388899878565,40746216,63212339,23.158177273671857,29.77990673328172,0.01,0.017394739675051896,0.06257194613812364,0.06621729459609864,0.25148594726794044,black,+0%,0.06,0.06,-1.2803123199427118,0 → 0,-1.46 → -1.21,0.25,+0.25 (-1.46 → -1.21),"Africa
+0.25 (-1.46 → -1.21)",-1.3115982930117736,-1.24902634687365,logratio,% of S_EUR4
Algeria,Africa,1990,2023,0.31609072519821524,0.31652583784625443,25375759,46164169,23.158177273671857,29.77990673328172,0.01,4.3511264803919314e-4,0.0013755969794961866,0.06621729459609864,0.25148594726794044,black,+0%,0,0,-1.1510382030546038,0 → 0,-1.46 → -1.21,0.25,+0.25 (-1.46 → -1.21),"Africa
+0.25 (-1.46 → -1.21)",-1.151726001544352,-1.1503504045648556,logratio,% of S_EUR4
Mexico,Latin America,1990,2023,0.47770209998817104,0.45680763829154053,82820134,129739713,36.89436943552604,42.44363843027909,0.01,-0.020894461696630506,-0.04472493692024313,0.055492689947530496,0.14011809164718403,red,0%,-0.04,-0.04,-0.7611304310162917,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-0.7387679625561702,-0.7834928994764133,logratio,% of S_EUR4
Russia,ex-USSR/Balkans,1990,2023,0.8647524163879358,0.8213930865575059,148979487,145440454,72.04944182228695,68.11927511605738,0.01,-0.043359329830429894,-0.051441457303536116,-0.03930166706229571,-0.056092360868590777,red,0%,-0.05,-0.05,-0.17103276550085983,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-0.14531203684909175,-0.19675349415262788,logratio,% of S_EUR4
Iran,Asia,1990,2023,0.36695004655783814,0.33708279894898935,58380046,90608663,8.699555067922809,47.88037181888109,0.01,-0.02986724760884879,-0.08489713148381095,0.3918081675095828,1.7054337635657182,red,0%,-0.08,-0.08,-1.0449781188550986,0 → 0,-2.44 → -0.74,1.71,+1.71 (-2.44 → -0.74),"Asia
+1.71 (-2.44 → -0.74)",-1.002529553113193,-1.0874266845970042,logratio,% of S_EUR4
Jamaica,Latin America,1990,2023,0.255111670517253,0.21061660561572365,2379829,2839729,36.89436943552604,42.44363843027909,0.01,-0.044495064901529324,-0.19166192722598335,0.055492689947530496,0.14011809164718403,red,0%,-0.19,-0.19,-1.4618848697001852,0 → 0,-1 → -0.86,0.14,+0.14 (-1 → -0.86),"Latin America
+0.14 (-1 → -0.86)",-1.3660539060871935,-1.5577158333131769,logratio,% of S_EUR4
Moldova,ex-USSR/Balkans,1990,2023,0.4488429239200178,0.3322822117065219,4451100,3067017,72.04944182228695,68.11927511605738,0.01,-0.1165607122134959,-0.30068834806641537,-0.03930166706229571,-0.056092360868590777,red,0%,-0.3,-0.3,-0.9514264618472015,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-0.8010822878139938,-1.1017706358804091,logratio,% of S_EUR4
Ukraine,ex-USSR/Balkans,1990,2023,0.6603292538697846,0.35461935384201754,52054034,37732781,72.04944182228695,68.11927511605738,0.01,-0.30570990002776705,-0.6216936086127053,-0.03930166706229571,-0.056092360868590777,red,0%,-0.62,-0.62,-0.7258635031623646,1 → 1,-0.33 → -0.38,-0.06,-0.06 (-0.33 → -0.38),"ex-USSR/Balkans
-0.06 (-0.33 → -0.38)",-0.4150166988560119,-1.0367103074687172,logratio,% of S_EUR4
China,Asia,1990,2023,0.12491931894926918,1.0869545376665735,1153582668,1422584878,23.579628005637904,112.80930096870173,0.01,0.9620352187173042,2.163466982067813,0.8922967296306383,1.5653156719185342,black,+1%,2.16,2.16,-0.9983537074432738,0 → 1,-1.44 → 0.12,1.57,+1.57 (-1.44 → 0.12),"Asia
+1.57 (-1.44 → 0.12)",-2.0800871984771803,0.0833797835906327,logratio,% of LAT_AM
Poland,CEE,1990,2023,0.9674553487001051,2.083080828893067,38055404,38762796,130.0147564155215,200.33031562271518,0.01,1.115625480192962,0.7669339719608627,0.7031555920719368,0.4323196274039618,black,+1%,0.77,0.77,0.3503809796228694,1 → 2,0.26 → 0.69,0.43,+0.43 (0.26 → 0.69),"CEE
+0.43 (0.26 → 0.69)",-0.03308600635756192,0.7338479656033007,logratio,% of LAT_AM
"South
Korea",Asia,1990,2023,1.2143567325270193,2.45357694778493,44081380,51748695,23.579628005637904,112.80930096870173,0.01,1.2392202152579108,0.7033324401704493,0.8922967296306383,1.5653156719185342,black,+1%,0.7,0.7,0.5458807184264519,0 → 1,-1.44 → 0.12,1.57,+1.57 (-1.44 → 0.12),"Asia
+1.57 (-1.44 → 0.12)",0.19421449834122728,0.8975469385116766,logratio,% of LAT_AM
Serbia,ex-USSR/Balkans,1995,2023,0.6137823972103026,1.1405189611020845,7823230,6773156,195.23458503243415,160.49348650435547,0.01,0.5267365638917819,0.6195982034458387,-0.3474109852807868,-0.19594847648598643,black,+1%,0.62,0.62,-0.17831571386490153,2 → 2,0.67 → 0.47,-0.2,-0.2 (0.67 → 0.47),"ex-USSR/Balkans
-0.2 (0.67 → 0.47)",-0.4881148155878209,0.1314833878580178,logratio,% of LAT_AM
Malaysia,Asia,1990,2023,0.873842945003145,1.606217843656012,17833124,35126249,23.579628005637904,112.80930096870173,0.01,0.732374898652867,0.6087368662139779,0.8922967296306383,1.5653156719185342,black,+1%,0.61,0.61,0.16951381684024391,0 → 1,-1.44 → 0.12,1.57,+1.57 (-1.44 → 0.12),"Asia
+1.57 (-1.44 → 0.12)",-0.13485461626674503,0.4738822499472329,logratio,% of LAT_AM
Estonia,CEE,1990,2023,1.1969084350245864,2.017125722842315,1570254,1367143,130.0147564155215,200.33031562271518,0.01,0.8202172878177285,0.5219316603668016,0.7031555920719368,0.4323196274039618,black,+1%,0.52,0.52,0.4407077584486762,1 → 2,0.26 → 0.69,0.43,+0.43 (0.26 → 0.69),"CEE
+0.43 (0.26 → 0.69)",0.17974192826527538,0.7016735886320771,logratio,% of LAT_AM
Croatia,CEE,1995,2023,1.2189481267152171,2.04174514932477,4619314,3895973,130.0147564155215,200.33031562271518,0.01,0.8227970226095529,0.5158166118819651,0.7031555920719368,0.4323196274039618,black,+1%,0.52,0.52,0.45589660156848355,1 → 2,0.26 → 0.69,0.43,+0.43 (0.26 → 0.69),"CEE
+0.43 (0.26 → 0.69)",0.197988295627501,0.7138049075094661,logratio,% of LAT_AM
Thailand,Asia,1990,2023,0.6429891656346657,1.0149494749885966,54738282,71702397,23.579628005637904,112.80930096870173,0.01,0.3719603093539309,0.4564662375176919,0.8922967296306383,1.5653156719185342,black,+0%,0.46,0.46,-0.21339428584043582,0 → 1,-1.44 → 0.12,1.57,+1.57 (-1.44 → 0.12),"Asia
+1.57 (-1.44 → 0.12)",-0.44162740459928174,0.01483883291841008,logratio,% of LAT_AM
Romania,CEE,1990,2023,1.2450922757381049,1.9427840942250312,22939481,19118433,130.0147564155215,200.33031562271518,0.01,0.6976918184869263,0.4449124001903474,0.7031555920719368,0.4323196274039618,black,+1%,0.44,0.44,0.44166584432403,1 → 2,0.26 → 0.69,0.43,+0.43 (0.26 → 0.69),"CEE
+0.43 (0.26 → 0.69)",0.21920964422885622,0.6641220444192037,logratio,% of LAT_AM
Lithuania,CEE,1990,2023,1.439489890396802,2.0682205556996762,3694967,2854061,130.0147564155215,200.33031562271518,0.01,0.6287306653028741,0.36239979460247973,0.7031555920719368,0.4323196274039618,black,+1%,0.36,0.36,0.5454887053503553,1 → 2,0.26 → 0.69,0.43,+0.43 (0.26 → 0.69),"CEE
+0.43 (0.26 → 0.69)",0.36428880804911545,0.7266886026515952,logratio,% of LAT_AM
Belarus,ex-USSR/Balkans,1990,2023,0.9391486845801484,1.3186447748068013,10186209,9115626,195.23458503243415,160.49348650435547,0.01,0.37949609022665287,0.3393859922160779,-0.3474109852807868,-0.19594847648598643,black,+0%,0.34,0.34,0.10691152733498464,2 → 2,0.67 → 0.47,-0.2,-0.2 (0.67 → 0.47),"ex-USSR/Balkans
-0.2 (0.67 → 0.47)",-0.06278146877305427,0.27660452344302355,logratio,% of LAT_AM
Israel,Asia,1990,2023,1.7326797429151108,2.3708638457535067,4544949,9256261,23.579628005637904,112.80930096870173,0.01,0.6381841028383959,0.31358518620027964,0.8922967296306383,1.5653156719185342,black,+1%,0.31,0.31,0.7064617875149888,0 → 1,-1.44 → 0.12,1.57,+1.57 (-1.44 → 0.12),"Asia
+1.57 (-1.44 → 0.12)",0.5496691944148491,0.8632543806151286,logratio,% of LAT_AM
Egypt,Africa,1990,2023,0.6039647047199437,0.800226836449886,58396583,114535724,62.7688658946765,70.16341632021086,0.01,0.19626213172994234,0.28137947270560054,0.07394550425534355,0.11136785562075652,black,+0%,0.28,0.28,-0.36354978229609825,1 → 1,-0.47 → -0.35,0.11,+0.11 (-0.47 → -0.35),"Africa
+0.11 (-0.47 → -0.35)",-0.5042395186488985,-0.22286004594329797,logratio,% of LAT_AM
Morocco,Africa,1990,2023,0.3227140351300987,0.4269459829263554,24375508,37712463,62.7688658946765,70.16341632021086,0.01,0.10423194779625666,0.27989091061791094,0.07394550425534355,0.11136785562075652,black,+0%,0.28,0.28,-0.9910432327500844,1 → 1,-0.47 → -0.35,0.11,+0.11 (-0.47 → -0.35),"Africa
+0.11 (-0.47 → -0.35)",-1.1309886880590398,-0.851097777441129,logratio,% of LAT_AM
Azerbaijan,ex-USSR/Balkans,1990,2023,0.7835615668213202,1.0197876541286823,7231035,10318161,195.23458503243415,160.49348650435547,0.01,0.23622608730736216,0.2635000644465897,-0.3474109852807868,-0.19594847648598643,black,+0%,0.26,0.26,-0.11215560882682492,2 → 2,0.67 → 0.47,-0.2,-0.2 (0.67 → 0.47),"ex-USSR/Balkans
-0.2 (0.67 → 0.47)",-0.24390564105011975,0.019594423396469912,logratio,% of LAT_AM
