megye,telepules,nevjegyzeken,szavazo,ervenyes,MKKP,TISZA,Mi_Hazank,DK,FIDESZ_KDNP,reszvetel_pct,TISZA_pct,FIDESZ_KDNP_pct,Mi_Hazank_pct,DK_pct,MKKP_pct,gyoztes
Bács-Kiskun,Hajós,2222,1747,1733,8,898,113,5,626,78.6229,51.8177,36.1223,6.5205,0.2885,0.4616,TISZA
Bács-Kiskun,Harkakötöny,609,510,509,5,204,57,7,236,83.7438,40.0786,46.3654,11.1984,1.3752,0.9823,FIDESZ_KDNP
Bács-Kiskun,Harta,2602,2116,2085,4,1159,87,40,657,81.3221,55.5875,31.5108,4.1727,1.9185,0.1918,TISZA
Bács-Kiskun,Helvécia,4033,3204,3187,44,1653,248,21,1221,79.4446,51.867,38.3119,7.7816,0.6589,1.3806,TISZA
Bács-Kiskun,Hercegszántó,1449,997,993,7,443,72,1,440,68.8061,44.6123,44.3102,7.2508,0.1007,0.7049,TISZA
Bács-Kiskun,Homokmégy,1016,773,768,6,408,45,19,290,76.0827,53.125,37.7604,5.8594,2.474,0.7812,TISZA
Bács-Kiskun,Imrehegy,471,347,341,0,119,38,2,181,73.673,34.8974,53.0792,11.1437,0.5865,0.0,FIDESZ_KDNP
Bács-Kiskun,Izsák,4443,3316,3298,31,1445,232,17,1564,74.6343,43.8144,47.4227,7.0346,0.5155,0.94,FIDESZ_KDNP
Bács-Kiskun,Jakabszállás,2129,1720,1703,21,771,138,10,763,80.7891,45.273,44.8033,8.1033,0.5872,1.2331,TISZA
Bács-Kiskun,Jánoshalma,6424,4525,4498,14,2382,368,41,1678,70.439,52.9569,37.3055,8.1814,0.9115,0.3112,TISZA
Bács-Kiskun,Jászszentlászló,1940,1520,1513,10,731,121,15,636,78.3505,48.3146,42.0357,7.9974,0.9914,0.6609,TISZA
Bács-Kiskun,Kalocsa,11489,11561,11471,69,7460,541,244,3123,100.6267,65.0336,27.2252,4.7162,2.1271,0.6015,TISZA
Bács-Kiskun,Kaskantyú,737,566,550,3,211,33,4,298,76.7978,38.3636,54.1818,6.0,0.7273,0.5455,FIDESZ_KDNP
Bács-Kiskun,Katymár,1263,804,795,3,339,40,10,396,63.658,42.6415,49.8113,5.0314,1.2579,0.3774,FIDESZ_KDNP
Bács-Kiskun,Kecel,6200,4729,4646,25,2099,376,21,2033,76.2742,45.1786,43.7581,8.093,0.452,0.5381,TISZA
Bács-Kiskun,Kecskemét,80984,69970,69671,730,41551,4167,681,22477,86.3998,59.6389,32.2616,5.981,0.9775,1.0478,TISZA
Bács-Kiskun,Kelebia,1889,1309,1299,5,565,156,9,563,69.2959,43.495,43.341,12.0092,0.6928,0.3849,TISZA
Bács-Kiskun,Kerekegyháza,4941,3903,3885,29,1818,320,22,1694,78.9921,46.7954,43.6036,8.2368,0.5663,0.7465,TISZA
Bács-Kiskun,Kiskunfélegyháza,22312,19454,19363,150,11120,1086,175,6818,87.1907,57.4291,35.2115,5.6086,0.9038,0.7747,TISZA
Bács-Kiskun,Kiskunhalas,20122,17695,17528,91,9620,1460,205,6129,87.9386,54.8836,34.9669,8.3295,1.1696,0.5192,TISZA
Bács-Kiskun,Kiskunmajsa,8334,6102,6048,33,2854,410,54,2659,73.2181,47.1892,43.9649,6.7791,0.8929,0.5456,TISZA
Bács-Kiskun,Kiskőrös,10520,8535,8487,44,3555,618,82,4106,81.1312,41.8876,48.3799,7.2817,0.9662,0.5184,FIDESZ_KDNP
Bács-Kiskun,Kisszállás,1806,1312,1306,9,547,147,20,583,72.6467,41.8836,44.6401,11.2557,1.5314,0.6891,FIDESZ_KDNP
Bács-Kiskun,Kunadacs,1096,837,830,1,316,61,9,443,76.3686,38.0723,53.3735,7.3494,1.0843,0.1205,FIDESZ_KDNP
Bács-Kiskun,Kunbaja,1115,720,714,1,347,37,8,303,64.574,48.5994,42.437,5.1821,1.1204,0.1401,TISZA
Bács-Kiskun,Kunbaracs,527,404,401,3,165,33,2,198,76.6603,41.1471,49.3766,8.2294,0.4988,0.7481,FIDESZ_KDNP
Bács-Kiskun,Kunfehértó,1755,1401,1393,11,765,135,20,462,79.8291,54.9174,33.1658,9.6913,1.4358,0.7897,TISZA
Bács-Kiskun,Kunpeszér,618,497,497,1,225,40,5,225,80.4207,45.2716,45.2716,8.0483,1.006,0.2012,TISZA
Bács-Kiskun,Kunszentmiklós,6232,4837,4796,21,1864,319,43,2542,77.6155,38.8657,53.0025,6.6514,0.8966,0.4379,FIDESZ_KDNP
Bács-Kiskun,Kunszállás,1369,1119,1115,5,596,86,4,424,81.7385,53.4529,38.0269,7.713,0.3587,0.4484,TISZA
Bács-Kiskun,Kéleshalom,326,213,213,4,97,21,2,87,65.3374,45.5399,40.8451,9.8592,0.939,1.8779,TISZA
Bács-Kiskun,Kömpöc,537,423,421,0,157,39,5,220,78.7709,37.2922,52.2565,9.2637,1.1876,0.0,FIDESZ_KDNP
Bács-Kiskun,Ladánybene,1352,1001,992,9,427,81,6,469,74.0385,43.0444,47.2782,8.1653,0.6048,0.9073,FIDESZ_KDNP
Bács-Kiskun,Lajosmizse,8835,6594,6545,74,2927,537,30,2957,74.635,44.7212,45.1795,8.2047,0.4584,1.1306,FIDESZ_KDNP
Bács-Kiskun,Lakitelek,3844,3019,3003,25,1447,209,31,1290,78.538,48.1851,42.957,6.9597,1.0323,0.8325,TISZA
Bács-Kiskun,Madaras,2155,1406,1393,8,706,85,13,581,65.2436,50.682,41.7085,6.1019,0.9332,0.5743,TISZA
Bács-Kiskun,Miske,1201,863,855,4,373,42,12,408,71.8568,43.6257,47.7193,4.9123,1.4035,0.4678,FIDESZ_KDNP
Bács-Kiskun,Mátételke,394,247,242,3,86,20,1,132,62.6904,35.5372,54.5455,8.2645,0.4132,1.2397,FIDESZ_KDNP
Bács-Kiskun,Mélykút,3711,2585,2550,17,1303,218,16,992,69.6578,51.098,38.902,8.549,0.6275,0.6667,TISZA
Bács-Kiskun,Móricgát,323,264,262,3,111,28,2,118,81.7337,42.3664,45.0382,10.687,0.7634,1.145,FIDESZ_KDNP
Bács-Kiskun,Nagybaracska,1676,1174,1161,2,488,80,8,572,70.0477,42.0327,49.2679,6.8906,0.6891,0.1723,FIDESZ_KDNP
Bács-Kiskun,Nemesnádudvar,1351,1001,983,3,423,50,2,344,74.0933,43.0315,34.9949,5.0865,0.2035,0.3052,TISZA
Bács-Kiskun,Nyárlőrinc,1814,1462,1455,13,672,115,12,643,80.5954,46.1856,44.1924,7.9038,0.8247,0.8935,TISZA
Bács-Kiskun,Ordas,326,263,263,2,119,15,10,117,80.6748,45.2471,44.4867,5.7034,3.8023,0.7605,TISZA
Bács-Kiskun,Orgovány,2539,1889,1883,7,817,124,10,925,74.3994,43.3882,49.1237,6.5852,0.5311,0.3717,FIDESZ_KDNP
Bács-Kiskun,Petőfiszállás,1120,851,845,9,375,100,3,358,75.9821,44.3787,42.3669,11.8343,0.355,1.0651,TISZA
Bács-Kiskun,Pirtó,716,570,558,5,256,43,11,243,79.6089,45.8781,43.5484,7.7061,1.9713,0.8961,TISZA
Bács-Kiskun,Páhi,913,703,697,2,256,42,3,394,76.9989,36.7288,56.528,6.0258,0.4304,0.2869,FIDESZ_KDNP
Bács-Kiskun,Pálmonostora,1315,944,934,10,415,62,4,443,71.7871,44.4325,47.4304,6.6381,0.4283,1.0707,FIDESZ_KDNP
Bács-Kiskun,Rém,929,606,604,5,296,41,1,260,65.2314,49.0066,43.0464,6.7881,0.1656,0.8278,TISZA
Bács-Kiskun,Solt,4844,3692,3648,18,1821,235,44,1510,76.218,49.9178,41.3925,6.4419,1.2061,0.4934,TISZA
Bács-Kiskun,Soltszentimre,1030,759,749,6,282,61,6,394,73.6893,37.6502,52.6035,8.1442,0.8011,0.8011,FIDESZ_KDNP
Bács-Kiskun,Soltvadkert,5495,4325,4289,22,1912,315,32,1982,78.7079,44.5792,46.2112,7.3444,0.7461,0.5129,FIDESZ_KDNP
Bács-Kiskun,Szabadszállás,4649,3259,3246,20,1453,231,24,1516,70.1011,44.7628,46.7036,7.1165,0.7394,0.6161,FIDESZ_KDNP
Bács-Kiskun,Szakmár,867,662,655,7,375,40,8,222,76.3552,57.2519,33.8931,6.1069,1.2214,1.0687,TISZA
Bács-Kiskun,Szalkszentmárton,2319,1735,1725,16,755,126,15,813,74.8167,43.7681,47.1304,7.3043,0.8696,0.9275,FIDESZ_KDNP
Bács-Kiskun,Szank,1763,1306,1301,7,542,95,15,642,74.0783,41.6603,49.3467,7.3021,1.153,0.538,FIDESZ_KDNP
Bács-Kiskun,Szentkirály,1492,1259,1251,10,486,120,6,629,84.3834,38.8489,50.2798,9.5923,0.4796,0.7994,FIDESZ_KDNP
Bács-Kiskun,Szeremle,1051,793,792,2,348,50,6,371,75.452,43.9394,46.8434,6.3131,0.7576,0.2525,FIDESZ_KDNP
Bács-Kiskun,Sükösd,2797,2036,2017,9,907,180,16,874,72.7923,44.9678,43.3317,8.9241,0.7933,0.4462,TISZA
Bács-Kiskun,Tabdi,844,680,675,5,286,46,5,333,80.5687,42.3704,49.3333,6.8148,0.7407,0.7407,FIDESZ_KDNP
Bács-Kiskun,Tass,2196,1632,1622,7,588,111,7,908,74.3169,36.2515,55.9803,6.8434,0.4316,0.4316,FIDESZ_KDNP
Bács-Kiskun,Tataháza,881,608,604,4,290,41,7,261,69.0125,48.0132,43.2119,6.7881,1.1589,0.6623,TISZA
Bács-Kiskun,Tiszaalpár,3754,2724,2704,13,1263,153,22,1218,72.5626,46.7086,45.0444,5.6583,0.8136,0.4808,TISZA
Bács-Kiskun,Tiszakécske,8839,6843,6818,56,3210,412,47,3093,77.4183,47.0813,45.3652,6.0428,0.6894,0.8214,TISZA
Bács-Kiskun,Tiszaug,611,470,463,5,211,26,2,219,76.9231,45.5724,47.3002,5.6156,0.432,1.0799,FIDESZ_KDNP
Bács-Kiskun,Tompa,3397,2194,2186,10,965,205,20,985,64.5864,44.1446,45.0595,9.3779,0.9149,0.4575,FIDESZ_KDNP
Bács-Kiskun,Tázlár,1289,985,975,8,364,97,5,500,76.4158,37.3333,51.2821,9.9487,0.5128,0.8205,FIDESZ_KDNP
Bács-Kiskun,Uszód,696,531,524,0,249,28,10,237,76.2931,47.5191,45.229,5.3435,1.9084,0.0,TISZA
Bács-Kiskun,Vaskút,2574,1970,1904,8,879,93,14,778,76.5346,46.166,40.8613,4.8845,0.7353,0.4202,TISZA
Bács-Kiskun,Városföld,1646,1330,1330,15,584,98,15,618,80.8019,43.9098,46.4662,7.3684,1.1278,1.1278,FIDESZ_KDNP
Bács-Kiskun,Zsana,532,426,425,1,170,72,9,173,80.0752,40.0,40.7059,16.9412,2.1176,0.2353,FIDESZ_KDNP
Bács-Kiskun,Ágasegyháza,1474,1124,1120,4,458,124,6,528,76.2551,40.8929,47.1429,11.0714,0.5357,0.3571,FIDESZ_KDNP
Bács-Kiskun,Érsekcsanád,2197,1599,1589,9,712,155,9,695,72.7811,44.8081,43.7382,9.7546,0.5664,0.5664,TISZA
Bács-Kiskun,Érsekhalma,442,331,327,4,184,24,6,109,74.8869,56.2691,33.3333,7.3394,1.8349,1.2232,TISZA
Bács-Kiskun,Öregcsertő,566,416,414,3,210,31,9,153,73.4982,50.7246,36.9565,7.4879,2.1739,0.7246,TISZA
Bács-Kiskun,Újsolt,136,110,109,2,53,12,8,34,80.8824,48.6239,31.1927,11.0092,7.3394,1.8349,TISZA
Bács-Kiskun,Újtelek,269,225,224,0,90,13,0,121,83.6431,40.1786,54.0179,5.8036,0.0,0.0,FIDESZ_KDNP
Békés,Almáskamarás,607,420,407,1,184,16,2,177,69.1928,45.2088,43.4889,3.9312,0.4914,0.2457,TISZA
Békés,Battonya,3984,2634,2616,14,1342,130,22,1078,66.1145,51.2997,41.208,4.9694,0.841,0.5352,TISZA
Békés,Biharugra,666,531,530,2,188,21,2,311,79.7297,35.4717,58.6792,3.9623,0.3774,0.3774,FIDESZ_KDNP
Békés,Bucsa,1642,1194,1191,6,495,50,4,635,72.7162,41.5617,53.3165,4.1982,0.3359,0.5038,FIDESZ_KDNP
Békés,Békés,14223,13573,13435,87,7142,1062,95,4952,95.4299,53.1597,36.859,7.9047,0.7071,0.6476,TISZA
Békés,Békéscsaba,43404,38921,38731,285,23519,2615,498,11693,89.6715,60.724,30.1903,6.7517,1.2858,0.7358,TISZA
Békés,Békésszentandrás,2769,2240,2218,16,1250,154,16,778,80.8956,56.3571,35.0766,6.9432,0.7214,0.7214,TISZA
Békés,Békéssámson,1757,1261,1255,7,549,116,10,563,71.7701,43.745,44.8606,9.243,0.7968,0.5578,FIDESZ_KDNP
Békés,Bélmegyer,688,568,563,3,249,54,6,251,82.5581,44.2274,44.5826,9.5915,1.0657,0.5329,FIDESZ_KDNP
Békés,Csabacsűd,1342,1077,1072,10,530,81,8,439,80.2534,49.4403,40.9515,7.556,0.7463,0.9328,TISZA
Békés,Csabaszabadi,228,199,199,1,80,24,3,90,87.2807,40.201,45.2261,12.0603,1.5075,0.5025,FIDESZ_KDNP
Békés,Csanádapáca,1890,1335,1331,6,761,95,12,456,70.6349,57.1751,34.26,7.1375,0.9016,0.4508,TISZA
Békés,Csorvás,3669,2708,2697,11,1472,220,29,956,73.8076,54.5792,35.4468,8.1572,1.0753,0.4079,TISZA
Békés,Csárdaszállás,328,257,255,2,130,19,7,97,78.3537,50.9804,38.0392,7.451,2.7451,0.7843,TISZA
Békés,Doboz,3211,2406,2377,12,1183,116,20,978,74.9299,49.7686,41.1443,4.8801,0.8414,0.5048,TISZA
Békés,Dombegyház,1395,984,975,6,414,73,5,477,70.5376,42.4615,48.9231,7.4872,0.5128,0.6154,FIDESZ_KDNP
Békés,Dombiratos,382,293,289,0,134,11,0,144,76.7016,46.3668,49.827,3.8062,0.0,0.0,FIDESZ_KDNP
Békés,Dévaványa,5307,3910,3888,18,1772,269,26,1800,73.6763,45.5761,46.2963,6.9187,0.6687,0.463,FIDESZ_KDNP
Békés,Ecsegfalva,856,592,589,3,260,36,10,280,69.1589,44.1426,47.5382,6.1121,1.6978,0.5093,FIDESZ_KDNP
Békés,Elek,3429,2467,2444,13,1091,139,17,1097,71.9452,44.6399,44.8854,5.6874,0.6956,0.5319,FIDESZ_KDNP
Békés,Füzesgyarmat,4130,3163,3149,24,1812,176,25,1101,76.586,57.5421,34.9635,5.5891,0.7939,0.7621,TISZA
Békés,Gerendás,890,679,673,3,358,37,8,236,76.2921,53.1947,35.0669,5.4978,1.1887,0.4458,TISZA
Békés,Geszt,532,368,367,2,87,12,0,262,69.1729,23.7057,71.3896,3.2698,0.0,0.545,FIDESZ_KDNP
Békés,Gyomaendrőd,10062,7431,7392,53,3982,531,66,2696,73.8521,53.869,36.4719,7.1834,0.8929,0.717,TISZA
Békés,Gyula,22388,20959,20854,150,12398,1230,197,6697,93.6171,59.4514,32.1137,5.8981,0.9447,0.7193,TISZA
Békés,Gádoros,2730,1928,1910,15,937,135,25,784,70.6227,49.0576,41.0471,7.0681,1.3089,0.7853,TISZA
Békés,Hunya,471,353,350,1,160,23,7,159,74.9469,45.7143,45.4286,6.5714,2.0,0.2857,TISZA
Békés,Kamut,764,623,620,6,284,49,17,264,81.5445,45.8065,42.5806,7.9032,2.7419,0.9677,TISZA
Békés,Kardos,422,318,313,2,136,24,2,145,75.3555,43.4505,46.3259,7.6677,0.639,0.639,FIDESZ_KDNP
Békés,Kardoskút,614,473,471,4,262,37,11,157,77.0358,55.6263,33.3333,7.8556,2.3355,0.8493,TISZA
Békés,Kaszaper,1354,1032,1027,7,562,68,5,384,76.2186,54.7225,37.3905,6.6212,0.4869,0.6816,TISZA
Békés,Kertészsziget,268,192,191,2,89,8,2,90,71.6418,46.5969,47.1204,4.1885,1.0471,1.0471,FIDESZ_KDNP
Békés,Kevermes,1219,847,829,6,340,56,3,416,69.4832,41.0133,50.1809,6.7551,0.3619,0.7238,FIDESZ_KDNP
Békés,Kisdombegyház,318,213,210,2,83,9,2,113,66.9811,39.5238,53.8095,4.2857,0.9524,0.9524,FIDESZ_KDNP
Békés,Kondoros,3696,2828,2813,14,1507,184,31,1067,76.5152,53.5727,37.931,6.5411,1.102,0.4977,TISZA
Békés,Kunágota,1851,1214,1211,4,502,90,12,597,65.5862,41.4533,49.2981,7.4319,0.9909,0.3303,FIDESZ_KDNP
Békés,Kétegyháza,2715,1981,1959,13,1026,137,16,678,72.965,52.3737,34.6095,6.9934,0.8167,0.6636,TISZA
Békés,Kétsoprony,986,812,782,4,344,66,2,360,82.3529,43.9898,46.0358,8.4399,0.2558,0.5115,FIDESZ_KDNP
Békés,Körösladány,3172,2397,2380,6,1107,166,20,1073,75.5675,46.5126,45.084,6.9748,0.8403,0.2521,TISZA
Békés,Körösnagyharsány,410,270,266,0,92,18,1,149,65.8537,34.5865,56.015,6.7669,0.3759,0.0,FIDESZ_KDNP
Békés,Köröstarcsa,1841,1357,1353,14,628,99,17,593,73.7099,46.4154,43.8285,7.3171,1.2565,1.0347,TISZA
Békés,Körösújfalu,313,190,184,2,60,11,0,108,60.7029,32.6087,58.6957,5.9783,0.0,1.087,FIDESZ_KDNP
Békés,Kötegyán,1049,751,734,1,253,33,7,419,71.592,34.4687,57.0845,4.4959,0.9537,0.1362,FIDESZ_KDNP
Békés,Lőkösháza,1241,918,907,3,417,56,11,385,73.9726,45.9757,42.4476,6.1742,1.2128,0.3308,TISZA
Békés,Magyarbánhegyes,1466,1012,1000,3,441,57,9,479,69.0314,44.1,47.9,5.7,0.9,0.3,FIDESZ_KDNP
Békés,Magyardombegyház,160,101,100,0,35,6,5,54,63.125,35.0,54.0,6.0,5.0,0.0,FIDESZ_KDNP
Békés,Medgyesbodzás,689,491,454,2,228,43,0,176,71.2627,50.2203,38.7665,9.4714,0.0,0.4405,TISZA
Békés,Medgyesegyháza,2613,1904,1885,9,1001,178,13,679,72.8664,53.1034,36.0212,9.443,0.6897,0.4775,TISZA
Békés,Mezőberény,7462,5463,5394,52,2859,386,82,1934,73.2109,53.0033,35.8547,7.1561,1.5202,0.964,TISZA
Békés,Mezőgyán,701,519,516,3,229,9,6,261,74.0371,44.3798,50.5814,1.7442,1.1628,0.5814,FIDESZ_KDNP
Békés,Mezőhegyes,3608,2613,2593,8,1590,124,27,843,72.4224,61.3189,32.5106,4.7821,1.0413,0.3085,TISZA
Békés,Mezőkovácsháza,4214,3149,3126,13,1690,193,25,1187,74.7271,54.0627,37.9718,6.174,0.7997,0.4159,TISZA
Békés,Murony,905,734,726,3,414,31,6,271,81.105,57.0248,37.3278,4.27,0.8264,0.4132,TISZA
Békés,Méhkerék,1596,1270,1259,8,599,20,8,587,79.5739,47.5774,46.6243,1.5886,0.6354,0.6354,TISZA
Békés,Nagybánhegyes,912,670,665,1,327,36,3,277,73.4649,49.1729,41.6541,5.4135,0.4511,0.1504,TISZA
Békés,Nagykamarás,897,634,625,2,301,51,8,255,70.68,48.16,40.8,8.16,1.28,0.32,TISZA
Békés,Nagyszénás,3575,2703,2681,13,1457,169,28,1012,75.6084,54.3454,37.7471,6.3036,1.0444,0.4849,TISZA
Békés,Okány,1658,1173,1159,4,507,70,7,560,70.7479,43.7446,48.3175,6.0397,0.604,0.3451,FIDESZ_KDNP
Békés,Orosháza,20730,19018,18931,121,11885,1024,215,5644,91.7414,62.7806,29.8135,5.4091,1.1357,0.6392,TISZA
Békés,Pusztaföldvár,1186,845,843,6,415,64,5,344,71.2479,49.2289,40.8066,7.5919,0.5931,0.7117,TISZA
Békés,Pusztaottlaka,254,188,186,2,74,18,1,88,74.0157,39.7849,47.3118,9.6774,0.5376,1.0753,FIDESZ_KDNP
Békés,Sarkad,7257,5021,4968,23,2238,264,38,2348,69.1884,45.0483,47.2625,5.314,0.7649,0.463,FIDESZ_KDNP
Békés,Sarkadkeresztúr,1130,866,859,5,400,49,5,381,76.6372,46.5658,44.3539,5.7043,0.5821,0.5821,TISZA
Békés,Szabadkígyós,1907,1499,1494,16,795,95,17,569,78.6051,53.2129,38.0857,6.3588,1.1379,1.071,TISZA
Békés,Szarvas,11427,9017,8953,48,4822,578,67,3329,78.9096,53.859,37.1831,6.4559,0.7484,0.5361,TISZA
Békés,Szeghalom,6351,4903,4852,34,2735,305,44,1715,77.2004,56.3685,35.3462,6.2861,0.9068,0.7007,TISZA
Békés,Tarhos,601,449,447,2,205,32,0,208,74.7088,45.8613,46.5324,7.1588,0.0,0.4474,FIDESZ_KDNP
Békés,Telekgerendás,1184,957,949,11,472,76,7,372,80.8277,49.7366,39.1992,8.0084,0.7376,1.1591,TISZA
Békés,Tótkomlós,4290,3163,3139,21,1710,158,33,1158,73.7296,54.4759,36.8907,5.0335,1.0513,0.669,TISZA
Békés,Végegyháza,934,624,611,2,300,27,6,260,66.8094,49.0998,42.5532,4.419,0.982,0.3273,TISZA
Békés,Vésztő,4897,3452,3412,18,1464,174,16,1674,70.4921,42.9074,49.0621,5.0996,0.4689,0.5275,FIDESZ_KDNP
Békés,Zsadány,1120,830,824,4,335,37,10,411,74.1071,40.6553,49.8786,4.4903,1.2136,0.4854,FIDESZ_KDNP
Békés,Örménykút,240,187,182,2,71,9,3,96,77.9167,39.011,52.7473,4.9451,1.6484,1.0989,FIDESZ_KDNP
Békés,Újkígyós,3901,3020,2994,21,1515,200,35,1203,77.416,50.6012,40.1804,6.68,1.169,0.7014,TISZA
Békés,Újszalonta,75,50,50,0,17,6,1,26,66.6667,34.0,52.0,12.0,2.0,0.0,FIDESZ_KDNP
Csongrád-Csanád,Algyő,4219,3479,3467,22,2218,260,22,944,82.4603,63.9746,27.2282,7.4993,0.6346,0.6346,TISZA
Csongrád-Csanád,Ambrózfalva,353,274,273,2,139,10,2,116,77.6204,50.9158,42.4908,3.663,0.7326,0.7326,TISZA
Csongrád-Csanád,Apátfalva,2314,1634,1622,13,826,109,10,652,70.6137,50.9248,40.1973,6.7201,0.6165,0.8015,TISZA
Csongrád-Csanád,Baks,1475,1008,987,6,496,57,11,400,68.339,50.2533,40.5268,5.7751,1.1145,0.6079,TISZA
Csongrád-Csanád,Balástya,2589,1939,1934,21,973,179,21,740,74.8938,50.3102,38.2627,9.2554,1.0858,1.0858,TISZA
Csongrád-Csanád,Bordány,2602,2002,1986,20,1026,207,15,718,76.9408,51.6616,36.1531,10.423,0.7553,1.007,TISZA
Csongrád-Csanád,Csanytelek,2056,1457,1442,8,700,66,20,645,70.8658,48.5437,44.7295,4.577,1.387,0.5548,TISZA
Csongrád-Csanád,Csanádalberti,332,240,237,8,100,15,1,113,72.2892,42.1941,47.6793,6.3291,0.4219,3.3755,FIDESZ_KDNP
Csongrád-Csanád,Csanádpalota,2100,1474,1457,10,741,93,14,586,70.1905,50.8579,40.2196,6.383,0.9609,0.6863,TISZA
Csongrád-Csanád,Csengele,1422,1112,1104,4,508,90,3,498,78.1997,46.0145,45.1087,8.1522,0.2717,0.3623,TISZA
Csongrád-Csanád,Csongrád,12256,9790,9746,65,4958,844,97,3778,79.8792,50.8722,38.7646,8.66,0.9953,0.6669,TISZA
Csongrád-Csanád,Derekegyház,1061,852,846,5,474,71,17,279,80.3016,56.0284,32.9787,8.3924,2.0095,0.591,TISZA
Csongrád-Csanád,Deszk,3106,2588,2578,22,1687,155,25,688,83.3226,65.4383,26.6874,6.0124,0.9697,0.8534,TISZA
Csongrád-Csanád,Domaszék,3863,3023,3002,24,1509,282,27,1160,78.2552,50.2665,38.6409,9.3937,0.8994,0.7995,TISZA
Csongrád-Csanád,Dóc,558,418,416,6,189,35,0,183,74.9104,45.4327,43.9904,8.4135,0.0,1.4423,TISZA
Csongrád-Csanád,Eperjes,342,253,250,0,109,11,3,127,73.9766,43.6,50.8,4.4,1.2,0.0,FIDESZ_KDNP
Csongrád-Csanád,Felgyő,867,690,687,4,320,54,9,300,79.5848,46.5793,43.6681,7.8603,1.31,0.5822,TISZA
Csongrád-Csanád,Ferencszállás,511,409,407,5,262,26,5,109,80.0391,64.3735,26.7813,6.3882,1.2285,1.2285,TISZA
Csongrád-Csanád,Forráskút,1601,1294,1290,11,634,100,4,541,80.8245,49.1473,41.938,7.7519,0.3101,0.8527,TISZA
Csongrád-Csanád,Fábiánsebestyén,1509,1231,1227,6,696,72,19,434,81.5772,56.7237,35.3708,5.868,1.5485,0.489,TISZA
Csongrád-Csanád,Földeák,2414,1873,1862,18,1051,109,18,666,77.5891,56.4447,35.768,5.8539,0.9667,0.9667,TISZA
Csongrád-Csanád,Hódmezővásárhely,32659,29118,28984,184,18238,1689,195,8642,89.1577,62.9244,29.8165,5.8274,0.6728,0.6348,TISZA
Csongrád-Csanád,Királyhegyes,458,366,365,3,156,26,5,173,79.9127,42.7397,47.3973,7.1233,1.3699,0.8219,FIDESZ_KDNP
Csongrád-Csanád,Kistelek,5686,4412,4402,19,2487,285,43,1566,77.5941,56.497,35.5747,6.4743,0.9768,0.4316,TISZA
Csongrád-Csanád,Kiszombor,3018,2295,2288,12,1267,163,20,825,76.0437,55.3759,36.0577,7.1241,0.8741,0.5245,TISZA
Csongrád-Csanád,Klárafalva,401,298,295,3,147,21,7,117,74.3142,49.8305,39.661,7.1186,2.3729,1.0169,TISZA
Csongrád-Csanád,Kövegy,262,203,202,1,75,17,3,106,77.4809,37.1287,52.4752,8.4158,1.4851,0.495,FIDESZ_KDNP
Csongrád-Csanád,Kübekháza,1144,855,844,7,473,69,15,274,74.7378,56.0427,32.4645,8.1754,1.7773,0.8294,TISZA
Csongrád-Csanád,Magyarcsanád,985,698,692,11,247,52,1,375,70.8629,35.6936,54.1908,7.5145,0.1445,1.5896,FIDESZ_KDNP
Csongrád-Csanád,Makó,17440,13810,13605,87,7793,957,148,4497,79.1858,57.2804,33.054,7.0342,1.0878,0.6395,TISZA
Csongrád-Csanád,Maroslele,1651,1300,1296,10,633,90,21,542,78.7402,48.8426,41.821,6.9444,1.6204,0.7716,TISZA
Csongrád-Csanád,Mindszent,5119,3851,3834,23,1863,365,46,1535,75.2295,48.5915,40.0365,9.5201,1.1998,0.5999,TISZA
Csongrád-Csanád,Mártély,1016,864,863,6,453,75,4,325,85.0394,52.4913,37.6593,8.6906,0.4635,0.6952,TISZA
Csongrád-Csanád,Mórahalom,5195,4174,4141,33,2018,511,37,1540,80.3465,48.7322,37.1891,12.34,0.8935,0.7969,TISZA
Csongrád-Csanád,Nagylak,318,234,234,1,89,17,3,115,73.5849,38.0342,49.1453,7.265,1.2821,0.4274,FIDESZ_KDNP
Csongrád-Csanád,Nagymágocs,2103,1571,1555,18,825,129,25,558,74.7028,53.0547,35.8842,8.2958,1.6077,1.1576,TISZA
Csongrád-Csanád,Nagytőke,305,234,234,5,77,40,1,111,76.7213,32.906,47.4359,17.094,0.4274,2.1368,FIDESZ_KDNP
Csongrád-Csanád,Nagyér,355,224,224,1,103,29,2,89,63.0986,45.9821,39.7321,12.9464,0.8929,0.4464,TISZA
Csongrád-Csanád,Pitvaros,996,767,761,4,386,53,11,303,77.008,50.7227,39.816,6.9645,1.4455,0.5256,TISZA
Csongrád-Csanád,Pusztamérges,805,587,580,1,237,61,7,274,72.9193,40.8621,47.2414,10.5172,1.2069,0.1724,FIDESZ_KDNP
Csongrád-Csanád,Pusztaszer,1108,840,838,13,413,49,3,360,75.8123,49.284,42.9594,5.8473,0.358,1.5513,TISZA
Csongrád-Csanád,Ruzsa,1890,1421,1405,12,569,182,10,632,75.1852,40.4982,44.9822,12.9537,0.7117,0.8541,FIDESZ_KDNP
Csongrád-Csanád,Röszke,2831,2160,2149,18,1026,208,24,871,76.2981,47.7431,40.5305,9.6789,1.1168,0.8376,TISZA
Csongrád-Csanád,Szatymaz,4072,3143,3132,34,1706,291,40,1060,77.1857,54.47,33.8442,9.2912,1.2771,1.0856,TISZA
