year,telepules,ksh_kod,jogallas,megye,terulet_ha,lakonepesseg,lakasok
2010,Kisberzseny,29072,község,Veszprém,529,89,59
2010,Kisbeszterce,5722,község,Baranya,747,78,49
2010,Kisbodak,7816,község,Győr-Moson-Sopron,904,359,163
2010,Kisbucsa,21379,község,Zala,880,478,194
2010,Kisbudmér,22868,község,Baranya,572,119,47
2010,Kiscsécs,17349,község,Borsod-Abaúj-Zemplén,413,204,54
2010,Kiscsehi,16249,község,Zala,1143,173,106
2010,Kiscsősz,23700,község,Veszprém,904,128,85
2010,Kisdér,11183,község,Baranya,437,124,54
2010,Kisdobsza,33905,község,Baranya,995,242,103
2010,Kisdombegyház,18838,község,Békés,1261,457,279
2010,Kisdorog,17710,község,Tolna,2000,740,285
2010,Kisecset,33206,község,Nógrád,862,178,140
2010,Kisfalud,33695,község,Győr-Moson-Sopron,1510,756,314
2010,Kisfüzes,22460,község,Heves,481,134,88
2010,Kisgörbő,9812,község,Zala,659,190,105
2010,Kisgyalán,4826,község,Somogy,941,191,103
2010,Kisgyőr,22840,község,Borsod-Abaúj-Zemplén,7113,1691,640
2010,Kishajmás,6831,község,Baranya,1176,208,108
2010,Kisharsány,27021,község,Baranya,1293,563,195
2010,Kishartyán,33400,község,Nógrád,895,603,265
2010,Kisherend,16975,község,Baranya,692,184,81
2010,Kishódos,8509,község,Szabolcs-Szatmár-Bereg,892,99,35
2010,Kishuta,28875,község,Borsod-Abaúj-Zemplén,518,273,133
2010,Kisigmánd,20923,község,Komárom-Esztergom,1314,514,204
2010,Kisjakabfalva,12849,község,Baranya,662,119,82
2010,Kiskassa,19910,község,Baranya,1333,269,112
2010,Kiskinizs,3762,község,Borsod-Abaúj-Zemplén,718,338,130
2010,Kiskorpád,13781,község,Somogy,1695,899,347
2010,Kisköre,18281,város,Heves,6842,2818,1226
2010,Kiskőrös,9344,város,Bács-Kiskun,10223,14332,6783
2010,Kiskunfélegyháza,20297,város,Bács-Kiskun,25630,30640,14684
2010,Kiskunhalas,32434,város,Bács-Kiskun,22758,28862,12221
2010,Kiskunlacháza,10816,nagyközség,Pest,9350,9086,3373
2010,Kiskunmajsa,24396,város,Bács-Kiskun,22199,11745,5451
2010,Kiskutas,20312,község,Zala,469,178,86
2010,Kisláng,28990,község,Fejér,5306,2466,1023
2010,Kisléta,28477,község,Szabolcs-Szatmár-Bereg,2200,1874,574
2010,Kislippó,21616,község,Baranya,837,271,123
2010,Kislőd,30173,község,Veszprém,3818,1211,441
2010,Kismányok,6512,község,Tolna,543,359,133
2010,Kismarja,15477,község,Hajdú-Bihar,4716,1240,534
2010,Kismaros,33738,község,Pest,1211,2074,685
2010,Kisnamény,16036,község,Szabolcs-Szatmár-Bereg,1801,305,155
2010,Kisnána,12502,község,Heves,2260,1000,521
2010,Kisnémedi,5227,község,Pest,1383,716,306
2010,Kisnyárád,33215,község,Baranya,903,187,108
2010,Kisoroszi,29850,község,Pest,1094,962,412
2010,Kispalád,29300,község,Szabolcs-Szatmár-Bereg,1674,526,191
2010,Kispáli,16081,község,Zala,451,269,113
2010,Kispirit,4288,község,Veszprém,496,98,68
2010,Kisrákos,11147,község,Vas,1106,204,98
2010,Kisrécse,32726,község,Zala,342,174,104
2010,Kisrozvágy,11448,község,Borsod-Abaúj-Zemplén,834,140,87
2010,Kissikátor,14702,község,Borsod-Abaúj-Zemplén,1038,326,129
2010,Kissomlyó,5953,község,Vas,858,235,148
2010,Kistamási,12353,község,Baranya,438,138,44
2010,Kistapolca,3151,község,Baranya,357,202,72
2010,Kistarcsa,34157,város,Pest,1102,11435,3926
2010,Kistelek,31024,város,Csongrád,6919,7156,3410
2010,Kistokaj,12399,község,Borsod-Abaúj-Zemplén,976,2100,706
2010,Kistolmács,20941,község,Zala,1220,167,98
2010,Kistormás,3869,község,Tolna,1135,320,128
2010,Kistótfalu,10746,község,Baranya,1050,321,134
2010,Kisújszállás,25919,város,Jász-Nagykun-Szolnok,20527,11611,4769
2010,Kisunyom,2501,község,Vas,1000,420,176
2010,Kisvárda,9265,város,Szabolcs-Szatmár-Bereg,3591,16863,6937
2010,Kisvarsány,12672,község,Szabolcs-Szatmár-Bereg,1283,971,382
2010,Kisvásárhely,16364,község,Zala,435,55,38
2010,Kisvaszar,9548,község,Baranya,2035,327,120
2010,Kisvejke,31185,község,Tolna,1133,413,139
2010,Kiszombor,26666,nagyközség,Csongrád,6581,3912,1651
2010,Kiszsidány,15486,község,Vas,493,101,39
2010,Kisszállás,28158,község,Bács-Kiskun,9205,2518,1212
2010,Kisszékely,27766,község,Tolna,2830,324,222
2010,Kisszekeres,9751,község,Szabolcs-Szatmár-Bereg,1467,552,213
2010,Kisszentmárton,8651,község,Baranya,1486,268,111
2010,Kissziget,13055,község,Zala,707,146,95
2010,Kisszőlős,23001,község,Veszprém,649,148,72
2010,Klárafalva,8253,község,Csongrád,910,504,201
2010,Kocs,2510,község,Komárom-Esztergom,5826,2632,966
2010,Kocsér,32771,község,Pest,6728,1905,1012
2010,Kocsola,22433,község,Tolna,3334,1250,527
2010,Kocsord,7445,község,Szabolcs-Szatmár-Bereg,2547,2828,1032
2010,Kóka,31361,község,Pest,4436,4487,1716
2010,Kokad,17455,község,Hajdú-Bihar,1610,575,303
2010,Kolontár,30182,község,Veszprém,2172,769,265
2010,Komádi,2167,város,Hajdú-Bihar,14465,5373,2603
2010,Komárom,5449,város,Komárom-Esztergom,7019,19705,8260
2010,Komjáti,10612,község,Borsod-Abaúj-Zemplén,1108,284,143
2010,Komló,26408,város,Baranya,4655,25519,11221
2010,Komlódtótfalu,22336,község,Szabolcs-Szatmár-Bereg,697,110,62
2010,Komlósd,9858,község,Somogy,746,191,92
2010,Komlóska,16559,község,Borsod-Abaúj-Zemplén,2986,250,179
2010,Komoró,27146,község,Szabolcs-Szatmár-Bereg,1169,1300,461
2010,Kompolt,23995,község,Heves,2273,2136,790
2010,Kondó,32498,község,Borsod-Abaúj-Zemplén,1963,611,222
2010,Kondorfa,13028,község,Vas,2161,539,298
2010,Kondoros,10287,nagyközség,Békés,8184,5320,2527
2010,Kóny,11262,község,Győr-Moson-Sopron,2888,2626,1051
2010,Konyár,25964,község,Hajdú-Bihar,4170,2055,857
2010,Kópháza,6895,község,Győr-Moson-Sopron,873,2019,664
2010,Koppányszántó,21184,község,Tolna,2255,319,220
2010,Korlát,22956,község,Borsod-Abaúj-Zemplén,794,294,144
2010,Koroncó,24633,község,Győr-Moson-Sopron,2691,1974,688
2010,Kórós,8110,község,Baranya,1512,229,85
2010,Kosd,27687,község,Pest,3408,2516,901
2010,Kóspallag,24679,község,Pest,1277,792,306
2010,Kótaj,23728,község,Szabolcs-Szatmár-Bereg,2593,4520,1527
2010,Kovácshida,24226,község,Baranya,809,271,95
2010,Kovácsszénája,14517,község,Baranya,783,56,30
2010,Kovácsvágás,28547,község,Borsod-Abaúj-Zemplén,2113,633,238
2010,Kozárd,13842,község,Nógrád,644,159,131
2010,Kozármisleny,6336,város,Baranya,1445,5986,2041
2010,Kozmadombja,13082,község,Zala,763,59,33
2010,Köblény,25247,község,Baranya,804,239,106
2010,Köcsk,4190,község,Vas,1258,284,169
2010,Kökény,3540,község,Baranya,489,604,218
2010,Kőkút,13745,község,Somogy,2023,637,136
2010,Kölcse,16665,nagyközség,Szabolcs-Szatmár-Bereg,2824,1254,561
2010,Kölesd,10463,község,Tolna,3813,1562,613
2010,Kölked,17899,község,Baranya,6194,1080,414
2010,Kömlő,14535,község,Heves,4922,1811,678
2010,Kömlőd,7630,község,Komárom-Esztergom,2284,1225,384
2010,Kömörő,23612,község,Szabolcs-Szatmár-Bereg,1637,534,246
2010,Kömpöc,13806,község,Bács-Kiskun,2998,733,396
2010,Körmend,13532,város,Vas,5279,11924,5085
2010,Környe,30553,község,Komárom-Esztergom,4534,4452,1652
2010,Köröm,26602,község,Borsod-Abaúj-Zemplén,834,1382,355
2010,Kőröshegy,15510,község,Somogy,2170,1595,722
2010,Körösladány,11615,város,Békés,12379,4733,2038
2010,Körösnagyharsány,10764,község,Békés,1991,549,351
2010,Köröstarcsa,12900,község,Békés,6280,2544,1243
2010,Kőröstetétlen,32975,község,Pest,3265,842,365
2010,Körösújfalu,30164,község,Békés,2530,577,277
2010,Körösszakál,31130,község,Hajdú-Bihar,1502,819,391
2010,Körösszegapáti,8943,község,Hajdú-Bihar,4585,892,500
2010,Kőszárhegy,30650,község,Fejér,590,1630,582
2010,Kőszeg,16832,város,Vas,5466,12020,4625
2010,Kőszegdoroszló,5740,község,Vas,965,245,105
2010,Kőszegpaty,26046,község,Vas,1225,199,77
2010,Kőszegszerdahely,20109,község,Vas,737,491,203
2010,Kötcse,18148,község,Somogy,1954,501,236
2010,Kötegyán,6804,község,Békés,4295,1369,738
2010,Kőtelek,11235,község,Jász-Nagykun-Szolnok,4514,1597,867
2010,Kővágóörs,23454,község,Veszprém,2209,812,371
2010,Kővágószőlős,15538,község,Baranya,1825,1288,511
2010,Kővágótöttös,6992,község,Baranya,1394,326,123
2010,Kövegy,9955,község,Csongrád,971,397,254
2010,Köveskál,25858,község,Veszprém,1449,380,178
2010,Krasznokvajda,19576,község,Borsod-Abaúj-Zemplén,1144,472,202
2010,Kulcs,34209,község,Fejér,1673,2616,817
2010,Kunadacs,5856,község,Bács-Kiskun,8990,1593,772
2010,Kunágota,16045,község,Békés,6396,2654,1390
2010,Kunbaja,6044,község,Bács-Kiskun,3372,1516,757
2010,Kunbaracs,7728,község,Bács-Kiskun,5511,643,328
2010,Kuncsorba,5254,község,Jász-Nagykun-Szolnok,3363,613,305
2010,Kunfehértó,29027,község,Bács-Kiskun,7837,2064,911
2010,Kunhegyes,22567,város,Jász-Nagykun-Szolnok,14894,7705,3395
2010,Kunmadaras,23171,nagyközség,Jász-Nagykun-Szolnok,15355,5456,2085
2010,Kunpeszér,31918,község,Bács-Kiskun,7755,634,306
2010,Kunszállás,31893,község,Bács-Kiskun,2085,1650,751
2010,Kunszentmárton,32504,város,Jász-Nagykun-Szolnok,14365,8668,3975
2010,Kunszentmiklós,28130,város,Bács-Kiskun,17211,8680,3545
2010,Kunsziget,31626,község,Győr-Moson-Sopron,1788,1225,438
2010,Kup,26541,község,Veszprém,2478,459,179
2010,Kupa,18722,község,Borsod-Abaúj-Zemplén,784,147,79
2010,Kurd,20507,község,Tolna,3119,1223,508
2010,Kurityán,11819,község,Borsod-Abaúj-Zemplén,754,1701,605
2010,Kustánszeg,19479,község,Zala,1142,525,211
2010,Kutas,28857,község,Somogy,3655,1503,516
2010,Kutasó,19451,község,Nógrád,605,117,78
2010,Kübekháza,14410,község,Csongrád,2731,1537,593
2010,Külsősárd,32221,község,Zala,152,82,36
2010,Külsővat,16142,község,Veszprém,1931,780,266
2010,Küngös,4066,község,Veszprém,940,521,182
2010,Lábatlan,15255,város,Komárom-Esztergom,2635,5044,2096
2010,Lábod,28291,község,Somogy,6651,2055,750
2010,Lácacséke,20844,község,Borsod-Abaúj-Zemplén,1637,259,208
2010,Lad,16258,község,Somogy,2235,562,273
2010,Ladánybene,5786,község,Bács-Kiskun,4074,1701,802
2010,Ládbesenyő,26231,község,Borsod-Abaúj-Zemplén,1040,273,127
2010,Lajoskomárom,7506,nagyközség,Fejér,7567,2203,893
2010,Lajosmizse,17677,város,Bács-Kiskun,16466,11140,4903
2010,Lak,15857,község,Borsod-Abaúj-Zemplén,1976,615,209
2010,Lakhegy,33792,község,Zala,858,488,205
2010,Lakitelek,6202,nagyközség,Bács-Kiskun,5466,4451,1970
2010,Lakócsa,11040,község,Somogy,2532,577,269
2010,Lánycsók,33330,község,Baranya,2540,2583,877
2010,Lápafő,14605,község,Tolna,931,157,84
2010,Lapáncsa,6479,község,Baranya,436,205,77
2010,Laskod,21290,község,Szabolcs-Szatmár-Bereg,1359,979,416
2010,Lasztonya,3434,község,Zala,877,111,59
2010,Látrány,14863,község,Somogy,2231,1356,579
2010,Lázi,4376,község,Győr-Moson-Sopron,1679,572,239
2010,Leányfalu,30809,nagyközség,Pest,1537,3557,1164
2010,Leányvár,25487,község,Komárom-Esztergom,725,1715,650
2010,Lébény,33668,nagyközség,Győr-Moson-Sopron,8137,3223,1233
2010,Legénd,30395,község,Nógrád,1841,495,237
2010,Legyesbénye,11660,község,Borsod-Abaúj-Zemplén,2031,1576,630
2010,Léh,3531,község,Borsod-Abaúj-Zemplén,845,470,153
2010,Lénárddaróc,7038,község,Borsod-Abaúj-Zemplén,516,298,171
2010,Lendvadedes,27483,község,Zala,402,34,26
2010,Lendvajakabfa,11475,község,Zala,618,28,45
2010,Lengyel,24411,község,Tolna,2003,529,240
2010,Lengyeltóti,26675,város,Somogy,3957,3295,1241
2010,Lenti,12575,város,Zala,7380,8143,3396
2010,Lepsény,7269,nagyközség,Fejér,3908,3107,1197
2010,Lesencefalu,17570,község,Veszprém,719,314,153
2010,Lesenceistvánd,21962,község,Veszprém,864,974,389
2010,Lesencetomaj,17871,község,Veszprém,2408,1103,372
2010,Létavértes,5768,város,Hajdú-Bihar,11662,7119,2735
2010,Letenye,12122,város,Zala,4172,4189,1626
2010,Letkés,22682,község,Pest,2455,1157,456
2010,Levél,19239,község,Győr-Moson-Sopron,2491,1808,650
2010,Levelek,30979,nagyközség,Szabolcs-Szatmár-Bereg,2573,2912,957
2010,Libickozma,32355,község,Somogy,2297,35,52
2010,Lickóvadamos,3054,község,Zala,669,203,127
2010,Liget,17604,község,Baranya,1207,438,142
2010,Ligetfalva,28200,község,Zala,473,55,35
2010,Lipót,16221,község,Győr-Moson-Sopron,1609,661,250
2010,Lippó,22974,község,Baranya,1453,470,212
2010,Liptód,10038,község,Baranya,1499,209,145
2010,Lispeszentadorján,10889,község,Zala,914,306,177
2010,Liszó,25025,község,Zala,2591,412,166
2010,Litér,4552,község,Veszprém,1283,2026,707
2010,Litka,28219,község,Borsod-Abaúj-Zemplén,670,54,49
2010,Litke,4871,község,Nógrád,1816,843,364
2010,Lócs,29081,község,Vas,513,128,97
2010,Lókút,18856,község,Veszprém,1811,496,191
2010,Lónya,26091,község,Szabolcs-Szatmár-Bereg,3549,699,421
2010,Lórév,9140,község,Pest,988,312,126
2010,Lothárd,31389,község,Baranya,1046,251,111
2010,Lovas,5564,község,Veszprém,594,440,169
2010,Lovasberény,19114,község,Fejér,6062,2687,1108
2010,Lovászhetény,24624,község,Baranya,895,279,117
2010,Lovászi,28167,község,Zala,967,1211,590
2010,Lovászpatona,5087,község,Veszprém,4990,1137,520
2010,Lőkösháza,21209,község,Békés,5202,1812,831
2010,Lőrinci,30401,város,Heves,2353,6079,2317
2010,Lövő,31194,község,Győr-Moson-Sopron,1747,1433,523
2010,Lövőpetri,7995,község,Szabolcs-Szatmár-Bereg,926,459,220
2010,Lucfalva,20190,község,Nógrád,1410,626,234
2010,Ludányhalászi,2778,község,Nógrád,2120,1582,502
2010,Ludas,15796,község,Heves,1079,837,382
2010,Lukácsháza,14021,község,Vas,936,1055,387
2010,Lulla,10010,község,Somogy,1039,229,94
2010,Lúzsok,18865,község,Baranya,652,259,67
2010,Mád,3902,község,Borsod-Abaúj-Zemplén,3186,2187,1210
2010,Madaras,23357,község,Bács-Kiskun,4930,3051,1557
2010,Madocsa,29337,község,Tolna,4333,1898,842
2010,Maglóca,26444,község,Győr-Moson-Sopron,577,85,68
2010,Maglód,10922,város,Pest,2236,11639,3999
2010,Mágocs,6813,város,Baranya,4254,2472,972
2010,Magosliget,29984,község,Szabolcs-Szatmár-Bereg,518,251,94
2010,Magy,16629,község,Szabolcs-Szatmár-Bereg,2070,970,333
2010,Magyaralmás,27678,község,Fejér,2242,1501,573
2010,Magyaratád,10427,község,Somogy,1882,863,371
2010,Magyarbánhegyes,27906,község,Békés,3656,2437,1101
2010,Magyarbóly,25177,község,Baranya,1722,989,376
2010,Magyarcsanád,5962,község,Csongrád,4819,1514,752
2010,Magyardombegyház,11536,község,Békés,765,238,168
2010,Magyaregregy,29753,község,Baranya,2681,742,341
2010,Magyaregres,25371,község,Somogy,1440,657,211
2010,Magyarföld,8916,község,Zala,889,31,26
2010,Magyargéc,26967,község,Nógrád,1235,847,300
2010,Magyargencs,26374,község,Veszprém,3801,538,278
2010,Magyarhertelend,5430,község,Baranya,1616,655,260
2010,Magyarhomorog,3683,község,Hajdú-Bihar,3956,832,453
2010,Magyarkeresztúr,13912,község,Győr-Moson-Sopron,1674,437,227
2010,Magyarkeszi,6017,község,Tolna,3816,1233,643
2010,Magyarlak,3221,község,Vas,762,729,302
2010,Magyarlukafa,23542,község,Baranya,1297,78,50
2010,Magyarmecske,5412,község,Baranya,1195,315,113
2010,Magyarnádalja,27289,község,Vas,385,219,87
2010,Magyarnándor,32407,község,Nógrád,1867,1134,468
2010,Magyarpolány,20437,község,Veszprém,2697,1146,495
2010,Magyarsarlós,27067,község,Baranya,803,309,113
2010,Magyarszecsőd,17288,község,Vas,1126,437,195
2010,Magyarszék,22600,község,Baranya,1386,1101,383
2010,Magyarszentmiklós,2909,község,Zala,419,271,103
2010,Magyarszerdahely,13064,község,Zala,1622,515,171
2010,Magyarszombatfa,25423,község,Vas,1594,278,152
2010,Magyartelek,4385,község,Baranya,684,218,73
2010,Majosháza,10755,község,Pest,1142,1553,541
2010,Majs,27863,község,Baranya,3206,981,394
2010,Makád,4394,község,Pest,3177,1233,531
2010,Makkoshotyka,19600,község,Borsod-Abaúj-Zemplén,1041,897,310
2010,Maklár,27696,község,Heves,2801,2416,974
2010,Makó,7357,város,Csongrád,22923,24029,11433
2010,Malomsok,3610,község,Veszprém,2574,544,263
2010,Mályi,27395,község,Borsod-Abaúj-Zemplén,1128,4175,1373
2010,Mályinka,14915,község,Borsod-Abaúj-Zemplén,2421,490,237
2010,Mánd,2088,község,Szabolcs-Szatmár-Bereg,517,264,107
2010,Mándok,17826,város,Szabolcs-Szatmár-Bereg,2891,4301,1490
2010,Mánfa,33923,község,Baranya,2770,868,331
2010,Mány,23490,község,Fejér,4472,2382,780
2010,Maráza,29920,község,Baranya,970,188,108
2010,Marcalgergelyi,29294,község,Veszprém,776,408,176
2010,Marcali,18500,város,Somogy,10440,11664,4984
2010,Marcaltő,22220,község,Veszprém,2209,790,338
2010,Márfa,9450,község,Baranya,409,217,69
2010,Máriahalom,22637,község,Komárom-Esztergom,1085,672,240
2010,Máriakálnok,12283,község,Győr-Moson-Sopron,1548,1685,560
2010,Máriakéménd,14483,község,Baranya,1578,578,215
2010,Márianosztra,4570,község,Pest,2026,925,401
2010,Máriapócs,19655,város,Szabolcs-Szatmár-Bereg,2209,2079,729
2010,Markaz,16540,község,Heves,2561,1771,798
2010,Márkháza,14641,község,Nógrád,631,231,115
2010,Márkó,32212,község,Veszprém,3441,1152,393
2010,Markóc,16443,község,Baranya,579,54,36
2010,Markotabödöge,6770,község,Győr-Moson-Sopron,1629,446,242
2010,Maróc,2103,község,Zala,516,87,70
2010,Marócsa,15219,község,Baranya,1138,95,57
2010,Márok,20659,község,Baranya,1593,437,191
2010,Márokföld,31981,község,Zala,744,41,40
2010,Márokpapi,33224,község,Szabolcs-Szatmár-Bereg,2118,443,222
2010,Maroslele,10515,község,Csongrád,4656,2073,938
2010,Mártély,25733,község,Csongrád,3645,1352,568
2010,Martfű,2626,város,Jász-Nagykun-Szolnok,2308,6593,2924
2010,Martonfa,2228,község,Baranya,569,203,83
2010,Martonvásár,4659,város,Fejér,3125,5756,1960
2010,Martonyi,2024,község,Borsod-Abaúj-Zemplén,1757,400,182
2010,Mátészalka,18874,város,Szabolcs-Szatmár-Bereg,4140,17216,7034
2010,Mátételke,27809,község,Bács-Kiskun,2793,534,298
2010,Mátraballa,19965,község,Heves,2636,752,423
2010,Mátraderecske,14872,község,Heves,1399,1933,994
2010,Mátramindszent,20075,község,Nógrád,1673,828,447
2010,Mátranovák,19372,község,Nógrád,2697,1773,1112
2010,Mátraszele,24332,község,Nógrád,1697,1051,470
2010,Mátraszentimre,29045,község,Heves,2129,490,272
2010,Mátraszőlős,4330,község,Nógrád,2916,1631,680
2010,Mátraterenye,33525,község,Nógrád,2813,1814,897
2010,Mátraverebély,30100,község,Nógrád,1840,2114,875
2010,Mátyásdomb,16948,község,Fejér,3539,739,283
2010,Matty,15051,község,Baranya,1690,345,147
2010,Mátyus,20668,község,Szabolcs-Szatmár-Bereg,1103,315,145
2010,Máza,33756,község,Baranya,1069,1255,485
2010,Mecseknádasd,13444,község,Baranya,3608,1537,635
2010,Mecsekpölöske,11402,község,Baranya,731,441,154
2010,Mecsér,27359,község,Győr-Moson-Sopron,2111,596,295
2010,Medgyesbodzás,20765,község,Békés,3167,1067,594
2010,Medgyesegyháza,30128,város,Békés,6429,3781,1870
2010,Medina,30562,község,Tolna,2224,825,349
2010,Megyaszó,21768,község,Borsod-Abaúj-Zemplén,5342,2804,921
2010,Megyehíd,30872,község,Vas,604,339,124
2010,Megyer,4987,község,Veszprém,426,29,25
2010,Meggyeskovácsi,25760,község,Vas,2464,711,329
2010,Méhkerék,23931,község,Békés,2585,2089,880
2010,Méhtelek,29799,község,Szabolcs-Szatmár-Bereg,862,671,278
2010,Mekényes,30492,község,Baranya,1777,280,145
2010,Mélykút,16018,város,Bács-Kiskun,12346,5306,2918
2010,Mencshely,27137,község,Veszprém,1261,252,122
2010,Mende,3692,község,Pest,2717,4292,1500
2010,Méra,25618,község,Borsod-Abaúj-Zemplén,1511,1765,599
2010,Merenye,7737,község,Baranya,1447,276,124
2010,Mérges,20385,község,Győr-Moson-Sopron,651,84,53
2010,Mérk,7463,nagyközség,Szabolcs-Szatmár-Bereg,2508,2137,817
2010,Mernye,23630,község,Somogy,2593,1469,565
2010,Mersevát,14809,község,Vas,1054,572,229
2010,Mesterháza,31875,község,Vas,419,146,82
2010,Mesteri,15723,község,Vas,1169,238,155
2010,Mesterszállás,30234,község,Jász-Nagykun-Szolnok,4292,698,393
2010,Meszes,11758,község,Borsod-Abaúj-Zemplén,1140,159,117
2010,Meszlen,32832,község,Vas,1202,224,99
2010,Mesztegnyő,16106,község,Somogy,4471,1409,556
2010,Mezőberény,19628,város,Békés,11853,11128,4621
2010,Mezőcsát,13833,város,Borsod-Abaúj-Zemplén,10309,6083,2493
2010,Mezőcsokonya,30854,község,Somogy,3078,1252,456
2010,Meződ,3470,község,Baranya,1041,120,75
2010,Mezőfalva,17552,nagyközség,Fejér,8042,4801,1731
2010,Mezőgyán,4206,község,Békés,5986,1087,549
2010,Mezőhegyes,11873,város,Békés,15544,5299,2900
2010,Mezőhék,26286,község,Jász-Nagykun-Szolnok,8982,329,203
2010,Mezőkeresztes,11323,város,Borsod-Abaúj-Zemplén,7426,3964,1757
2010,Mezőkomárom,5689,község,Fejér,2905,948,412
2010,Mezőkovácsháza,30322,város,Békés,6259,6175,2958
2010,Mezőkövesd,19433,város,Borsod-Abaúj-Zemplén,10056,16770,7546
2010,Mezőladány,32656,község,Szabolcs-Szatmár-Bereg,1404,1005,365
2010,Mezőlak,23560,község,Veszprém,2158,1044,392
2010,Mezőnagymihály,18379,község,Borsod-Abaúj-Zemplén,6188,1050,539
2010,Mezőnyárád,11749,község,Borsod-Abaúj-Zemplén,1408,1550,691
2010,Mezőörs,12812,község,Győr-Moson-Sopron,4848,1014,334
2010,Mezőpeterd,31033,község,Hajdú-Bihar,1823,519,270
2010,Mezősas,18847,község,Hajdú-Bihar,2639,626,311
2010,Mezőszemere,25089,község,Heves,2148,1295,614
2010,Mezőszentgyörgy,6576,község,Fejér,2712,1329,468
2010,Mezőszilas,29036,község,Fejér,6497,2101,841
2010,Mezőtárkány,31662,község,Heves,4064,1604,738
2010,Mezőtúr,4260,város,Jász-Nagykun-Szolnok,28972,17943,7814
2010,Mezőzombor,3443,község,Borsod-Abaúj-Zemplén,3878,2448,902
2010,Miháld,27526,község,Zala,2164,882,373
2010,Mihályfa,2130,község,Zala,1207,384,182
2010,Mihálygerge,13222,község,Nógrád,1106,592,309
2010,Mihályháza,4668,község,Veszprém,2152,765,317
2010,Mihályi,21980,község,Győr-Moson-Sopron,1628,1074,472
2010,Mike,20905,község,Somogy,3241,646,252
2010,Mikebuda,24466,község,Pest,4217,713,352
2010,Mikekarácsonyfa,22141,község,Zala,850,287,146
2010,Mikepércs,24217,község,Hajdú-Bihar,3693,4309,1242
2010,Miklósi,33376,község,Somogy,1047,231,123
2010,Mikófalva,31282,község,Heves,1441,741,317
2010,Mikóháza,24253,község,Borsod-Abaúj-Zemplén,1692,574,236
2010,Mikosszéplak,30599,község,Vas,1866,333,159
2010,Milejszeg,2662,község,Zala,908,369,162
2010,Milota,31750,község,Szabolcs-Szatmár-Bereg,1539,831,322
2010,Mindszent,21555,város,Csongrád,5935,6826,3182
2010,Mindszentgodisa,16285,község,Baranya,2297,910,385
2010,Mindszentkálla,4534,község,Veszprém,1084,294,144
2010,Misefa,4756,község,Zala,651,298,120
2010,Miske,30632,község,Bács-Kiskun,4227,1750,757
2010,Miskolc,30456,"megyeszékhely, megyei jogú város",Borsod-Abaúj-Zemplén,23666,169226,75871
2010,Miszla,2811,község,Tolna,3471,283,185
2010,Mocsa,26930,község,Komárom-Esztergom,6722,2216,832
2010,Mogyoród,17783,nagyközség,Pest,3448,6157,2015
2010,Mogyorósbánya,28255,község,Komárom-Esztergom,732,870,315
2010,Mogyoróska,10968,község,Borsod-Abaúj-Zemplén,1917,71,71
2010,Moha,25715,község,Fejér,988,533,185
2010,Mohács,23959,város,Baranya,11223,18993,8733
2010,Mohora,27915,község,Nógrád,1595,961,379
2010,Molnári,21014,község,Zala,1286,706,273
2010,Molnaszecsőd,3294,község,Vas,1169,433,173
2010,Molvány,29522,község,Baranya,1376,184,78
2010,Monaj,9016,község,Borsod-Abaúj-Zemplén,1155,239,108
2010,Monok,7825,község,Borsod-Abaúj-Zemplén,4198,1592,807
2010,Monor,10551,város,Pest,4829,18521,6506
2010,Monorierdő,34397,község,Pest,1355,3556,1341
2010,Mónosbél,31565,község,Heves,1378,450,150
2010,Monostorapáti,24040,község,Veszprém,2555,1100,474
2010,Monostorpályi,25894,község,Hajdú-Bihar,4444,2162,957
2010,Monoszló,22512,község,Veszprém,746,133,67
2010,Monyoród,16027,község,Baranya,712,189,99
2010,Mór,18485,város,Fejér,10861,14327,5661
2010,Mórágy,20701,község,Tolna,1762,730,278
2010,Mórahalom,4349,város,Csongrád,8315,6072,2620
2010,Móricgát,34096,község,Bács-Kiskun,3289,485,378
2010,Mórichida,2556,község,Győr-Moson-Sopron,3230,837,362
2010,Mosdós,31343,község,Somogy,1695,1012,330
2010,Mosonmagyaróvár,4783,város,Győr-Moson-Sopron,8535,32605,12724
2010,Mosonszentmiklós,33677,község,Győr-Moson-Sopron,3071,2301,958
2010,Mosonszolnok,28149,község,Győr-Moson-Sopron,4393,1640,546
2010,Mozsgó,29540,község,Baranya,2176,1025,351
2010,Mőcsény,33349,község,Tolna,1215,345,148
2010,Mucsfa,13620,község,Tolna,1275,404,150
2010,Mucsi,7029,község,Tolna,2476,470,219
2010,Múcsony,21546,nagyközség,Borsod-Abaúj-Zemplén,1754,3195,1210
2010,Muhi,2158,község,Borsod-Abaúj-Zemplén,962,552,210
2010,Murakeresztúr,25210,község,Zala,1171,1783,690
2010,Murarátka,7968,község,Zala,1204,268,134
2010,Muraszemenye,33987,község,Zala,1615,655,297
2010,Murga,18917,község,Tolna,659,65,56
2010,Murony,11989,község,Békés,3568,1268,576
2010,Nábrád,19211,község,Szabolcs-Szatmár-Bereg,1769,891,366
2010,Nadap,27599,község,Fejér,693,512,241
2010,Nádasd,6716,község,Vas,3560,1317,545
2010,Nádasdladány,13903,község,Fejér,2635,1824,633
2010,Nádudvar,28103,város,Hajdú-Bihar,22591,8911,3736
2010,Nágocs,15909,község,Somogy,2226,674,248
